category,app_name,instruction_template,final_query,槽位信息,is_train,模型输出,模型输出_csv,,,,,,,,
购物车,抖音,在抖音中查看购物车,YoYo，帮我打开抖音短视频的购物车页面。,无,0,<Plan>#购物车#在$抖音$中打开购物车</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音中打开购物车,购物车,抖音",,,,,,,,
购物车,抖音,在抖音中查看购物车,快点带我去抖音里的购物车看看！,无,1,<Plan>#购物车#在$抖音$中打开购物车</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音中打开购物车,购物车,抖音",,,,,,,,
购物车,抖音,在抖音中查看购物车,我的抖音购物车怎么查看啊？,无,0,<Plan>#购物车#在$抖音$中打开购物车</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音中打开购物车,购物车,抖音",,,,,,,,
购物车,抖音,在抖音中查看购物车,抖音里面的购物车在哪里呀？,无,0,<Plan>#购物车#在$抖音$中打开购物车</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音中打开购物车,购物车,抖音",,,,,,,,
购物车,抖音,在抖音中查看购物车中有货商品,我在抖音短视频里想看看购物车里有货的商品，能教我怎么操作吗？,无,0,<Plan>#购物车#在$抖音$中查看购物车里有货的商品</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音中查看购物车里有货的商品,购物车,抖音",,,,,,,,
购物车,抖音,在抖音中查看购物车中有货商品,YoYo，快帮我打开dy购物车页面，我要看哪些商品有库存！,无,0,<Plan>#购物车#在$抖音$中打开购物车查看有库存商品</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音中打开购物车查看有库存商品,购物车,抖音",,,,,,,,
购物车,抖音,在抖音中查看购物车中有货商品,抖音里面怎么查看购物车里有货的商品啊？,无,1,<Plan>#购物车#在$抖音$中查看购物车里有货的商品</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音中查看购物车里有货的商品,购物车,抖音",,,,,,,,
购物车,抖音,在抖音中查看购物车中有货商品,YoYo，我想在抖音里查看购物车中有货的物品，应该怎么做？,无,0,<Plan>#购物车#在$抖音$中查看购物车中有货的物品</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音中查看购物车中有货的物品,购物车,抖音",,,,,,,,
购物车,抖音,在抖音中查看购物车中有货商品,有没有办法在抖音视频里直接筛选出购物车里有货的商品？,无,1,<Plan>#购物车#在$抖音$中查看购物车里有货的商品</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音中查看购物车里有货的商品,购物车,抖音",,,,,,,,
购物车,抖音,在抖音中查看购物车中降价商品,YoYo，快帮我看看抖音里的购物车有没有降价的商品！,无,0,<Plan>#购物车#在$抖音$中查看购物车降价商品</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音中查看购物车降价商品,购物车,抖音",,,,,,,,
购物车,抖音,在抖音中查看购物车中降价商品,我想在抖音短视频里查看我购物车里那些降价了的东西，能帮我吗？,无,1,<Plan>#购物车#在$抖音$中查看购物车降价商品</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音中查看购物车降价商品,购物车,抖音",,,,,,,,
购物车,抖音,在抖音中查看购物车中降价商品,YoYo，我在dy的购物车里有几个商品好像降价了，你能帮我查一下哪些降价了吗？,无,0,<Plan>#购物车#在$抖音$中查看购物车降价的商品</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音中查看购物车降价的商品,购物车,抖音",,,,,,,,
购物车,抖音,在抖音中查看购物车中降价商品,在抖音里怎么查看购物车中的优惠降价商品啊？,无,0,<Plan>#购物车#在$抖音$中查看购物车中的优惠降价商品</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音中查看购物车中的优惠降价商品,购物车,抖音",,,,,,,,
购物车,抖音,在抖音中查看购物车中降价商品,YoYo助手，我怀疑我在抖音里的购物车有商品降价了，快帮我确认一下！,无,1,<Plan>#购物车#在$抖音$中查看购物车降价商品</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音中查看购物车降价商品,购物车,抖音",,,,,,,,
购物车,抖音,在抖音中搜索商城购物车中的<搜索内容>,在抖音里找一下我的购物车里的蓝牙耳机。,<搜索内容：蓝牙耳机>,1,<Plan>#购物车#在$抖音$中查看购物车里的蓝牙耳机</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音中查看购物车里的蓝牙耳机,购物车,抖音",,,,,,,,
购物车,抖音,在抖音中搜索商城购物车中的<搜索内容>,帮我查一查抖音短视频中的购物车有没有这款手机壳。,<搜索内容：手机壳>,0,<Plan>#购物车#在$抖音$中查看购物车是否有这款手机壳</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音中查看购物车是否有这款手机壳,购物车,抖音",,,,,,,,
购物车,抖音,在抖音中搜索商城购物车中的<搜索内容>,dy购物车里的那个红色连衣裙还在吗？,<搜索内容：红色连衣裙>,0,<Plan>#购物车#在$抖音$购物车中查看红色连衣裙</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音购物车中查看红色连衣裙,购物车,抖音",,,,,,,,
购物车,抖音,在抖音中搜索商城购物车中的<搜索内容>,我想在抖音中搜索商城购物车里的水杯,<搜索内容：水杯>,1,<Plan>#购物车#在$抖音$中搜索商城购物车里的水杯</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音中搜索商城购物车里的水杯,购物车,抖音",,,,,,,,
购物车,抖音,在抖音中搜索商城购物车中的<搜索内容>,我的抖音商城购物车里是不是有个保温杯？,<搜索内容：保温杯>,0,<Plan>#购物车#在$抖音$中查看购物车里的保温杯</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音中查看购物车里的保温杯,购物车,抖音",,,,,,,,
购物车,抖音火山版,在抖音火山版中查看购物车,YoYo，帮我看看抖音火山版里怎么查看购物车。,无,0,<Plan>#购物车#在$抖音火山版$中查看购物车</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音火山版中查看购物车,购物车,抖音火山版",,,,,,,,
购物车,抖音火山版,在抖音火山版中查看购物车,我想在火山小视频里找找看购物车在哪，能教我吗？,无,1,<Plan>#购物车#在$抖音火山版$中查看购物车</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音火山版中查看购物车,购物车,抖音火山版",,,,,,,,
购物车,抖音火山版,在抖音火山版中查看购物车,快帮我查一下抖音火山版的购物车入口在哪里啊？,无,1,<Plan>#购物车#在$抖音火山版$中打开购物车</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音火山版中打开购物车,购物车,抖音火山版",,,,,,,,
购物车,抖音火山版,在抖音火山版中查看购物车,火山版抖音的购物车功能怎么找不到呢？,无,0,<Plan>#购物车#在$抖音火山版$中查看购物车</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音火山版中查看购物车,购物车,抖音火山版",,,,,,,,
购物车,抖音火山版,在抖音火山版中查看购物车,YoYo，我之前加购的东西在极速版火山app里还能看到吗？,无,0,<Plan>#购物车#在$抖音火山版$中查看加购的东西</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音火山版中查看加购的东西,购物车,抖音火山版",,,,,,,,
购物车,抖音火山版,在抖音火山版中查看购物车中降价商品,火山小视频里怎么查看购物车里的降价商品啊？,无,0,<Plan>#购物车#在$抖音火山版$中查看购物车里的降价商品</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音火山版中查看购物车里的降价商品,购物车,抖音火山版",,,,,,,,
购物车,抖音火山版,在抖音火山版中查看购物车中降价商品,YoYo，帮我打开抖音火山版里的购物车，看看有哪些降价的东西。,无,0,<Plan>#购物车#在$抖音火山版$中查看购物车降价商品</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音火山版中查看购物车降价商品,购物车,抖音火山版",,,,,,,,
购物车,抖音火山版,在抖音火山版中查看购物车中降价商品,在火山app购物车里有没有正在打折的商品推荐？,无,0,<Plan>#购物车#在$抖音火山版$中在$购物车$中搜索正在打折的商品</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音火山版中在购物车中搜索正在打折的商品,购物车,购物车",,,,,,,,
购物车,抖音火山版,在抖音火山版中查看购物车中降价商品,我想在抖音火山版上看购物车里降价的宝贝，你能带我找找吗？,无,1,<Plan>#购物车#在$抖音火山版$中查看购物车里的降价宝贝</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音火山版中查看购物车里的降价宝贝,购物车,抖音火山版",,,,,,,,
购物车,抖音火山版,在抖音火山版中查看购物车中降价商品,YoYo助手，快告诉我抖音火山版里面购物车降价信息在哪看！,无,1,<Plan>#购物车#在$抖音火山版$中查看购物车降价信息</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音火山版中查看购物车降价信息,购物车,抖音火山版",,,,,,,,
购物车,抖音极速版,在抖音极速版中查看购物车,抖音极速版里面怎么找不到我的购物车入口啊？,无,1,<Plan>#购物车#在$抖音极速版$中查看购物车入口</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音极速版中查看购物车入口,购物车,抖音极速版",,,,,,,,
购物车,抖音极速版,在抖音极速版中查看购物车,YOYO，帮我打开抖音极速版的购物车页面。,无,0,<Plan>#购物车#在$抖音极速版$中打开购物车</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音极速版中打开购物车,购物车,抖音极速版",,,,,,,,
购物车,抖音极速版,在抖音极速版中查看购物车,在抖音极速版里加购的东西购物车里有吗,无,0,<Plan>#购物车#在$抖音极速版$中打开购物车</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中打开购物车,购物车,抖音极速版",,,,,,,,
购物车,抖音极速版,在抖音极速版中查看购物车,极速版抖音里的购物车在哪里打开？,无,1,<Plan>#购物车#在$抖音极速版$中打开购物车</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音极速版中打开购物车,购物车,抖音极速版",,,,,,,,
购物车,抖音极速版,在抖音极速版中查看购物车,快帮我查一下极速版抖音里的购物车有没有货品信息。,无,0,<Plan>#购物车#在$抖音极速版$中查看货品信息</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音极速版中查看货品信息,购物车,抖音极速版",,,,,,,,
购物车,抖音极速版,在抖音极速版中查看购物车中有货商品,抖音极速版的购物车里有哪些商品有货,无,1,<Plan>#购物车#在$抖音极速版$中搜索有货商品</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音极速版中搜索有货商品,购物车,抖音极速版",,,,,,,,
购物车,抖音极速版,在抖音极速版中查看购物车中有货商品,帮我查一下抖音极速版里面购物车里的商品还有没有库存。,无,0,<Plan>#购物车#在$抖音极速版$中查看购物车里的商品库存</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音极速版中查看购物车里的商品库存,购物车,抖音极速版",,,,,,,,
购物车,抖音极速版,在抖音极速版中查看购物车中有货商品,抖音极速版购物车里的东西是不是都还能下单啊？还有货吗,无,0,<Plan>#购物车#在$抖音极速版$中查看购物车里的商品是否可以下单</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音极速版中查看购物车里的商品是否可以下单,购物车,抖音极速版",,,,,,,,
购物车,抖音极速版,在抖音极速版中查看购物车中有货商品,哎呀，我在抖音极速版加购的商品会不会已经没货了？,无,0,<Plan>#购物车#在$抖音极速版$中查看加购商品库存</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音极速版中查看加购商品库存,购物车,抖音极速版",,,,,,,,
购物车,抖音极速版,在抖音极速版中查看购物车中有货商品,抖音极速版购物车里的宝贝都还有货吗,无,1,<Plan>#购物车#在$抖音极速版$中查看购物车存货</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音极速版中查看购物车存货,购物车,抖音极速版",,,,,,,,
购物车,抖音极速版,在抖音极速版中查看购物车中降价商品,YoYo，帮我看看抖音极速版里购物车里的降价商品。,无,0,<Plan>#购物车#在$抖音极速版$中查看降价商品</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音极速版中查看降价商品,购物车,抖音极速版",,,,,,,,
购物车,抖音极速版,在抖音极速版中查看购物车中降价商品,我想在极速版抖音查看购物车中有哪些打折的东西。,无,0,<Plan>#购物车#在$抖音极速版$中查看购物车中有哪些打折的东西</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音极速版中查看购物车中有哪些打折的东西,购物车,抖音极速版",,,,,,,,
购物车,抖音极速版,在抖音极速版中查看购物车中降价商品,YoYo，抖音极速版的购物车里有降价的商品吗？,无,0,<Plan>#购物车#在$抖音极速版$中查看购物车里的降价商品</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音极速版中查看购物车里的降价商品,购物车,抖音极速版",,,,,,,,
购物车,抖音极速版,在抖音极速版中查看购物车中降价商品,快帮我查一下极速版抖音购物车里有没有优惠的！,无,1,<Plan>#购物车#在$抖音极速版$中查看优惠购物车</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音极速版中查看优惠购物车,购物车,抖音极速版",,,,,,,,
购物车,抖音极速版,在抖音极速版中查看购物车中降价商品,我在抖音极速版加购的一些商品最近降价了吗？,无,1,<Plan>#购物车#在$抖音极速版$中搜索加购商品降价信息</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音极速版中搜索加购商品降价信息,购物车,抖音极速版",,,,,,,,
购物车,抖音极速版,在抖音极速版中搜索商城购物车中的<搜索内容>,在抖音极速版购物车里帮我找一下夏季连衣裙。,<搜索内容：夏季连衣裙>,0,<Plan>#购物车#在$抖音极速版$中在购物车里查找夏季连衣裙</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音极速版中在购物车里查找夏季连衣裙,购物车,抖音极速版",,,,,,,,
购物车,抖音极速版,在抖音极速版中搜索商城购物车中的<搜索内容>,我的抖音极速版里的购物车有没有三只松鼠的零食大礼包,<搜索内容：三只松鼠的零食大礼包>,0,<Plan>#购物车#在$抖音极速版$中查看购物车是否有三只松鼠的零食大礼包</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音极速版中查看购物车是否有三只松鼠的零食大礼包,购物车,抖音极速版",,,,,,,,
购物车,抖音极速版,在抖音极速版中搜索商城购物车中的<搜索内容>,抖音极速版里有购物车吗，里面有保温杯吗,<搜索内容：保温杯>,0,<Plan>#购物车#在$抖音极速版$中查看购物车</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音极速版中查看购物车,购物车,抖音极速版",,,,,,,,
购物车,抖音极速版,在抖音极速版中搜索商城购物车中的<搜索内容>,快帮我查查抖音极速版购物车里有没有小米手机,<搜索内容：小米手机>,1,<Plan>#购物车#在$抖音极速版$中查看购物车是否有小米手机</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音极速版中查看购物车是否有小米手机,购物车,抖音极速版",,,,,,,,
购物车,抖音极速版,在抖音极速版中搜索商城购物车中的<搜索内容>,哎呀，我的抖音极速版购物车里那个蓝牙耳机还能不能买？,<搜索内容：蓝牙耳机>,1,<Plan>#购物车#在$抖音极速版$中查看购物车里的蓝牙耳机</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音极速版中查看购物车里的蓝牙耳机,购物车,抖音极速版",,,,,,,,
购物车,京东,在京东中查看购物车,YoYo，快帮我打开京东商城查看购物车里的东西。,无,1,<Plan>#购物车#在$京东$中打开购物车</Plan><Finish>,"taskId,task,category,app_name
 1,在京东中打开购物车,购物车,京东",,,,,,,,
购物车,京东,在京东中查看购物车,我想在京东里看看购物车，能帮我吗？,无,0,<Plan>#购物车#在$京东$中查看购物车</Plan><Finish>,"taskId,task,category,app_name
 1,在京东中查看购物车,购物车,京东",,,,,,,,
购物车,京东,在京东中查看购物车,YoYo，我在JD上有个购物车，能帮我查一下里面都有啥吗？,无,0,<Plan>#购物车#在$京东$中查看购物车</Plan><Finish>,"taskId,task,category,app_name
 1,在京东中查看购物车,购物车,京东",,,,,,,,
购物车,京东,在京东中查看购物车,哎呀，在京东商城下单前我得先看看购物车，你能帮我看一眼不？,无,0,<Plan>#购物车#在$京东$中查看购物车</Plan><Finish>,"taskId,task,category,app_name
 1,在京东中查看购物车,购物车,京东",,,,,,,,
购物车,京东,在京东中查看购物车,京东的购物车在哪啊？麻烦你带我查看一下。,无,1,<Plan>#购物车#在$京东$中打开购物车</Plan><Finish>,"taskId,task,category,app_name
 1,在京东中打开购物车,购物车,京东",,,,,,,,
购物车,京东,在京东中查看购物车送礼商品,YoYo，帮我看看京东里购物车里的送礼商品有哪些。,无,0,<Plan>#购物车#在$京东$中查看购物车里的送礼商品</Plan><Finish>,"taskId,task,category,app_name
 1,在京东中查看购物车里的送礼商品,购物车,京东",,,,,,,,
购物车,京东,在京东中查看购物车送礼商品,京东商城的购物车中有没有适合送朋友的礼品推荐？,无,0,<Plan>#购物车#在$京东$中查看购物车礼品推荐</Plan><Finish>,"taskId,task,category,app_name
 1,在京东中查看购物车礼品推荐,购物车,京东",,,,,,,,
购物车,京东,在京东中查看购物车送礼商品,快打开京东，我要查看购物车里的送礼专区。,无,1,<Plan>#购物车#在$京东$中查看送礼专区</Plan><Finish>,"taskId,task,category,app_name
 1,在京东中查看送礼专区,购物车,京东",,,,,,,,
购物车,京东,在京东中查看购物车送礼商品,YoYo助手，我想在JD里浏览购物车中的礼物，你能帮我筛选一下送礼商品吗？,无,1,<Plan>#购物车#在$京东$中浏览购物车中的礼物筛选送礼商品</Plan><Finish>,"taskId,task,category,app_name
 1,在京东中浏览购物车中的礼物筛选送礼商品,购物车,京东",,,,,,,,
购物车,京东,在京东中查看购物车送礼商品,哎，京东购物车里有哪些是送礼商品？,无,0,<Plan>#购物车#在$京东$中查看购物车里的送礼商品</Plan><Finish>,"taskId,task,category,app_name
 1,在京东中查看购物车里的送礼商品,购物车,京东",,,,,,,,
购物车,京东,在京东中查看购物车凑单商品,我在京东商城添加了一些商品到购物车，有没有凑单的？,无,0,<Plan>#购物车#在$京东$中查看购物车凑单商品</Plan><Finish>,"taskId,task,category,app_name
 1,在京东中查看购物车凑单商品,购物车,京东",,,,,,,,
购物车,京东,在京东中查看购物车凑单商品,YoYo，帮我看看京东里购物车里的凑单商品有哪些。,无,0,<Plan>#购物车#在$京东$中查看购物车里的凑单商品</Plan><Finish>,"taskId,task,category,app_name
 1,在京东中查看购物车里的凑单商品,购物车,京东",,,,,,,,
购物车,京东,在京东中查看购物车凑单商品,京东JD的购物车里有凑单专区吗？怎么找不到？,无,1,<Plan>#购物车#在$京东$中查看购物车凑单商品</Plan><Finish>,"taskId,task,category,app_name
 1,在京东中查看购物车凑单商品,购物车,京东",,,,,,,,
购物车,京东,在京东中查看购物车凑单商品,我想在京东上查看购物车里的凑单商品，你能教我操作一下吗？,无,0,<Plan>#购物车#在$京东$中查看购物车里的凑单商品</Plan><Finish>,"taskId,task,category,app_name
 1,在京东中查看购物车里的凑单商品,购物车,京东",,,,,,,,
购物车,京东,在京东中查看购物车凑单商品,YoYo，快帮我查一下京东商城购物车里的凑单商品，看有没有划算的组合！,无,1,<Plan>#购物车#在$京东$中查看购物车里的凑单商品</Plan><Finish>,"taskId,task,category,app_name
 1,在京东中查看购物车里的凑单商品,购物车,京东",,,,,,,,
购物车,京东,在京东中查看购物车跨店满减商品,我在京东商城添加了一些商品到购物车，能帮我看看哪些是参加跨店满减的吗？,无,0,<Plan>#购物车#在$京东$中查看购物车并筛选参加跨店满减的商品</Plan><Finish>,"taskId,task,category,app_name
 1,在京东中查看购物车并筛选参加跨店满减的商品,购物车,京东",,,,,,,,
购物车,京东,在京东中查看购物车跨店满减商品,YOYO，快帮我查一下京东里购物车里的商品哪些能享受跨店满减！,无,1,<Plan>#购物车#在$京东$中查看购物车里的商品哪些能享受跨店满减</Plan><Finish>,"taskId,task,category,app_name
 1,在京东中查看购物车里的商品哪些能享受跨店满减,购物车,京东",,,,,,,,
购物车,京东,在京东中查看购物车跨店满减商品,京东JD中的购物车有没有显示哪些商品是满减优惠的？,无,0,<Plan>#购物车#在$京东$中查看购物车满减优惠的商品</Plan><Finish>,"taskId,task,category,app_name
 1,在京东中查看购物车满减优惠的商品,购物车,京东",,,,,,,,
购物车,京东,在京东中查看购物车跨店满减商品,我想在京东上查看购物车里的商品是否属于跨店满减，该怎么操作？,无,0,<Plan>#购物车#在$京东$中查看购物车里的商品是否属于跨店满减</Plan><Finish>,"taskId,task,category,app_name
 1,在京东中查看购物车里的商品是否属于跨店满减,购物车,京东",,,,,,,,
购物车,京东,在京东中查看购物车跨店满减商品,YOYO助手，帮我筛选出京东购物车里面参与跨店满减的商品有哪些？,无,1,<Plan>#购物车#在$京东$中购物车里筛选出参与跨店满减的商品</Plan><Finish>,"taskId,task,category,app_name
 1,在京东中购物车里筛选出参与跨店满减的商品,购物车,京东",,,,,,,,
购物车,京东,在京东中查看购物车中的降价商品,YoYo，快帮我看看京东里购物车里的商品有没有降价的！,无,0,<Plan>#购物车#在$京东$中查看购物车降价商品</Plan><Finish>,"taskId,task,category,app_name
 1,在京东中查看购物车降价商品,购物车,京东",,,,,,,,
购物车,京东,在京东中查看购物车中的降价商品,我在京东商城加购的商品最近有没有优惠啊？,无,1,<Plan>#购物车#在$京东$中查看加购商品优惠</Plan><Finish>,"taskId,task,category,app_name
 1,在京东中查看加购商品优惠,购物车,京东",,,,,,,,
购物车,京东,在京东中查看购物车中的降价商品,YoYo，能不能帮我查一下JD购物车里的降价信息？,无,0,<Plan>#购物车#在$京东$中查看购物车降价信息</Plan><Finish>,"taskId,task,category,app_name
 1,在京东中查看购物车降价信息,购物车,京东",,,,,,,,
购物车,京东,在京东中查看购物车中的降价商品,哎呀，京东里面我加购的东西降价了没啊？,无,1,<Plan>#购物车#在$京东$中查看加购商品降价情况</Plan><Finish>,"taskId,task,category,app_name
 1,在京东中查看加购商品降价情况,购物车,京东",,,,,,,,
购物车,京东,在京东中查看购物车中的降价商品,YoYo，我京东购物车里的那几样东西现在有降价活动吗？,无,0,<Plan>#购物车#在$京东$中查看购物车降价活动</Plan><Finish>,"taskId,task,category,app_name
 1,在京东中查看购物车降价活动,购物车,京东",,,,,,,,
购物车,京东,在京东中搜索购物车中的<搜索内容>,我在京东购物车里有保温杯吗？,<搜索内容：保温杯>,0,<Plan>#购物车#在$京东$中查看购物车是否有保温杯</Plan><Finish>,"taskId,task,category,app_name
 1,在京东中查看购物车是否有保温杯,购物车,京东",,,,,,,,
购物车,京东,在京东中搜索购物车中的<搜索内容>,YoYo，帮我查一下京东购物车里的连衣裙。,<搜索内容：连衣裙>,0,<Plan>#购物车#在$京东$中查看购物车里的连衣裙</Plan><Finish>,"taskId,task,category,app_name
 1,在京东中查看购物车里的连衣裙,购物车,京东",,,,,,,,
购物车,京东,在京东中搜索购物车中的<搜索内容>,京东JD里我之前加购的笔记本电脑还在吗？,<搜索内容：笔记本电脑>,0,<Plan>#购物车#在$京东$中查看加购的笔记本电脑</Plan><Finish>,"taskId,task,category,app_name
 1,在京东中查看加购的笔记本电脑,购物车,京东",,,,,,,,
购物车,京东,在京东中搜索购物车中的<搜索内容>,我想看看京东里面购物车有没有荣耀手机。,<搜索内容：荣耀手机>,1,<Plan>#购物车#在$京东$中查看购物车是否有荣耀手机</Plan><Finish>,"taskId,task,category,app_name
 1,在京东中查看购物车是否有荣耀手机,购物车,京东",,,,,,,,
购物车,京东,在京东中搜索购物车中的<搜索内容>,YoYo，快帮我搜一下我在京东购物车有没有加过蓝牙耳机。,<搜索内容：蓝牙耳机>,1,<Plan>#购物车#在$京东$中查看购物车是否有添加过蓝牙耳机</Plan><Finish>,"taskId,task,category,app_name
 1,在京东中查看购物车是否有添加过蓝牙耳机,购物车,京东",,,,,,,,
购物车,快手,在快手中查看购物车,我在快手视频里怎么找不到购物车入口？,无,1,<Plan>#购物车#在$快手$中查看购物车入口</Plan><Finish>,"taskId,task,category,app_name
 1,在快手中查看购物车入口,购物车,快手",,,,,,,,
购物车,快手,在快手中查看购物车,YoYo，帮我打开快手app里的购物车页面。,无,0,<Plan>#购物车#在$快手$中打开购物车</Plan><Finish>,"taskId,task,category,app_name
 1,在快手中打开购物车,购物车,快手",,,,,,,,
购物车,快手,在快手中查看购物车,快手里面能查看购物车吗？,无,0,<Plan>#购物车#在$快手$中查看购物车</Plan><Finish>,"taskId,task,category,app_name
 1,在快手中查看购物车,购物车,快手",,,,,,,,
购物车,快手,在快手中查看购物车,我想在快手短视频里查看我的购物车，怎么操作？,无,1,<Plan>#购物车#在$快手$中查看购物车</Plan><Finish>,"taskId,task,category,app_name
 1,在快手中查看购物车,购物车,快手",,,,,,,,
购物车,快手,在快手中查看购物车,YoYo，我在快手上添加的商品放到哪里了，怎么找到购物车？,无,0,<Plan>#购物车#在$快手$中查看商品是否在购物车</Plan><Finish>,"taskId,task,category,app_name
 1,在快手中查看商品是否在购物车,购物车,快手",,,,,,,,
购物车,快手极速版,在快手极速版中查看购物车,YoYo，帮我打开快手极速版里的购物车看看都有啥。,无,1,<Plan>#购物车#在$快手极速版$中查看购物车</Plan><Finish>,"taskId,task,category,app_name
 1,在快手极速版中查看购物车,购物车,快手极速版",,,,,,,,
购物车,快手极速版,在快手极速版中查看购物车,在极速版快手里怎么找不到我的购物车入口呢？,无,1,<Plan>#购物车#在$快手极速版$中查找购物车入口</Plan><Finish>,"taskId,task,category,app_name
 1,在快手极速版中查找购物车入口,购物车,快手极速版",,,,,,,,
购物车,快手极速版,在快手极速版中查看购物车,快手极速版里面能不能查看之前的购物车记录啊？,无,0,<Plan>#购物车#在$快手极速版$中查看购物车记录</Plan><Finish>,"taskId,task,category,app_name
 1,在快手极速版中查看购物车记录,购物车,快手极速版",,,,,,,,
购物车,快手极速版,在快手极速版中查看购物车,哎呀，我忘记在快手极速的购物车在哪里了，能帮我打开吗,无,0,<Plan>#购物车#在$快手极速版$中打开购物车</Plan><Finish>,"taskId,task,category,app_name
 1,在快手极速版中打开购物车,购物车,快手极速版",,,,,,,,
购物车,快手极速版,在快手极速版中查看购物车,YoYo助手，我想在我的快手极速版里整理一下购物车，应该怎么做？,无,0,<Plan>#购物车#在$快手极速版$中查看购物车</Plan><Finish>,"taskId,task,category,app_name
 1,在快手极速版中查看购物车,购物车,快手极速版",,,,,,,,
购物车,淘宝,在淘宝中查看购物车,YOYO，快帮我打开淘宝查看购物车里的东西。,无,1,<Plan>#购物车#在$淘宝$中打开购物车</Plan><Finish>,"taskId,task,category,app_name
 1,在淘宝中打开购物车,购物车,淘宝",,,,,,,,
购物车,淘宝,在淘宝中查看购物车,我想在淘宝商城里查看我的购物车，能帮我吗？,无,0,<Plan>#购物车#在$淘宝$中查看购物车</Plan><Finish>,"taskId,task,category,app_name
 1,在淘宝中查看购物车,购物车,淘宝",,,,,,,,
购物车,淘宝,在淘宝中查看购物车,淘宝网的购物车在哪里看啊？,无,0,<Plan>#购物车#在$淘宝$中查看购物车</Plan><Finish>,"taskId,task,category,app_name
 1,在淘宝中查看购物车,购物车,淘宝",,,,,,,,
购物车,淘宝,在淘宝中查看购物车,请帮我查一下我在淘宝上加购的商品。,无,1,<Plan>#购物车#在$淘宝$中查看加购的商品</Plan><Finish>,"taskId,task,category,app_name
 1,在淘宝中查看加购的商品,购物车,淘宝",,,,,,,,
购物车,淘宝,在淘宝中查看购物车,打开淘宝购物车,无,0,<Plan>#购物车#在$淘宝$中打开购物车</Plan><Finish>,"taskId,task,category,app_name
 1,在淘宝中打开购物车,购物车,淘宝",,,,,,,,
购物车,淘宝,在淘宝中查看购物车中的降价商品,YoYo，快帮我看看淘宝购物车里有没有降价的商品！,无,1,<Plan>#购物车#在$淘宝$中查看购物车里的降价商品</Plan><Finish>,"taskId,task,category,app_name
 1,在淘宝中查看购物车里的降价商品,购物车,淘宝",,,,,,,,
购物车,淘宝,在淘宝中查看购物车中的降价商品,淘宝网购物车里的商品降价了没？帮我查一下。,无,0,<Plan>#购物车#在$淘宝$中搜索购物车商品降价</Plan><Finish>,"taskId,task,category,app_name
 1,在淘宝中搜索购物车商品降价,购物车,淘宝",,,,,,,,
