user_input,ground_truth_output,model_output,overall_correct,bleu_1,bleu_2,bleu_3,bleu_4,rouge_1,rouge_2,rouge_l,gt_categories,model_categories,category_correct,gt_app_names,model_app_names,app_name_correct,delay_seconds
YoYo助手，我在京东商城哪里查看专用发票提交？,<Plan>#发票#在$京东$中查看发票专票提交</Plan><Finish>,<Plan>#发票#在$京东$中查看专用发票提交</Plan><Finish>,0,0.9744,0.9211,0.8649,0.8333,0.9796,0.9091,0.9487,['发票'],['发票'],1,['京东'],['京东'],1,2.4311
请帮我查一下在JD上购买的商品如何提交专票信息。,<Plan>#发票#在$京东$中查看发票专票提交</Plan><Finish>,<Plan>#发票#在$京东$中查看如何提交专票信息</Plan><Finish>,0,0.9024,0.8250,0.7436,0.7105,0.9231,0.8406,0.8750,['发票'],['发票'],1,['京东'],['京东'],1,2.8448
YoYo，帮我查一下京东商城里的发票申请记录。,<Plan>#发票#在$京东$中查看发票申请记录</Plan><Finish>,<Plan>#发票#在$京东$中查看发票申请记录</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['发票'],['发票'],1,['京东'],['京东'],1,2.3651
在JD里怎么查看我之前申请发票的记录？,<Plan>#发票#在$京东$中查看发票申请记录</Plan><Finish>,<Plan>#发票#在$京东$中查看之前申请的发票记录</Plan><Finish>,0,0.9286,0.8537,0.7750,0.7436,0.9434,0.8696,0.9136,['发票'],['发票'],1,['京东'],['京东'],1,2.7371
YoYo，我在拼夕夕里怎么查看全部发票？,<Plan>#发票#在$拼多多$中查看全部发票</Plan><Finish>,<Plan>#发票#在$拼多多$中查看全部发票</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['发票'],['发票'],1,['拼多多'],['拼多多'],1,2.0867
带我到PDD里查一下我的全部发票。,<Plan>#发票#在$拼多多$中查看全部发票</Plan><Finish>,<Plan>#发票#在$拼多多$中查看全部发票</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['发票'],['发票'],1,['拼多多'],['拼多多'],1,2.2315
YoYo，我在拼夕夕里怎么查看已经开好的发票？,<Plan>#发票#在$拼多多$中查看已经开好的发票</Plan><Finish>,<Plan>#发票#在$拼多多$中查看已开好的发票</Plan><Finish>,0,1.0000,0.9744,0.9474,0.9189,0.9804,0.9565,0.9877,['发票'],['发票'],1,['拼多多'],['拼多多'],1,2.5317
带我去PDD里看看有没有已开票发票。,<Plan>#发票#在$拼多多$中查看已开票发票</Plan><Finish>,<Plan>#发票#在$拼多多$中查看已开票发票</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['发票'],['发票'],1,['拼多多'],['拼多多'],1,2.6140
YoYo，我在拼夕夕里怎么查看正在申请的发票？,<Plan>#发票#在$拼多多$中查看正在申请的发票</Plan><Finish>,<Plan>#发票#在$拼多多$中查看正在申请的发票</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['发票'],['发票'],1,['拼多多'],['拼多多'],1,2.6192
带我去PDD里看看还在处理中的发票申请在哪。,<Plan>#发票#在$拼多多$中查看申请中发票</Plan><Finish>,<Plan>#发票#在$拼多多$中查看处理中的发票申请</Plan><Finish>,0,0.9286,0.8293,0.7500,0.7179,0.9388,0.8406,0.9136,['发票'],['发票'],1,['拼多多'],['拼多多'],1,2.5540
YoYo助手，我在拼夕夕哪里可以查看待申请发票？,<Plan>#发票#在$拼多多$中查看待申请发票</Plan><Finish>,<Plan>#发票#在$拼多多$中查看待申请发票</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['发票'],['发票'],1,['拼多多'],['拼多多'],1,2.3884
帮我查一下pdd里怎么操作查看待申请的发票。,<Plan>#发票#在$拼多多$中查看待申请的发票</Plan><Finish>,<Plan>#发票#在$拼多多$中查看待申请的发票</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['发票'],['发票'],1,['拼多多'],['拼多多'],1,2.6157
淘宝网里怎么打开发票中心？,<Plan>#发票#在$淘宝$中打开发票中心</Plan><Finish>,<Plan>#发票#在$淘宝$中打开发票中心</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['发票'],['发票'],1,['淘宝'],['淘宝'],1,2.4604
帮我进入淘宝商城的发票中心。,<Plan>#发票#在$淘宝$中进入商城发票中心</Plan><Finish>,<Plan>#发票#在$淘宝$中进入发票中心</Plan><Finish>,0,1.0000,0.9722,0.9429,0.9118,0.9565,0.9375,0.9737,['发票'],['发票'],1,['淘宝'],['淘宝'],1,2.4603
淘宝里怎么查看正在申请的发票？,<Plan>#发票#在$淘宝$中查看正在申请的发票</Plan><Finish>,<Plan>#发票#在$淘宝$中查看正在申请的发票</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['发票'],['发票'],1,['淘宝'],['淘宝'],1,2.5743
帮我查一下淘宝网中申请中的发票信息。,<Plan>#发票#在$淘宝$中查看申请中的发票信息</Plan><Finish>,<Plan>#发票#在$淘宝$中查看申请中的发票信息</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['发票'],['发票'],1,['淘宝'],['淘宝'],1,2.5743
淘宝网里怎么查看已经开票的发票？,<Plan>#发票#在$淘宝$中查看已经开票的发票</Plan><Finish>,<Plan>#发票#在$淘宝$中查看已开票的发票</Plan><Finish>,0,1.0000,0.9737,0.9459,0.9167,0.9796,0.9552,0.9873,['发票'],['发票'],1,['淘宝'],['淘宝'],1,2.5745
带我到淘宝商城找到已开发票的发票。,<Plan>#发票#在$淘宝$中查看已开发票的发票</Plan><Finish>,<Plan>#发票#在$淘宝$中找到已开发票的发票</Plan><Finish>,0,0.9500,0.9231,0.8947,0.8649,0.9167,0.9091,0.9500,['发票'],['发票'],1,['淘宝'],['淘宝'],1,2.5746
如何在淘宝网中查看未申请的订单发票？,<Plan>#发票#在$淘宝$中查看未申请订单的发票</Plan><Finish>,<Plan>#发票#在$淘宝$中查看未申请的订单发票</Plan><Finish>,0,1.0000,0.9250,0.8718,0.8421,1.0000,0.9143,0.9756,['发票'],['发票'],1,['淘宝'],['淘宝'],1,2.6372
淘宝商城里能查到哪些订单还没申请发票吗？,<Plan>#发票#在$淘宝$中查看还没申请发票的订单</Plan><Finish>,<Plan>#订单#在$淘宝$中查看未申请发票的订单</Plan><Finish>,0,0.9268,0.8750,0.8205,0.7632,0.9455,0.8732,0.9157,['发票'],['订单'],0,['淘宝'],['淘宝'],1,2.5693
唯品会里的发票服务在哪里打开？,<Plan>#发票#在$唯品会$中查看发票</Plan><Finish>,<Plan>#发票#在$唯品会$中打开发票服务</Plan><Finish>,0,0.8947,0.8378,0.7778,0.7429,0.8696,0.8387,0.9189,['发票'],['发票'],1,['唯品会'],['唯品会'],1,2.3993
帮我打开唯品会的发票申请页面。,<Plan>#发票#在$唯品会$中打开发票申请页面</Plan><Finish>,<Plan>#发票#在$唯品会$中打开发票申请页面</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['发票'],['发票'],1,['唯品会'],['唯品会'],1,2.6214
YoYo，教我在唯品会怎么查看已经开具的发票信息。,<Plan>#发票#在$唯品会$中查看已经开具的发票信息</Plan><Finish>,<Plan>#发票#在$唯品会$中查看已开具的发票信息</Plan><Finish>,0,1.0000,0.9756,0.9500,0.9231,0.9825,0.9589,0.9882,['发票'],['发票'],1,['唯品会'],['唯品会'],1,2.8337
唯品会在哪可以查看开具发票,<Plan>#发票#在$唯品会$中查看开具发票</Plan><Finish>,<Plan>#发票#在$唯品会$中查看发票开具选项</Plan><Finish>,0,0.9500,0.8718,0.7895,0.7568,0.9600,0.8788,0.9231,['发票'],['发票'],1,['唯品会'],['唯品会'],1,2.5415
YOYO，帮我查一下唯品会里的订单发票信息。,<Plan>#发票#在$唯品会$中查看订单发票信息</Plan><Finish>,<Plan>#发票#在$唯品会$中查看订单发票信息</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['发票'],['发票'],1,['唯品会'],['唯品会'],1,2.7827
我之前在唯品会买的商品，怎么查看电子发票？,<Plan>#发票#在$唯品会$中查看电子发票</Plan><Finish>,<Plan>#发票#在$唯品会$中查看电子发票</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['发票'],['发票'],1,['唯品会'],['唯品会'],1,2.5531
阿里巴巴里的采购车在哪里查看？,<Plan>#购物车#在$阿里巴巴$中查看采购车</Plan><Finish>,<Plan>#购物车#在$阿里巴巴$中查看采购车</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['购物车'],['购物车'],1,['阿里巴巴'],['阿里巴巴'],1,2.4232
带我到1688的采购车页面。,<Plan>#购物车#在$阿里巴巴$中打开采购车</Plan><Finish>,<Plan>#购物车#在$阿里巴巴$中打开采购车页面</Plan><Finish>,0,0.9512,0.9250,0.8974,0.8684,0.9600,0.9429,0.9750,['购物车'],['购物车'],1,['阿里巴巴'],['阿里巴巴'],1,2.4893
阿里巴巴里的常购商品在哪里能找到？,<Plan>#购物车#在$阿里巴巴$中查看常购商品</Plan><Finish>,<Plan>#搜索#在$阿里巴巴$中查找常购商品</Plan><Finish>,0,0.9231,0.8684,0.8108,0.7500,0.8846,0.8406,0.9114,['购物车'],['搜索'],0,['阿里巴巴'],['阿里巴巴'],1,2.5089
带我看看我在1688上的常购商品列表。,<Plan>#购物车#在$阿里巴巴$中查看常购商品列表</Plan><Finish>,<Plan>#购物车#在$阿里巴巴$中查看常购商品列表</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['购物车'],['购物车'],1,['阿里巴巴'],['阿里巴巴'],1,2.7183
YoYo，快帮我打开阿里巴巴查看代发采购车在哪里。,<Plan>#购物车#在$阿里巴巴$中打开代发采购车</Plan><Finish>,<Plan>#购物车#在$阿里巴巴$中查看代发采购车</Plan><Finish>,0,0.9512,0.9250,0.8974,0.8684,0.9231,0.9167,0.9512,['购物车'],['购物车'],1,['阿里巴巴'],['阿里巴巴'],1,2.7448
阿里巴巴的代发采购车入口怎么找？,<Plan>#购物车#在$阿里巴巴$中打开代发采购车</Plan><Finish>,<Plan>#搜索#在$阿里巴巴$中查找代发采购车入口</Plan><Finish>,0,0.8571,0.7805,0.7000,0.6154,0.8364,0.7671,0.8675,['购物车'],['搜索'],0,['阿里巴巴'],['阿里巴巴'],1,2.7448
阿里巴巴采购车里的现货怎么查看啊？,<Plan>#购物车#在$阿里巴巴$中查看采购车里的现货</Plan><Finish>,<Plan>#购物车#在$阿里巴巴$中查看采购车现货</Plan><Finish>,0,1.0000,0.9750,0.9487,0.9211,0.9811,0.9459,0.9762,['购物车'],['购物车'],1,['阿里巴巴'],['阿里巴巴'],1,2.6141
带我去1688的采购车里看看有哪些现货。,<Plan>#购物车#在$阿里巴巴$中查看采购车里的现货</Plan><Finish>,<Plan>#购物车#在$阿里巴巴$中查看现货</Plan><Finish>,0,1.0000,0.9730,0.9444,0.9143,0.9615,0.9014,0.9383,['购物车'],['购物车'],1,['阿里巴巴'],['阿里巴巴'],1,2.4036
看看我在得物想要的商品有哪些,<Plan>#购物车#在$得物$中查看想要的商品</Plan><Finish>,<Plan>#收藏#在$得物$中查看收藏的商品</Plan><Finish>,0,0.8947,0.8378,0.7778,0.7143,0.8800,0.8182,0.8831,['购物车'],['收藏'],0,['得物'],['得物'],1,2.5584
YoYo，帮我打开毒看看想要的商品都有什么,<Plan>#购物车#在$得物$中查看想要的商品</Plan><Finish>,<Plan>#搜索#在$得物$中查看想要的商品</Plan><Finish>,0,0.9474,0.9189,0.8889,0.8571,0.9231,0.8955,0.9351,['购物车'],['搜索'],0,['得物'],['得物'],1,2.5585
我在得物想要买的商品有降价的吗,<Plan>#购物车#在$得物$中查看降价的想要商品</Plan><Finish>,<Plan>#搜索#在$得物$中查看有降价的商品</Plan><Finish>,0,0.9231,0.8421,0.7568,0.6667,0.8727,0.8000,0.9000,['购物车'],['搜索'],0,['得物'],['得物'],1,2.5586
怎么查看在得物想要的商品，有没有降价,<Plan>#购物车#在$得物$中查看降价的想要商品</Plan><Finish>,<Plan>#搜索#在$得物$中查看想要的商品是否有降价</Plan><Finish>,0,0.8837,0.7381,0.6098,0.5500,0.8814,0.7297,0.8333,['购物车'],['搜索'],0,['得物'],['得物'],1,2.6860
YoYo，帮我打开抖音里的购物车看看。,<Plan>#购物车#在$抖音$中查看购物车</Plan><Finish>,<Plan>#购物车#在$抖音$中打开购物车</Plan><Finish>,0,0.9459,0.9167,0.8857,0.8529,0.9091,0.9000,0.9459,['购物车'],['购物车'],1,['抖音'],['抖音'],1,2.4740
抖音的购物车在哪里查看？,<Plan>#购物车#在$抖音$中查看购物车</Plan><Finish>,<Plan>#购物车#在$抖音$中查看购物车</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['购物车'],['购物车'],1,['抖音'],['抖音'],1,2.4095
看看抖音购物车里，哪些商品有货,<Plan>#购物车#在$抖音$中查看购物车中有货商品</Plan><Finish>,<Plan>#购物车#在$抖音$中查看有货的商品</Plan><Finish>,0,0.9744,0.9211,0.8649,0.8333,0.9811,0.8986,0.9383,['购物车'],['购物车'],1,['抖音'],['抖音'],1,2.5649
帮我查一下dy购物车里的有货商品。,<Plan>#购物车#在$抖音$中查看购物车里有货商品</Plan><Finish>,<Plan>#购物车#在$抖音$中查看购物车里的有货商品</Plan><Finish>,0,0.9767,0.9524,0.9268,0.9000,0.9818,0.9577,0.9882,['购物车'],['购物车'],1,['抖音'],['抖音'],1,2.8587
YoYo，帮我看看抖音里的购物车里有哪些降价的商品。,<Plan>#购物车#在$抖音$中查看购物车里的降价商品</Plan><Finish>,<Plan>#购物车#在$抖音$中查看降价的商品</Plan><Finish>,0,1.0000,0.9211,0.8649,0.8333,0.9818,0.8857,0.9268,['购物车'],['购物车'],1,['抖音'],['抖音'],1,2.3353
我在抖音短视频里加购的商品最近有没有降价的？,<Plan>#购物车#在$抖音$中查看购物车里的降价商品</Plan><Finish>,<Plan>#购物车#在$抖音$中查看加购商品是否有降价</Plan><Finish>,0,0.9070,0.8095,0.7317,0.7000,0.8966,0.8108,0.8605,['购物车'],['购物车'],1,['抖音'],['抖音'],1,2.6297
在抖音里能找到我之前加购的那款蓝牙耳机吗？,<Plan>#购物车#在$抖音$中查看购物车之前加购的蓝牙耳机</Plan><Finish>,<Plan>#搜索#在$抖音$中查找之前加购的蓝牙耳机</Plan><Finish>,0,0.9286,0.8780,0.8250,0.7692,0.9000,0.8421,0.8864,['购物车'],['搜索'],0,['抖音'],['抖音'],1,2.6922
帮我查一下抖音商城购物车里的小米手环6，还有库存吗？,<Plan>#购物车#在$抖音$中查看购物车中的小米手环6</Plan><Finish>,<Plan>#购物车#在$抖音$中查看小米手环6的库存</Plan><Finish>,0,0.9524,0.8780,0.8250,0.7692,0.9655,0.8649,0.9070,['购物车'],['购物车'],1,['抖音'],['抖音'],1,2.7604
火山小视频里怎么找不到我的购物车入口？,<Plan>#购物车#在$抖音火山版$中查看购物车入口</Plan><Finish>,<Plan>#购物车#在$抖音火山版$中查找购物车入口</Plan><Finish>,0,0.9762,0.9512,0.9250,0.8974,0.9630,0.9429,0.9762,['购物车'],['购物车'],1,['抖音火山版'],['抖音火山版'],1,2.6996
帮我打开火山版抖音的购物车页面。,<Plan>#购物车#在$抖音火山版$中打开购物车</Plan><Finish>,<Plan>#购物车#在$抖音火山版$中打开购物车页面</Plan><Finish>,0,0.9524,0.9268,0.9000,0.8718,0.9615,0.9412,0.9756,['购物车'],['购物车'],1,['抖音火山版'],['抖音火山版'],1,2.7899
火山小视频里怎么查看购物车里的降价商品啊？,<Plan>#购物车#在$抖音火山版$中查看购物车里的降价商品</Plan><Finish>,<Plan>#购物车#在$抖音火山版$中查看降价商品</Plan><Finish>,0,1.0000,0.9750,0.9487,0.9211,0.9667,0.9333,0.9425,['购物车'],['购物车'],1,['抖音火山版'],['抖音火山版'],1,2.4906
帮我找一下火山版抖音购物车里面的优惠降价商品。,<Plan>#购物车#在$抖音火山版$中查看购物车中的优惠降价商品</Plan><Finish>,<Plan>#购物车#在$抖音火山版$中查找优惠降价商品</Plan><Finish>,0,0.9767,0.9524,0.9268,0.9000,0.9524,0.9114,0.9231,['购物车'],['购物车'],1,['抖音火山版'],['抖音火山版'],1,2.7246
抖音极速版里的购物车在哪里能找到？,<Plan>#购物车#在$抖音极速版$中打开购物车</Plan><Finish>,<Plan>#购物车#在$抖音极速版$中找到购物车</Plan><Finish>,0,0.9500,0.9231,0.8947,0.8649,0.9200,0.9091,0.9500,['购物车'],['购物车'],1,['抖音极速版'],['抖音极速版'],1,2.5000
帮我打开极速版抖音的购物车页面。,<Plan>#购物车#在$抖音极速版$中打开购物车</Plan><Finish>,<Plan>#购物车#在$抖音极速版$中打开购物车</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['购物车'],['购物车'],1,['抖音极速版'],['抖音极速版'],1,2.4999
抖音极速版里怎么查看购物车里有货的商品？,<Plan>#购物车#在$抖音极速版$中查看购物车里有货的商品</Plan><Finish>,<Plan>#购物车#在$抖音极速版$中查看购物车里有货的商品</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['购物车'],['购物车'],1,['抖音极速版'],['抖音极速版'],1,2.9745
帮我打开极速版抖音的购物车，看看有哪些商品是有货的。,<Plan>#购物车#在$抖音极速版$中查看购物车中有货的商品</Plan><Finish>,<Plan>#购物车#在$抖音极速版$中查看有货的商品</Plan><Finish>,0,1.0000,0.9756,0.9500,0.9231,1.0000,0.9474,0.9545,['购物车'],['购物车'],1,['抖音极速版'],['抖音极速版'],1,2.6264
快帮我看看极速版抖音里的购物车，有没有降价的商品？,<Plan>#购物车#在$抖音极速版$中查看购物车中的降价商品</Plan><Finish>,<Plan>#购物车#在$抖音极速版$中查看购物车中的商品是否有降价</Plan><Finish>,0,0.9388,0.8750,0.8085,0.7826,0.9524,0.8889,0.9263,['购物车'],['购物车'],1,['抖音极速版'],['抖音极速版'],1,3.0421
在抖音极速版里怎么查看购物车中降价的商品啊？,<Plan>#购物车#在$抖音极速版$中查看购物车中的降价商品</Plan><Finish>,<Plan>#购物车#在$抖音极速版$中查看降价的商品</Plan><Finish>,0,1.0000,0.9268,0.8750,0.8462,1.0000,0.8947,0.9318,['购物车'],['购物车'],1,['抖音极速版'],['抖音极速版'],1,2.5587
帮我打开抖音极速版，搜索商城购物车里的蓝牙耳机。,<Plan>#购物车#在$抖音极速版$中搜索商城购物车里的蓝牙耳机</Plan><Finish>,<Plan>#启动#打开$抖音极速版$<br>#搜索#在$抖音极速版$中搜索商城购物车里的蓝牙耳机</Plan><Finish>,0,0.7031,0.6825,0.6613,0.6393,0.9167,0.8478,0.8036,['购物车'],"['启动', '搜索']",0,['抖音极速版'],"['抖音极速版', '抖音极速版']",0,4.0575
我的抖音极速版商城购物车里还有昨天加的保温杯吗？,<Plan>#购物车#在$抖音极速版$中查看购物车里昨天加的保温杯</Plan><Finish>,<Plan>#购物车#在$抖音极速版$中查看购物车中的保温杯</Plan><Finish>,0,0.9778,0.9545,0.9302,0.9048,0.9355,0.9114,0.9462,['购物车'],['购物车'],1,['抖音极速版'],['抖音极速版'],1,2.8908
YoYo，快帮我打开京东商城查看购物车里的商品。,<Plan>#购物车#在$京东$中查看购物车里的商品</Plan><Finish>,<Plan>#购物车#在$京东$中查看购物车里的商品</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['购物车'],['购物车'],1,['京东'],['京东'],1,2.5970
我在JD加购了几件衣服，现在能去看看吗？,<Plan>#购物车#在$京东$中查看购物车</Plan><Finish>,<Plan>#购物车#在$京东$中查看加购的衣服</Plan><Finish>,0,0.8974,0.8421,0.8108,0.7778,0.9167,0.8750,0.9211,['购物车'],['购物车'],1,['京东'],['京东'],1,2.3012
YoYo，快帮我打开京东商城查看购物车里的送礼商品有哪些。,<Plan>#购物车#在$京东$中查看购物车里的送礼商品</Plan><Finish>,<Plan>#购物车#在$京东$中查看购物车里的送礼商品</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['购物车'],['购物车'],1,['京东'],['京东'],1,2.7073
在京东里怎么查看购物车中适合送礼的商品？,<Plan>#购物车#在$京东$中查看购物车中适合送礼的商品</Plan><Finish>,<Plan>#购物车#在$京东$中查看适合送礼的商品</Plan><Finish>,0,1.0000,0.9750,0.9487,0.9211,1.0000,0.9459,0.9535,['购物车'],['购物车'],1,['京东'],['京东'],1,2.4930
YoYo，快帮我看看京东里购物车里的凑单商品有哪些。,<Plan>#购物车#在$京东$中查看购物车里的凑单商品</Plan><Finish>,<Plan>#购物车#在$京东$中查看购物车里的凑单商品</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['购物车'],['购物车'],1,['京东'],['京东'],1,2.7886
京东商城的购物车凑单推荐在哪看？给我找一下。,<Plan>#购物车#在$京东$中查看购物车凑单推荐</Plan><Finish>,<Plan>#搜索#在$京东$中查看购物车凑单推荐</Plan><Finish>,0,0.9500,0.9231,0.8947,0.8649,0.9630,0.9275,0.9383,['购物车'],['搜索'],0,['京东'],['京东'],1,2.5112
YoYo助手，帮我查一下京东里购物车里的跨店满减商品都有哪些。,<Plan>#购物车#在$京东$中查看购物车里的跨店满减商品</Plan><Finish>,<Plan>#购物车#在$京东$中查看购物车里的跨店满减商品</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['购物车'],['购物车'],1,['京东'],['京东'],1,3.0256
在京东商城查看购物车中的跨店满减活动商品。,<Plan>#购物车#在$京东$中查看购物车中的跨店满减活动商品</Plan><Finish>,<Plan>#购物车#在$京东$中查看购物车中的跨店满减活动商品</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['购物车'],['购物车'],1,['京东'],['京东'],1,3.0905
YoYo，快帮我打开京东商城查看购物车里有没有降价的商品！,<Plan>#购物车#在$京东$中查看购物车里有没有降价的商品</Plan><Finish>,<Plan>#购物车#在$京东$中查看购物车里有没有降价的商品</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['购物车'],['购物车'],1,['京东'],['京东'],1,2.6921
在京东里怎么查看购物车中正在打折的商品？,<Plan>#购物车#在$京东$中搜索购物车中正在打折的商品</Plan><Finish>,<Plan>#购物车#在$京东$中查看购物车中正在打折的商品</Plan><Finish>,0,0.9556,0.9318,0.9070,0.8810,0.9286,0.9211,0.9556,['购物车'],['购物车'],1,['京东'],['京东'],1,2.6923
在京东商城里能搜到我购物车里的无线蓝牙耳机吗？,<Plan>#购物车#在$京东$中搜索购物车里的无线蓝牙耳机</Plan><Finish>,<Plan>#搜索#在$京东$中搜索购物车里的无线蓝牙耳机</Plan><Finish>,0,0.9545,0.9302,0.9048,0.8780,1.0000,0.9474,0.9438,['购物车'],['搜索'],0,['京东'],['京东'],1,2.7748
YOYO，帮我查一下JD购物车里的乐事薯片大礼包。,<Plan>#购物车#在$京东$中搜索购物车里的乐事薯片大礼包</Plan><Finish>,<Plan>#购物车#在$京东$中查看乐事薯片大礼包</Plan><Finish>,0,0.9512,0.9250,0.8974,0.8684,0.9000,0.8800,0.8966,['购物车'],['购物车'],1,['京东'],['京东'],1,2.8383
快手里的购物车在哪里，怎么找不到？,<Plan>#购物车#在$快手$中查看购物车</Plan><Finish>,<Plan>#购物车#在$快手$中查找购物车位置</Plan><Finish>,0,0.9231,0.8684,0.8108,0.7500,0.9130,0.8710,0.9474,['购物车'],['购物车'],1,['快手'],['快手'],1,2.3535
帮我在快手短视频里找一下购物车,<Plan>#购物车#在$快手$中查看购物车</Plan><Finish>,<Plan>#搜索#在$快手$中找购物车</Plan><Finish>,0,0.9143,0.8529,0.7879,0.7188,0.8889,0.8333,0.8889,['购物车'],['搜索'],0,['快手'],['快手'],1,2.2916
快手极速版里怎么找不到我的购物车入口啊？,<Plan>#购物车#在$快手极速版$中查看购物车入口</Plan><Finish>,<Plan>#购物车#在$快手极速版$中查找购物车入口</Plan><Finish>,0,0.9762,0.9512,0.9250,0.8974,0.9630,0.9429,0.9762,['购物车'],['购物车'],1,['快手极速版'],['快手极速版'],1,2.7066
帮我打开快手极速里的购物车看看,<Plan>#购物车#在$快手极速版$中打开购物车</Plan><Finish>,<Plan>#购物车#在$快手极速版$中打开购物车</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['购物车'],['购物车'],1,['快手极速版'],['快手极速版'],1,2.5401
我在淘宝网里怎么找不到我的购物车入口？,<Plan>#购物车#在$淘宝$中查看购物车入口</Plan><Finish>,<Plan>#购物车#在$淘宝$中查找购物车入口</Plan><Finish>,0,0.9744,0.9474,0.9189,0.8889,0.9583,0.9375,0.9744,['购物车'],['购物车'],1,['淘宝'],['淘宝'],1,2.4762
帮我打开淘宝商城的购物车页面,<Plan>#购物车#在$淘宝$中打开购物车页面</Plan><Finish>,<Plan>#购物车#在$淘宝$中打开购物车页面</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['购物车'],['购物车'],1,['淘宝'],['淘宝'],1,2.5530
淘宝购物车里的降价商品在哪里看？,<Plan>#购物车#在$淘宝$中查看淘宝购物车里的降价商品</Plan><Finish>,<Plan>#购物车#在$淘宝$中查看降价商品</Plan><Finish>,0,1.0000,0.9730,0.9444,0.9143,0.9630,0.9143,0.9157,['购物车'],['购物车'],1,['淘宝'],['淘宝'],1,2.4243
帮我查一下淘宝网购物车中有没有降价的商品。,<Plan>#购物车#在$淘宝$中查看购物车中降价的商品</Plan><Finish>,<Plan>#购物车#在$淘宝$中查看购物车中是否有降价的商品</Plan><Finish>,0,0.9348,0.9111,0.8864,0.8605,0.9474,0.9333,0.9663,['购物车'],['购物车'],1,['淘宝'],['淘宝'],1,2.7469
在淘宝网里怎么查看购物车里的常购商品？,<Plan>#购物车#在$淘宝$中查看购物车里的常购商品</Plan><Finish>,<Plan>#购物车#在$淘宝$中查看购物车里的常购商品</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['购物车'],['购物车'],1,['淘宝'],['淘宝'],1,2.8036
帮我打开淘宝商城，我要查看购物车中的常购商品。,<Plan>#购物车#在$淘宝$中查看购物车中的常购商品</Plan><Finish>,<Plan>#购物车#在$淘宝$中查看购物车中的常购商品</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['购物车'],['购物车'],1,['淘宝'],['淘宝'],1,2.8037
淘宝购物车里的失效商品在哪里看？,<Plan>#购物车#在$淘宝$中查看购物车里的失效商品</Plan><Finish>,<Plan>#购物车#在$淘宝$中查看失效商品</Plan><Finish>,0,1.0000,0.9730,0.9444,0.9143,0.9630,0.9275,0.9383,['购物车'],['购物车'],1,['淘宝'],['淘宝'],1,2.2667
帮我查一下淘宝网购物车中有没有失效的商品。,<Plan>#购物车#在$淘宝$中查看购物车中是否有失效商品</Plan><Finish>,<Plan>#购物车#在$淘宝$中查看购物车中是否有失效的商品</Plan><Finish>,0,0.9783,0.9556,0.9318,0.9070,0.9831,0.9610,0.9890,['购物车'],['购物车'],1,['淘宝'],['淘宝'],1,2.8889
