user_prompt_task,ground_truth,model_output,is_perfect_match,fn_accuracy,required_param_recall,param_f1,param_bleu_1,param_bleu_2,param_bleu_3,param_bleu_4,param_rouge_1,param_rouge_2,param_rouge_l,delay_seconds
在得物中显示待发货订单状态,"[['1', 'open_orders_bought(app=""得物"", order_status=""待发货"")']]","[{'name': 'open_orders_bought', 'parameters': {'app': '得物', 'order_status': '待发货'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0572
在抖音极速版中的商城订单显示派送物流状态,"[['1', 'open_logistics_receive(app=""抖音极速版"", filter_type=""派送中"")']]","[{'name': 'open_logistics_receive', 'parameters': {'app': '抖音极速版'}}]",0.0000,1.0000,1.0000,0.6667,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.8512
在抖音商城中显示待评价订单,"[['1', 'open_orders_bought(app=""抖音"", order_status=""待评价"")']]","[{'name': 'open_orders_bought', 'parameters': {'app': '抖音商城', 'order_status': '待评价'}}]",0.0000,1.0000,1.0000,1.0000,0.7500,0.6667,0.5000,0.0000,0.8333,0.7500,0.8333,1.1022
在抖音商城中显示订单的派送物流信息,"[['1', 'open_logistics_receive(app=""抖音"", filter_type=""派送中"")']]","[{'name': 'open_logistics_receive', 'parameters': {'app': '抖音商城', 'filter_type': '派送中'}}]",0.0000,1.0000,1.0000,1.0000,0.7500,0.6667,0.5000,0.0000,0.8333,0.7500,0.8333,1.1289
在抖音商城中显示运送中订单的物流状态,"[['1', 'open_logistics_receive(app=""抖音"", filter_type=""运输中"")']]","[{'name': 'open_logistics_receive', 'parameters': {'app': '抖音商城', 'filter_type': '运输中'}}]",0.0000,1.0000,1.0000,1.0000,0.7500,0.6667,0.5000,0.0000,0.8333,0.7500,0.8333,1.0758
在抖音商城中显示待收货订单,"[['1', 'open_orders_bought(app=""抖音"", order_status=""待收货"")']]","[{'name': 'open_orders_bought', 'parameters': {'app': '抖音商城', 'order_status': '待收货'}}]",0.0000,1.0000,1.0000,1.0000,0.7500,0.6667,0.5000,0.0000,0.8333,0.7500,0.8333,1.1720
在淘宝中显示天猫收藏夹中90天内收藏的商品,"[['1', 'open_favorite_goods(app=""天猫"", order_type=""无"", filter_type=""90天内"")']]","[{'name': 'open_favorite_goods', 'parameters': {'app': '淘宝', 'filter_type': '90天内'}}]",0.0000,1.0000,1.0000,0.8000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,1.1771
在唯品会中显示收藏中降价商品列表,"[['1', 'open_favorite_goods(app=""唯品会"", order_type=""无"", filter_type=""降价"")']]","[{'name': 'open_favorite_goods', 'parameters': {'app': '唯品会', 'filter_type': '降价'}}]",0.0000,1.0000,1.0000,0.8000,1.0000,1.0000,0.5000,0.0000,1.0000,1.0000,1.0000,1.0962
在唯品会中显示已完成的待付款订单,"[['1', 'open_orders_bought(app=""唯品会"", order_status=""已完成的待付款"")']]","[{'name': 'open_orders_bought', 'parameters': {'app': '唯品会', 'order_status': '已完成的待付款'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.2541
在闲鱼中显示降价商品,"[['1', 'open_favorite_goods(app=""闲鱼"", order_type=""无"", filter_type=""降价"")']]","[{'name': 'open_favorite_goods', 'parameters': {'app': '闲鱼', 'filter_type': '降价'}}]",0.0000,1.0000,1.0000,0.8000,1.0000,1.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0890
在转转中显示待评价订单,"[['1', 'open_orders_bought(app=""转转"", order_status=""待评价"")']]","[{'name': 'open_orders_bought', 'parameters': {'app': '转转', 'order_status': '待评价'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.2113
在转转中显示搜索历史,"[['1', 'open_search_history(app=""转转"")']]","[{'name': 'open_search_history', 'parameters': {'app': '转转'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.7755
在闲鱼中打开客服页面,"[['1', 'open_customer_service(app=""闲鱼"")']]","[{'name': 'open_customer_service', 'parameters': {'app': '闲鱼'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.8414
在闲鱼中查看我买到的待付款订单,"[['1', 'open_orders_bought(app=""闲鱼"", order_status=""待付款"")']]","[{'name': 'open_orders_bought', 'parameters': {'app': '闲鱼', 'order_status': '待付款'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.3053
在闲鱼中查看我挂出的待付款商品,"[['1', 'open_orders_sold(app=""闲鱼"", order_status=""待付款"")']]","[{'name': 'open_orders_sold', 'parameters': {'app': '闲鱼', 'order_status': '待付款'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.2295
在闲鱼中签到领取闲鱼币,"[['1', 'sign_in(app=""闲鱼"", page_type=""金币"")']]","[{'name': 'sign_in', 'parameters': {'app': '闲鱼'}}]",0.0000,1.0000,1.0000,0.6667,1.0000,1.0000,0.0000,0.0000,1.0000,1.0000,1.0000,0.9169
在快手极速版中拍照查找农具的相似款,"[['1', 'open_camera_search(app=""快手极速版"")']]","[{'name': 'open_camera_search', 'parameters': {'app': '快手极速版'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9682
在阿里巴巴中查看常买的商品,"[['1', 'open_cart_content(app=""阿里巴巴"", filter_type=""常购"")']]","[[""1"", ""open_cart_content(app='阿里巴巴', filter_type='常购')""]]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.8646
在阿里巴巴中查找并按价格升序排列‘便携急救箱’,"[['1', 'search_goods(app=""阿里巴巴"", search_info=""便携急救箱"", order_type=""价格从低到高"")']]","[{'name': 'search_goods', 'parameters': {'app': '阿里巴巴', 'search_info': '便携急救箱', 'order_type': '价格从低到高'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.6086
在阿里巴巴中打开拍照功能,"[['1', 'open_camera_search(app=""阿里巴巴"")']]","[[""open_camera_search"", ""app=阿里巴巴""]]",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5294
在阿里巴巴中浏览关注的店铺,"[['1', 'open_favorite_stores(app=""阿里巴巴"")']]","[{'name': 'open_favorite_stores', 'parameters': {'app': '阿里巴巴'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.8926
在阿里巴巴中查看退款的事,"[['1', 'open_orders_bought(app=""阿里巴巴"", order_status=""退款售后"")']]","[{'name': 'search_order', 'parameters': {'app': '阿里巴巴', 'search_info': '退款', 'order_status': '无'}}]",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2598
在阿里巴巴中查找并按价格从高到低排序有机咖啡豆,"[['1', 'search_goods(app=""阿里巴巴"", search_info=""有机咖啡豆"", order_type=""价格从高到低"")']]","[{'name': 'search_goods', 'parameters': {'app': '阿里巴巴', 'search_info': '有机咖啡豆', 'order_type': '价格从高到低'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.5149
在阿里巴巴中查找收藏里的商品降价,"[['1', 'open_favorite_goods(app=""阿里巴巴"", order_type=""无"", filter_type=""降价"")']]","[{'name': 'open_favorite_goods', 'parameters': {'app': '阿里巴巴', 'filter_type': '降价'}}]",0.0000,1.0000,1.0000,0.8000,1.0000,1.0000,0.5000,0.5000,1.0000,1.0000,1.0000,1.0280
在阿里巴巴中搜索'量化交易软件'按回头率从高到低排序,"[['1', 'search_goods(app=""阿里巴巴"", search_info=""量化交易软件"", order_type=""回头率从高到低"")']]","[{'name': 'search_goods', 'parameters': {'app': '阿里巴巴', 'search_info': '量化交易软件', 'order_type': '回头率从高到低'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.5649
在阿里巴巴中搜索PCR仪相关店铺,"[['1', 'search_stores(app=""阿里巴巴"", search_info=""PCR仪"", order_type=""无"", filter_type=""无"")']]","[{'name': 'search_stores', 'parameters': {'app': '阿里巴巴', 'search_info': 'PCR仪'}}]",0.0000,1.0000,1.0000,0.6667,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0268
在阿里巴巴中搜索店铺‘量化交易软件’按综合排序,"[['1', 'search_stores(app=""阿里巴巴"", search_info=""量化交易软件"", order_type=""综合 "")']]","[{'name': 'search_stores', 'parameters': {'app': '阿里巴巴', 'search_info': '量化交易软件', 'order_type': '综合'}}]",0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.6667,0.6667,0.9333,0.8889,0.9333,1.3852
在阿里巴巴中搜索关注店铺中的PCR仪,"[['1', 'search_in_favorite_stores(app=""阿里巴巴"", search_info=""PCR仪"")']]","[{'name': 'search_in_favorite_stores', 'parameters': {'app': '阿里巴巴', 'search_info': 'PCR仪'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0989
在阿里巴巴中搜索并按综合排序股票分析软件,"[['1', 'search_goods(app=""阿里巴巴"", search_info=""股票分析软件"", order_type=""综合 "")']]","[{'name': 'search_goods', 'parameters': {'app': '阿里巴巴', 'search_info': '股票分析软件', 'order_type': '综合'}}]",0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.6667,0.6667,0.9333,0.8889,0.9333,1.3391
在阿里巴巴中搜索量化交易软件,"[['1', 'search_goods(app=""阿里巴巴"", search_info=""量化交易软件"", order_type=""无"")']]","[{'name': 'search_goods', 'parameters': {'app': '阿里巴巴', 'search_info': '量化交易软件'}}]",0.0000,1.0000,1.0000,0.8000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9766
在阿里巴巴中搜索量化交易软件按销量排序,"[['1', 'search_goods(app=""阿里巴巴"", search_info=""量化交易软件"", order_type=""销量"")']]","[{'name': 'search_goods', 'parameters': {'app': '阿里巴巴', 'search_info': '量化交易软件', 'order_type': '销量'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.3237
在阿里巴巴中搜索有机蔬菜种子店铺并按回头率排序,"[['1', 'search_stores(app=""阿里巴巴"", search_info=""有机蔬菜种子"", order_type=""回头率"", filter_type=""无"")']]","[{'name': 'search_stores', 'parameters': {'app': '阿里巴巴', 'search_info': '有机蔬菜种子', 'order_type': '回头率从高到低'}}]",0.0000,1.0000,1.0000,0.8571,0.8095,0.7778,0.7333,0.6667,0.8667,0.8333,0.8667,1.5266
在阿里巴巴中搜索销量最高的手账DIY店铺,"[['1', 'search_stores(app=""阿里巴巴"", search_info=""手账DIY"", order_type=""销量"", filter_type=""无"")']]","[{'name': 'search_stores', 'parameters': {'app': '阿里巴巴', 'search_info': '手账DIY', 'order_type': '销量'}}]",0.0000,1.0000,1.0000,0.8571,1.0000,1.0000,0.6667,0.6667,1.0000,1.0000,1.0000,1.3468
在阿里巴巴中显示代发采购车,"[['1', 'open_cart_content(app=""阿里巴巴"", filter_type=""代发"")']]","[[""open_cart_content"", ""open_cart_content(app='阿里巴巴', filter_type='代发')""]]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.7910
在阿里巴巴中显示最新订单的物流状态,"[['1', 'open_logistics_receive(app=""阿里巴巴"", filter_type=""无"")']]","[{'name': 'open_logistics_receive', 'parameters': {'app': '阿里巴巴'}}]",0.0000,1.0000,1.0000,0.6667,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.7378
在阿里巴巴中查询待收货订单状态,"[['1', 'open_orders_bought(app=""阿里巴巴"", order_status=""待收货"")']]","[{'name': 'open_orders_bought', 'parameters': {'app': '阿里巴巴', 'order_status': '待收货'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0908
在阿里巴巴中检索收藏夹内的低价补货商品列表,"[['1', 'open_favorite_goods(app=""阿里巴巴"", order_type=""无"", filter_type=""低价补货"")']]","[{'name': 'open_favorite_goods', 'parameters': {'app': '阿里巴巴', 'filter_type': '低价补货'}}]",0.0000,1.0000,1.0000,0.8000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.1389
在阿里巴巴中显示我的收藏列表,"[['1', 'open_favorite_goods(app=""阿里巴巴"", order_type=""无"", filter_type=""无"")']]","[{'name': 'open_favorite_goods', 'parameters': {'app': '阿里巴巴'}}]",0.0000,1.0000,1.0000,0.5000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.8320
在得物中查看降价商品列表,"[['1', 'open_cart_content(app=""得物"", filter_type=""降价"")']]","[{'name': 'open_cart_content', 'parameters': {'app': '得物', 'filter_type': '降价'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.1144
在得物中启动相机,"[['1', 'open_camera_search(app=""得物"")']]","[{'name': 'open_camera_search', 'parameters': {'app': '得物'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.8571
在得物中查找涂鸦喷漆套装,"[['1', 'search_goods(app=""得物"", search_info=""涂鸦喷漆套装"", order_type=""无"")']]","[{'name': 'search_goods', 'parameters': {'app': '得物', 'search_info': '涂鸦喷漆套装'}}]",0.0000,1.0000,1.0000,0.8000,1.0000,1.0000,0.5000,0.5000,1.0000,1.0000,1.0000,1.1875
在得物中查找想要的经典诗集,"[['1', 'search_in_favorite_goods(app=""得物"", search_info=""经典诗集"")']]","[{'name': 'search_in_favorite_goods', 'parameters': {'app': '得物', 'search_info': '经典诗集'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.2173
在得物中联系客服,"[['1', 'open_customer_service(app=""得物"")']]","[{'name': 'open_customer_service', 'parameters': {'app': '得物'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.8374
在得物中搜索专业跑鞋按价格从高到低排序,"[['1', 'search_goods(app=""得物"", search_info=""专业跑鞋"", order_type=""价格从高到低"")']]","[{'name': 'search_goods', 'parameters': {'app': '得物', 'search_info': '专业跑鞋', 'order_type': '价格从高到低'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.4559
在得物中搜索我的“无线耳机”订单,"[['1', 'search_order(app=""得物"", search_info=""无线耳机"", order_status=""无"")']]","[{'name': 'search_order', 'parameters': {'app': '得物', 'search_info': '无线耳机'}}]",0.0000,1.0000,1.0000,0.8000,1.0000,1.0000,0.5000,0.5000,1.0000,1.0000,1.0000,1.0357
在得物中搜索并按综合排序查看’限量版球鞋’,"[['1', 'search_goods(app=""得物"", search_info=""限量版球鞋"", order_type=""综合 "")']]","[{'name': 'search_goods', 'parameters': {'app': '得物', 'search_info': '限量版球鞋', 'order_type': '综合 '}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.3743
在得物中搜索科学仪器并按销量排序,"[['1', 'search_goods(app=""得物"", search_info=""科学仪器"", order_type=""销量"")']]","[{'name': 'search_goods', 'parameters': {'app': '得物', 'search_info': '科学仪器', 'order_type': '销量'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.2705
在得物中搜索商品‘实验室防护服’按综合排序,"[['1', 'search_goods(app=""得物"", search_info=""实验室防护服"", order_type=""综合 "")']]","[{'name': 'search_goods', 'parameters': {'app': '得物', 'search_info': '实验室防护服', 'order_type': '综合 '}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.3772
在得物中搜索医疗急救包按价格升序排序,"[['1', 'search_goods(app=""得物"", search_info=""医疗急救包"", order_type=""价格从低到高"")']]","[{'name': 'search_goods', 'parameters': {'app': '得物', 'search_info': '医疗急救包', 'order_type': '价格从低到高'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.4430
在得物中搜索登机箱,"[['1', 'search_goods(app=""得物"", search_info=""登机箱"", order_type=""无"")']]","[{'name': 'search_goods', 'parameters': {'app': '得物', 'search_info': '登机箱'}}]",0.0000,1.0000,1.0000,0.8000,1.0000,1.0000,0.5000,0.0000,1.0000,1.0000,1.0000,1.0537
在得物中调出我的搜索历史,"[['1', 'open_search_history(app=""得物"")']]","[{'name': 'open_search_history', 'parameters': {'app': '得物'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.7964
在抖音火山版中的商城查看待收获订单,"[['1', 'open_orders_bought(app=""抖音火山版"", order_status=""待收货"")']]","[{'name': 'open_orders_bought', 'parameters': {'app': '抖音火山版', 'order_status': '待收货'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.1618
在抖音火山版中查看我的购物车,"[['1', 'open_cart_content(app=""抖音火山版"", filter_type=""无"")']]","[[""1"", ""open_cart_content(app=抖音火山版)""]]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5865
在抖音火山版中的商城查找诗意散文集并按综合排序,"[['1', 'search_goods(app=""抖音火山版"", search_info=""诗意散文集"", order_type=""综合 "")']]","[{'name': 'search_goods', 'parameters': {'app': '抖音火山版', 'search_info': '诗意散文集', 'order_type': '综合 '}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.3189
在抖音火山版中到商城搜索'股票分析工具'按销量排序,"[['1', 'search_goods(app=""抖音火山版"", search_info=""股票分析工具"", order_type=""销量"")']]","[{'name': 'search_goods', 'parameters': {'app': '抖音火山版', 'search_info': '股票分析工具', 'order_type': '销量'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.2644
在抖音火山版中的商城搜索高端理财产品并按价格从高到低排序,"[['1', 'search_goods(app=""抖音火山版"", search_info=""高端理财产品"", order_type=""价格从高到低"")']]","[{'name': 'search_goods', 'parameters': {'app': '抖音火山版', 'search_info': '高端理财产品', 'order_type': '价格从高到低'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.4203
在抖音火山版中的商城搜索量化交易课程按价格升序排序,"[['1', 'search_goods(app=""抖音火山版"", search_info=""量化交易课程"", order_type=""价格从低到高"")']]","[{'name': 'search_goods', 'parameters': {'app': '抖音火山版', 'search_info': '量化交易课程', 'order_type': '价格从低到高'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.5231
在抖音火山版中的商城搜索‘量化交易工具’店铺,"[['1', 'search_stores(app=""抖音火山版"", search_info=""量化交易工具"", order_type=""无"", filter_type=""无"")']]","[{'name': 'search_stores', 'parameters': {'app': '抖音火山版', 'search_info': '量化交易工具'}}]",0.0000,1.0000,1.0000,0.6667,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0908
在抖音火山版中的商城搜索剧本杀道具,"[['1', 'search_goods(app=""抖音火山版"", search_info=""剧本杀道具"", order_type=""无"")']]","[{'name': 'search_goods', 'parameters': {'app': '抖音火山版', 'search_info': '剧本杀道具'}}]",0.0000,1.0000,1.0000,0.8000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0375
在抖音火山版中的商城查看待评价订单,"[['1', 'open_orders_bought(app=""抖音火山版"", order_status=""待评价"")']]","[{'name': 'open_orders_bought', 'parameters': {'app': '抖音火山版', 'order_status': '待评价'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0889
在抖音火山版中显示商城订单待取件物流,"[['1', 'open_logistics_receive(app=""抖音火山版"", filter_type=""待取件"")']]","[{'name': 'open_logistics_receive', 'parameters': {'app': '抖音火山版', 'filter_type': '待取件'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.1161
在抖音火山版中显示商城订单运送中的物流信息,"[['1', 'open_logistics_receive(app=""抖音火山版"", filter_type=""运输中"")']]","[{'name': 'open_logistics_receive', 'parameters': {'app': '抖音火山版', 'filter_type': '派送中'}}]",0.0000,1.0000,1.0000,1.0000,0.6667,0.5000,0.5000,0.5000,0.6667,0.5000,0.6667,1.1624
在抖音火山版中查询购物车商品的价格下降情况,"[['1', 'open_cart_content(app=""抖音火山版"", filter_type=""降价"")']]","[[""1"", ""open_cart_content(app='抖音火山版', filter_type='降价')]]

我想知道在抖音火山版中，购物车中的商品是否有降价的情况。",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.4202
在抖音火山版中搜索黄金期货订单,"[['1', 'search_order(app=""抖音火山版"", search_info=""黄金期货"", order_status=""无"")']]","[{'name': 'search_order', 'parameters': {'app': '抖音火山版', 'search_info': '黄金期货订单'}}]",0.0000,1.0000,1.0000,0.8000,0.8333,0.8000,0.7500,0.6667,0.9000,0.8750,0.9000,1.1339
在抖音火山版中搜索显微镜订单,"[['1', 'search_order(app=""抖音火山版"", search_info=""显微镜"", order_status=""无"")']]","[{'name': 'search_order', 'parameters': {'app': '抖音火山版', 'search_info': '显微镜订单'}}]",0.0000,1.0000,1.0000,0.8000,0.8000,0.7500,0.6667,0.5000,0.8750,0.8333,0.8750,1.1336
在抖音极速版中查看商城关注店铺中的古典诗集,"[['1', 'search_in_favorite_stores(app=""抖音极速版"", search_info=""古典诗集"")']]","[{'name': 'search_in_favorite_stores', 'parameters': {'app': '抖音极速版', 'search_info': '古典诗集'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.2404
在抖音极速版中打开赚钱任务的签到功能领取金币,"[['1', 'sign_in(app=""抖音极速版"", page_type=""金币"")']]","[{'name': 'sign_in', 'parameters': {'app': '抖音极速版', 'page_type': '金币'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0277
在抖音极速版中查看购物车中的降价宝贝,"[['1', 'open_cart_content(app=""抖音极速版"", filter_type=""降价"")']]","[{'name': 'open_cart_content', 'parameters': {'app': '抖音极速版', 'filter_type': '降价'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.1084
在抖音极速版中查看购物车,"[['1', 'open_cart_content(app=""抖音极速版"", filter_type=""无"")']]","[[""1"", ""open_cart_content(app=\""抖音极速版\"")""]]",0.0000,1.0000,1.0000,0.6667,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.5415
在抖音极速版中签到领取积分,"[['1', 'sign_in(app=""抖音极速版"", page_type=""积分"")']]","[{'name': 'sign_in', 'parameters': {'app': '抖音极速版', 'page_type': '积分'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0825
在抖音极速版中的商城查找高端笔记本电脑并按价格降序排列,"[['1', 'search_goods(app=""抖音极速版"", search_info=""高端笔记本电脑"", order_type=""价格从高到低"")']]","[{'name': 'search_goods', 'parameters': {'app': '抖音极速版', 'search_info': '高端笔记本电脑', 'order_type': '价格从高到低'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.5156
在抖音极速版中的商城查找限量版动漫手办并按照价格从低到高排序,"[['1', 'search_goods(app=""抖音极速版"", search_info=""限量版动漫手办"", order_type=""价格从低到高"")']]","[{'name': 'search_goods', 'parameters': {'app': '抖音极速版', 'search_info': '限量版动漫手办', 'order_type': '价格从低到高'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.7076
在抖音极速版中的商城店铺搜索手工陶瓷茶具按销量排序,"[['1', 'search_stores(app=""抖音极速版"", search_info=""手工陶瓷茶具"", order_type=""销量"")']]","[{'name': 'search_stores', 'parameters': {'app': '抖音极速版', 'search_info': '手工陶瓷茶具', 'order_type': '销量'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.4140
在抖音极速版中搜索商城里的'手账贴纸'按销量排序,"[['1', 'search_goods(app=""抖音极速版"", search_info=""手账贴纸"", order_type=""销量"")']]","[{'name': 'search_goods', 'parameters': {'app': '抖音极速版', 'search_info': '手账贴纸', 'order_type': '销量'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.4327
在抖音极速版中的商城中搜索股票分析工具并按综合排序,"[['1', 'search_goods(app=""抖音极速版"", search_info=""股票分析工具"", order_type=""综合 "")']]","[{'name': 'search_goods', 'parameters': {'app': '抖音极速版', 'search_info': '股票分析工具', 'order_type': '综合 '}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.4060
在抖音极速版中的商城调取待发货订单列表,"[['1', 'open_orders_bought(app=""抖音极速版"", order_status=""待发货"")']]","[{'name': 'open_orders_bought', 'parameters': {'app': '抖音极速版', 'order_status': '待发货'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.1009
在抖音极速版中查询购物车内的降价商品列表,"[['1', 'open_cart_content(app=""抖音极速版"", filter_type=""降价"")']]","[{'name': 'open_cart_content', 'parameters': {'app': '抖音极速版', 'filter_type': '降价'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0232
在抖音极速版中检查商城订单的物流签收信息,"[['1', 'open_logistics_receive(app=""抖音极速版"", filter_type=""已签收"")']]","[{'name': 'open_logistics_receive', 'parameters': {'app': '抖音极速版'}}]",0.0000,1.0000,1.0000,0.6667,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.7938
在抖音极速版中检查商城运送中的订单物流状态,"[['1', 'open_logistics_receive(app=""抖音极速版"", filter_type=""运输中"")']]","[{'name': 'open_logistics_receive', 'parameters': {'app': '抖音极速版', 'filter_type': '运输中'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0505
在抖音极速版中进入商城订单检查待取件物流信息,"[['1', 'open_logistics_receive(app=""抖音极速版"", filter_type=""待取件"")']]","[{'name': 'open_logistics_receive', 'parameters': {'app': '抖音极速版', 'filter_type': '待取件'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.2457
