query,ground_truth,pred_tool_1,pred_tool_2,pred_tool_3,pred_tool_4,pred_tool_5,pred_tool_6,pred_tool_7,pred_tool_8,pred_tool_9,pred_tool_10,pred_score_1,pred_score_2,pred_score_3,pred_score_4,pred_score_5,pred_score_6,pred_score_7,pred_score_8,pred_score_9,pred_score_10
可以不可以帮我在唯品会购物车里加一个欧莱雅的男士洗面奶,add_into_cart(...),add_into_cart(...),search_cart_content(...),add_into_favorite_goods(...),add_into_favorite_stores(...),open_cart_content(...),delete_favorite_goods(...),manage_order_logistics_status(...),open_camera_search(...),order_to_purchase_goods(...),rate_order(...),1.0,0.3789368838962113,0.3252684406237446,0.26548137580510117,0.26198574325348417,0.18193071237379943,0.1156418166260284,0.11455898593675734,0.1076035245661614,0.1061011473381079
帮我往购物车里加2件网易猫粮,add_into_cart(...),add_into_cart(...),add_into_favorite_goods(...),search_cart_content(...),add_into_favorite_stores(...),open_cart_content(...),delete_favorite_goods(...),manage_order_logistics_status(...),delete_search_history(...),sign_in(...),rate_order(...),1.0,0.3099711845499313,0.2665394572249641,0.24539616265280342,0.2040864156918319,0.1535981810824555,0.14124817700721848,0.10875308046516144,0.09460797896507046,0.09436970078042671
能不能帮我往唯品会购物车里加两支珀莱雅源力精华,add_into_cart(...),add_into_cart(...),add_into_favorite_goods(...),search_cart_content(...),add_into_favorite_stores(...),open_cart_content(...),delete_favorite_goods(...),manage_order_logistics_status(...),delete_search_history(...),sign_in(...),rate_order(...),1.0,0.30512244364981195,0.2871961131450342,0.24757716465220597,0.22880116486401922,0.15525149523348702,0.11779745588590725,0.10033115730149637,0.09389658939135474,0.09054038381079685
你能帮我加五个飞利浦的剃须刀到唯品会购物车里吗？,add_into_cart(...),add_into_cart(...),add_into_favorite_goods(...),add_into_favorite_stores(...),search_cart_content(...),open_cart_content(...),delete_favorite_goods(...),sign_in(...),manage_order_logistics_status(...),order_to_purchase_goods(...),open_customer_service(...),1.0,0.3014338023148212,0.2114579505906943,0.1655973558602047,0.13781733818911596,0.11758198202552397,0.10458898785530542,0.094127831351226,0.09349406588612784,0.08569515474974211
加两包purasana巴西莓粉到我的唯品会购物车里,add_into_cart(...),add_into_cart(...),add_into_favorite_goods(...),search_cart_content(...),add_into_favorite_stores(...),open_cart_content(...),sign_in(...),manage_order_logistics_status(...),delete_search_history(...),delete_favorite_goods(...),order_to_purchase_goods(...),1.0,0.2782412154838372,0.22435687751375274,0.20881042350180964,0.19274881596217536,0.12992599126909776,0.12713457719871052,0.11048592847497357,0.11041333798318195,0.09325450519132403
帮我往唯品会购物车了加三双42码的耐克的篮球鞋,add_into_cart(...),add_into_cart(...),search_cart_content(...),add_into_favorite_goods(...),open_cart_content(...),add_into_favorite_stores(...),delete_favorite_goods(...),manage_order_logistics_status(...),rate_order(...),order_to_purchase_goods(...),delete_search_history(...),1.0,0.3104441714436589,0.28031282232398214,0.2626704247039704,0.22663065295376628,0.15260961214487734,0.10784966960716189,0.10545477612649157,0.08800754173362174,0.08289462677294922
帮我往中关村壹号购买一根充电线,order_to_purchase_goods(...),order_to_purchase_goods(...),sign_in(...),search_stores(...),add_into_favorite_goods(...),add_into_cart(...),call_order_courier(...),rate_order(...),apply_price_protection(...),add_into_favorite_stores(...),manage_order_logistics_status(...),1.0,0.1407978287332539,0.12023224596591926,0.11892115357508781,0.10181709494497446,0.10114317150445332,0.07724533073010703,0.07164352229984468,0.07035130831405953,0.06380858244930929
可以帮我往南京荣耀买个magic 7的手机吗,order_to_purchase_goods(...),order_to_purchase_goods(...),sign_in(...),search_stores(...),add_into_favorite_goods(...),call_order_courier(...),rate_order(...),add_into_cart(...),manage_order_logistics_status(...),open_stores_page(...),add_into_favorite_stores(...),1.0,0.13631513618149715,0.11846679374367827,0.11487093197356017,0.10974870849637113,0.09099433312755861,0.08853103742131806,0.08441717813205027,0.05513703822781685,0.05068373614116557
打开唯品会购物车,open_cart_content(...),open_cart_content(...),search_cart_content(...),add_into_cart(...),open_invoice_page(...),open_special_page(...),delete_favorite_goods(...),open_logistics_receive(...),open_favorite_goods(...),apply_price_protection(...),open_goods_page(...),1.0,0.6550205238068104,0.4029230948689439,0.1698064953619687,0.16146609775591064,0.13900330470730418,0.13237292289498595,0.11058352297356681,0.08726789892543499,0.0796986637076028
帮我看一下唯品会购物车里都有什么,open_cart_content(...),open_cart_content(...),search_cart_content(...),open_special_page(...),add_into_cart(...),open_favorite_goods(...),open_logistics_receive(...),open_invoice_page(...),delete_favorite_goods(...),open_search_history(...),search_order(...),1.0,0.5556399881644233,0.17071665972136943,0.15163690640252317,0.12907273335354363,0.1277898634517811,0.1201581564948492,0.11628441403284405,0.08010427728133258,0.07356181842433245
看一下我的唯品会购物车里有香水吗,search_cart_content(...),search_cart_content(...),open_cart_content(...),search_in_favorite_goods(...),delete_favorite_goods(...),add_into_cart(...),search_order(...),open_favorite_goods(...),open_logistics_receive(...),open_search_history(...),open_camera_search(...),1.0,0.7947915209656481,0.3159373033036249,0.24102830611091927,0.15637698185257387,0.13414583506353292,0.12266752589289227,0.07858855120553022,0.0756400435163411,0.05036839677292278
你能给我打开唯品会购物车吗，我想看看,open_cart_content(...),open_cart_content(...),search_cart_content(...),open_special_page(...),add_into_cart(...),open_invoice_page(...),open_logistics_receive(...),open_goods_page(...),open_favorite_goods(...),open_orders_bought(...),delete_favorite_goods(...),1.0,0.4847233820379612,0.2084721931738207,0.14512200265023198,0.1411669461674175,0.12043445001325624,0.11440245137552027,0.10978641918955215,0.0919495212356961,0.07087706336944834
唯品会的购物车在哪里,open_cart_content(...),open_cart_content(...),search_cart_content(...),add_into_cart(...),open_special_page(...),open_invoice_page(...),open_favorite_goods(...),open_logistics_receive(...),delete_favorite_goods(...),open_favorite_stores(...),search_order(...),1.0,0.5623353657595601,0.20812956641353997,0.20617840623965009,0.1535959066046796,0.12857608553574393,0.10833391368737304,0.08349928656022709,0.05631824023729094,0.050573250473285314
帮我在唯品会下单一双36码的卓诗尼的高跟鞋,order_to_purchase_goods(...),order_to_purchase_goods(...),add_into_favorite_goods(...),add_into_cart(...),manage_order_logistics_status(...),rate_order(...),sign_in(...),apply_price_protection(...),open_cart_content(...),call_order_courier(...),add_into_favorite_stores(...),1.0,0.21765778099600547,0.19169161018100322,0.1481931152587309,0.12780478790312874,0.11764018463661124,0.10978454215045919,0.10514347475088083,0.09665645243405875,0.09479508524110877
你能帮我在唯品会买一个华为的蓝牙耳机吗,order_to_purchase_goods(...),order_to_purchase_goods(...),call_order_courier(...),add_into_favorite_goods(...),search_stores(...),sign_in(...),add_into_cart(...),rate_order(...),manage_order_logistics_status(...),open_camera_search(...),apply_price_protection(...),1.0,0.13455939103535822,0.12427195537148507,0.12294920590115528,0.1222099663664371,0.10246892341857561,0.09632063140432319,0.09043268286857935,0.07349200600012816,0.06534723781102711
你可以帮我在唯品会下单一对羽毛球拍吗,order_to_purchase_goods(...),order_to_purchase_goods(...),call_order_courier(...),add_into_favorite_goods(...),manage_order_logistics_status(...),sign_in(...),search_stores(...),add_into_cart(...),add_into_favorite_stores(...),rate_order(...),open_orders_bought(...),1.0,0.13961769397260285,0.13201892068342036,0.12586791868176944,0.12397825576517457,0.09094639046101242,0.08437347184507238,0.07219641113019991,0.07078844167804225,0.05753883732528921
帮我购买/下单2件网易猫粮,order_to_purchase_goods(...),order_to_purchase_goods(...),sign_in(...),add_into_favorite_goods(...),call_order_courier(...),manage_order_logistics_status(...),add_into_cart(...),apply_price_protection(...),rate_order(...),search_stores(...),add_into_favorite_stores(...),1.0,0.15734696136486678,0.1252227632570898,0.1191479826743389,0.10538839699576057,0.08068711146266219,0.07561725125602163,0.07469791573832124,0.06995456089433243,0.05977085078358432
能不能帮我在唯品会中下单两支珀莱雅源力精华,order_to_purchase_goods(...),order_to_purchase_goods(...),add_into_favorite_goods(...),call_order_courier(...),sign_in(...),manage_order_logistics_status(...),add_into_cart(...),search_stores(...),rate_order(...),add_into_favorite_stores(...),apply_price_protection(...),1.0,0.12160254168571386,0.11717561501074945,0.11597295059795724,0.10054762595940092,0.0912023877941757,0.08921116693884,0.0790498806486589,0.05709532011426391,0.0514387440141
你能帮我在唯品会中下单五个华为平板吗,order_to_purchase_goods(...),order_to_purchase_goods(...),call_order_courier(...),add_into_favorite_goods(...),sign_in(...),manage_order_logistics_status(...),search_stores(...),add_into_cart(...),rate_order(...),add_into_favorite_stores(...),open_orders_bought(...),1.0,0.13079625238359288,0.1199483001449274,0.11979043887831578,0.1118426601128892,0.09931360729287317,0.0863928000091644,0.08473223416379429,0.0657849191908215,0.06285693906887937
在唯品会中下单两件S码的李宁女士短袖,order_to_purchase_goods(...),order_to_purchase_goods(...),call_order_courier(...),add_into_favorite_goods(...),sign_in(...),manage_order_logistics_status(...),search_stores(...),rate_order(...),add_into_cart(...),open_orders_bought(...),apply_price_protection(...),1.0,0.1128536350857593,0.1075164368295687,0.10527626888287388,0.09219563964681736,0.08257407540066833,0.07035025435145904,0.06350508390245431,0.04914061613352472,0.04743425159820611
帮我在唯品会中下单三双42码的耐克的篮球鞋,order_to_purchase_goods(...),order_to_purchase_goods(...),add_into_favorite_goods(...),call_order_courier(...),manage_order_logistics_status(...),sign_in(...),search_stores(...),rate_order(...),add_into_cart(...),open_orders_bought(...),add_into_favorite_stores(...),1.0,0.12130477624428677,0.11815763491478913,0.1128712453029403,0.10945727990299663,0.0924188439703895,0.08675559027258097,0.08395888131454828,0.06126410130021925,0.052170384764171185
帮我往购物车里加一件黑色L码优衣库T恤，地址选中关村壹号,add_into_cart(...),add_into_cart(...),add_into_favorite_goods(...),search_cart_content(...),add_into_favorite_stores(...),open_cart_content(...),delete_favorite_goods(...),manage_order_logistics_status(...),rate_order(...),open_camera_search(...),order_to_purchase_goods(...),1.0,0.3029190353164006,0.28146884949895323,0.24553973058914466,0.20646181257631652,0.14778871591585271,0.12525100882066548,0.09319208547258306,0.08130903320532377,0.07946109222128106
帮我往购物车里加一件黑色L码优衣库T恤，地址选中关村壹号,add_into_cart(...),add_into_cart(...),add_into_favorite_goods(...),search_cart_content(...),add_into_favorite_stores(...),open_cart_content(...),delete_favorite_goods(...),manage_order_logistics_status(...),rate_order(...),open_camera_search(...),order_to_purchase_goods(...),1.0,0.3029190353164006,0.28146884949895323,0.24553973058914466,0.20646181257631652,0.14778871591585271,0.12525100882066548,0.09319208547258306,0.08130903320532377,0.07946109222128106
在唯品会用余额宝下单一套钓鱼装备,order_to_purchase_goods(...),order_to_purchase_goods(...),sign_in(...),add_into_favorite_goods(...),rate_order(...),call_order_courier(...),add_into_cart(...),manage_order_logistics_status(...),apply_price_protection(...),search_stores(...),add_into_favorite_stores(...),1.0,0.18364352083131763,0.15382665502990478,0.09936813962534628,0.09869101237853965,0.07890516039051604,0.056334614166967785,0.056245594254809544,0.04963532277205045,0.04761700194757797
能帮我用微信支付在唯品会买一双42码的耐克篮球鞋吗？,order_to_purchase_goods(...),order_to_purchase_goods(...),sign_in(...),add_into_cart(...),rate_order(...),add_into_favorite_goods(...),call_order_courier(...),search_stores(...),open_cart_content(...),manage_order_logistics_status(...),apply_price_protection(...),1.0,0.15906581626545457,0.14145996245286283,0.13074420140213733,0.12774284668584066,0.11940362135171376,0.10906837269759906,0.08243162884432026,0.07426436255793761,0.07346452257411937
能不能帮我用支付宝余额在唯品会下单一件女士冲锋衣,order_to_purchase_goods(...),order_to_purchase_goods(...),sign_in(...),rate_order(...),add_into_favorite_goods(...),call_order_courier(...),add_into_cart(...),search_stores(...),manage_order_logistics_status(...),open_orders_bought(...),apply_price_protection(...),1.0,0.12649779054058552,0.10586195945247698,0.1001962565258222,0.09833811509605987,0.08570496647450464,0.082214490530377,0.07543295315295609,0.04986438714560722,0.046763958450711386
用余额宝买一个茶叶罐,order_to_purchase_goods(...),order_to_purchase_goods(...),sign_in(...),add_into_favorite_goods(...),add_into_cart(...),rate_order(...),open_stores_page(...),search_stores(...),call_order_courier(...),add_into_favorite_stores(...),open_camera_search(...),1.0,0.26203703456503913,0.2063271412752553,0.14618838493634748,0.1272527160466102,0.11496303602649594,0.09438612376148761,0.07457978504210129,0.07257890959713513,0.06859684817040718
打开我的唯品会收藏,open_favorite_goods(...),open_favorite_goods(...),open_favorite_stores(...),search_in_favorite_goods(...),add_into_favorite_goods(...),delete_favorite_goods(...),open_logistics_receive(...),search_in_favorite_stores(...),open_cart_content(...),add_into_favorite_stores(...),search_cart_content(...),1.0,0.3911397634271393,0.3486556530575423,0.2419410859358808,0.17758171847751902,0.1745460496512773,0.13339795345868025,0.13228859226754675,0.13146542273072492,0.12729518256700725
看一下我唯品会收藏了哪些商品,open_favorite_goods(...),open_favorite_goods(...),open_favorite_stores(...),search_in_favorite_goods(...),add_into_favorite_goods(...),open_cart_content(...),open_logistics_receive(...),search_in_favorite_stores(...),delete_favorite_goods(...),search_cart_content(...),add_into_favorite_stores(...),1.0,0.4091434654567978,0.3332012362713524,0.20714558188238313,0.15539610900859085,0.14832720002914837,0.14298742342610649,0.13340041156240048,0.10470606080287935,0.08428976179123109
看一下我的唯品会收藏里有键盘膜吗,search_in_favorite_goods(...),search_in_favorite_goods(...),open_favorite_goods(...),search_cart_content(...),search_in_favorite_stores(...),add_into_favorite_goods(...),delete_favorite_goods(...),search_order(...),open_favorite_stores(...),open_camera_search(...),add_into_favorite_stores(...),1.0,0.7662972195024351,0.5822592582263404,0.39715285404278444,0.3279818434637131,0.2943844332537455,0.17481612438844574,0.14491115487895462,0.13567932031369803,0.13540256784748556
你能给我打开唯品会收藏吗，我想看看,open_favorite_goods(...),open_favorite_goods(...),open_favorite_stores(...),search_in_favorite_goods(...),add_into_favorite_goods(...),open_logistics_receive(...),search_in_favorite_stores(...),delete_favorite_goods(...),add_into_favorite_stores(...),open_orders_bought(...),open_special_page(...),1.0,0.43520741072148333,0.34052793895066835,0.237218322068668,0.17630800002369804,0.1662570712171863,0.14691273525041998,0.1276202387337315,0.10364535012947049,0.09181790916370369
能帮我看一下唯品会收藏里都有什么吗,open_favorite_goods(...),open_favorite_goods(...),open_favorite_stores(...),search_in_favorite_goods(...),add_into_favorite_goods(...),search_in_favorite_stores(...),add_into_favorite_stores(...),open_logistics_receive(...),delete_favorite_goods(...),open_special_page(...),manage_order_logistics_status(...),1.0,0.46542525245061045,0.35068698718513114,0.25946863391569397,0.20281836251949587,0.15936568770648857,0.15852668052341182,0.12135769112245924,0.07385531506276413,0.06385788994631297
唯品会找一下荣耀天猫旗舰店,search_goods(...),search_stores(...),search_in_favorite_stores(...),open_stores_page(...),add_into_favorite_stores(...),open_favorite_stores(...),open_search_history(...),open_orders_bought(...),order_to_purchase_goods(...),open_customer_service(...),delete_search_history(...),1.0,0.4098544467660749,0.3112794887709082,0.28791388796619793,0.23528625146844676,0.1316555324418624,0.1000330061534772,0.07522357624064145,0.06618369598263459,0.04941033360676909
在唯品会中找一下天猫奢品,search_goods(...),search_goods(...),search_in_favorite_goods(...),search_stores(...),delete_search_history(...),open_special_page(...),search_cart_content(...),open_search_history(...),open_camera_search(...),delete_favorite_goods(...),add_into_cart(...),1.0,0.3013724244126033,0.16441178117692318,0.11384566792290579,0.08677134979893156,0.07647262563143167,0.05896740484858745,0.014020252899225446,0.006780024218875211,0.0
唯品会找一下天猫国际全球超级店,search_goods(...),search_stores(...),search_in_favorite_stores(...),add_into_favorite_stores(...),open_favorite_stores(...),open_stores_page(...),open_orders_bought(...),open_search_history(...),order_to_purchase_goods(...),open_logistics_receive(...),rate_order(...),1.0,0.36728453487619944,0.28285970184259096,0.2769764226556527,0.20331933537010793,0.12806053728321815,0.09617679593947417,0.07381321647450712,0.06039559192735379,0.0573673429527642
能帮我在唯品会找一下天猫国际的车载吸尘器吗,search_goods(...),search_goods(...),search_stores(...),search_in_favorite_goods(...),delete_search_history(...),open_search_history(...),open_special_page(...),open_customer_service(...),search_cart_content(...),call_order_courier(...),open_camera_search(...),1.0,0.201874437615428,0.1709084464560482,0.08866641004038335,0.082401113303539,0.06794560655591224,0.02752528185308456,0.026409401287916693,0.022827118756635775,0.015901552800751922
唯品会收藏里搜一下蟑螂药饵,search_in_favorite_goods(...),search_in_favorite_goods(...),search_goods(...),search_in_favorite_stores(...),search_cart_content(...),open_favorite_goods(...),add_into_favorite_goods(...),delete_favorite_goods(...),open_search_history(...),open_camera_search(...),search_order(...),1.0,0.47306981005334503,0.3772588533805992,0.3649848063756533,0.3115348907830948,0.2394415919306144,0.1602197029131535,0.14308987782998525,0.0831316976863302,0.051486914674417454
找一下唯品会收藏里的蟑螂药饵,search_in_favorite_goods(...),search_in_favorite_goods(...),search_cart_content(...),open_favorite_goods(...),search_in_favorite_stores(...),search_order(...),delete_favorite_goods(...),add_into_favorite_goods(...),search_goods(...),open_camera_search(...),open_search_history(...),1.0,0.575512571674592,0.5705116341584043,0.3038290341751199,0.27434129253366646,0.24628959627788644,0.23508777753701487,0.1550578613265615,0.150802498454294,0.07149893436065327
可以帮我在唯品会收藏里找一下帆布鞋吗？,search_in_favorite_goods(...),search_in_favorite_goods(...),search_cart_content(...),search_in_favorite_stores(...),open_favorite_goods(...),search_goods(...),add_into_favorite_goods(...),delete_favorite_goods(...),search_order(...),open_camera_search(...),open_search_history(...),1.0,0.41872624838985417,0.3549249039834084,0.35338215961918007,0.34176479644761254,0.2636935369147481,0.172712408624878,0.12055600625318284,0.10947080106365414,0.09794144294144817
能不能帮我在唯品会收藏里搜一下化妆品,search_in_favorite_goods(...),search_in_favorite_goods(...),search_goods(...),search_in_favorite_stores(...),search_cart_content(...),open_favorite_goods(...),add_into_favorite_goods(...),delete_favorite_goods(...),open_search_history(...),open_camera_search(...),search_order(...),1.0,0.39256311018072093,0.3746074451144081,0.36047079847895874,0.3557803797864653,0.22461463739886378,0.14665492773023348,0.13219937520201858,0.0671718245217977,0.05335506954515993
帮我打开唯品会收藏搜索运动鞋,search_in_favorite_goods(...),search_in_favorite_goods(...),search_cart_content(...),search_in_favorite_stores(...),search_goods(...),open_favorite_goods(...),add_into_favorite_goods(...),delete_favorite_goods(...),open_search_history(...),open_camera_search(...),search_order(...),1.0,0.3716352191943804,0.34409605645246366,0.33436944425071957,0.3149590169148233,0.1637341759310466,0.15462634343485482,0.1538609870347719,0.11938910708941906,0.11392490504237529
打开我的唯品会订单,open_orders_bought(...),open_orders_bought(...),open_goods_page(...),open_invoice_page(...),search_order(...),open_special_page(...),open_cart_content(...),open_logistics_receive(...),open_favorite_stores(...),open_customer_service(...),open_search_history(...),1.0,0.36834970513310605,0.31892833590589215,0.23453098293262747,0.23421779374752005,0.23173897614604463,0.17843730390689466,0.1309062268534372,0.11733604348305134,0.116846261924449
可以帮我打开下我的唯品会订单吗，我想找个东西,open_orders_bought(...),open_orders_bought(...),open_invoice_page(...),open_goods_page(...),open_logistics_receive(...),search_order(...),open_special_page(...),open_favorite_stores(...),open_search_history(...),open_cart_content(...),open_customer_service(...),1.0,0.22477581890286888,0.22413580226447394,0.18217094583141483,0.17782602322882393,0.171311402259998,0.11977255276826061,0.11886884851503983,0.11625906639871722,0.11280793601981798
唯品会订单在哪里可以看,open_orders_bought(...),open_orders_bought(...),search_order(...),open_invoice_page(...),open_logistics_receive(...),open_cart_content(...),open_search_history(...),open_special_page(...),open_goods_page(...),call_order_courier(...),open_customer_service(...),1.0,0.41217693743543743,0.3043323708613001,0.2604599320577439,0.15459586753957996,0.15181494304886567,0.1460817793417566,0.14013607486186078,0.13984748270000502,0.12442610943392754
帮我看看我的唯品会订单里都买过什么,open_orders_bought(...),open_orders_bought(...),open_cart_content(...),open_invoice_page(...),open_search_history(...),search_order(...),open_special_page(...),order_to_purchase_goods(...),open_favorite_goods(...),open_favorite_stores(...),open_logistics_receive(...),1.0,0.24628022522554105,0.1937005175989348,0.17487164473062686,0.1626913655615752,0.1560629021955652,0.14978110882790646,0.13560669788591023,0.11993204404271159,0.0812027194670731
查一下我上个月的唯品会订单,open_orders_bought(...),open_orders_bought(...),open_invoice_page(...),open_search_history(...),search_order(...),open_special_page(...),open_logistics_receive(...),open_favorite_stores(...),open_cart_content(...),open_favorite_goods(...),open_goods_page(...),1.0,0.1678445545715395,0.1642777683919458,0.15738146034295558,0.14916224308325396,0.14077465045937526,0.11617658681092011,0.1009865614610122,0.09650695211294122,0.0821184632101232
查一下我没付款的唯品会订单,open_orders_bought(...),open_orders_bought(...),open_favorite_stores(...),open_special_page(...),open_logistics_receive(...),open_favorite_goods(...),open_invoice_page(...),search_order(...),open_cart_content(...),order_to_purchase_goods(...),apply_after_sales(...),1.0,0.17209941932975772,0.1363535179878646,0.12350461629813095,0.10980844371032433,0.10069501655060363,0.08235873318545386,0.07676659703992192,0.06641535610786561,0.06403832627521282
帮我查一下我唯品会待付款的订单,open_orders_bought(...),open_orders_bought(...),open_favorite_stores(...),open_special_page(...),open_favorite_goods(...),open_logistics_receive(...),apply_after_sales(...),open_invoice_page(...),open_cart_content(...),search_order(...),open_search_history(...),1.0,0.1711502247838922,0.1475586173967155,0.10567424482125184,0.09100151116757947,0.08067473969695577,0.07902815111474062,0.07085033798749749,0.06359539318631174,0.06304498974913836
可以帮我看看唯品会里有哪些待付款的商品吗,open_orders_bought(...),open_orders_bought(...),open_cart_content(...),open_favorite_goods(...),open_special_page(...),open_favorite_stores(...),open_logistics_receive(...),open_invoice_page(...),open_goods_page(...),apply_after_sales(...),manage_order_logistics_status(...),1.0,0.33709720794737064,0.25871566924442896,0.2466047352682902,0.21522254382314346,0.14387917564917843,0.12032507219392279,0.06240065918950823,0.060671527250475386,0.06032501777354441
打开唯品会代付款页面,open_orders_bought(...),open_orders_bought(...),open_special_page(...),open_invoice_page(...),apply_price_protection(...),open_cart_content(...),sign_in(...),open_goods_page(...),open_favorite_goods(...),open_favorite_stores(...),open_customer_service(...),1.0,0.7220569220030743,0.4626103881891456,0.3890035274913068,0.32526209089729646,0.2737061784142431,0.25555289000275655,0.22034955362805286,0.21965653004224267,0.1686596074077652
查一下我没发货的订单,open_orders_bought(...),open_orders_bought(...),open_favorite_stores(...),open_logistics_receive(...),open_favorite_goods(...),search_order(...),open_special_page(...),open_invoice_page(...),manage_order_logistics_status(...),apply_after_sales(...),order_to_purchase_goods(...),1.0,0.19504256367270142,0.17212088160728348,0.13452918082400078,0.12303984298928639,0.09622740523706541,0.08904974957375762,0.07623607985121558,0.06448599175223717,0.06279301180404523
可以帮我查一下唯品会还有哪些待发货的东西吗,open_orders_bought(...),open_orders_bought(...),open_favorite_goods(...),open_logistics_receive(...),open_favorite_stores(...),open_cart_content(...),open_special_page(...),manage_order_logistics_status(...),open_invoice_page(...),open_search_history(...),apply_after_sales(...),1.0,0.3169269649508453,0.26473372117069266,0.2529825981133964,0.24209255222043094,0.17234175985535155,0.11333436668370872,0.10635906324270096,0.10138042333728435,0.08851274303014152
去我唯品会待发货里看看,open_orders_bought(...),open_orders_bought(...),open_favorite_goods(...),open_logistics_receive(...),open_favorite_stores(...),open_cart_content(...),manage_order_logistics_status(...),open_special_page(...),open_invoice_page(...),apply_after_sales(...),open_search_history(...),1.0,0.562607713755359,0.47328078538037666,0.43166304564782604,0.306312833404063,0.19630634640415315,0.1836364446606271,0.08895828870917186,0.08335435686290107,0.06742842314907492
打开我唯品会待发货页面,open_orders_bought(...),open_orders_bought(...),open_favorite_goods(...),open_favorite_stores(...),open_special_page(...),open_logistics_receive(...),open_cart_content(...),open_invoice_page(...),apply_after_sales(...),sign_in(...),manage_order_logistics_status(...),1.0,0.43533065513347474,0.41150004233129783,0.28492999834252103,0.250665157844069,0.20489894346645235,0.12999059171999813,0.11320280388207812,0.1086376019578126,0.10837450201103475
刚付完款，怎么看有没有发货呢,open_orders_bought(...),open_orders_bought(...),open_logistics_receive(...),manage_order_logistics_status(...),open_favorite_goods(...),open_cart_content(...),open_invoice_page(...),open_favorite_stores(...),call_order_courier(...),search_order(...),sign_in(...),1.0,0.8702468728718589,0.6229790520090785,0.4379396364270911,0.37575760408557773,0.35541897681523005,0.35361043218332977,0.17272945398342698,0.143095856859739,0.09724131293490565
查一下我没评价过的订单,open_orders_bought(...),open_orders_bought(...),open_favorite_stores(...),open_favorite_goods(...),open_logistics_receive(...),rate_order(...),search_order(...),open_special_page(...),open_invoice_page(...),open_search_history(...),order_to_purchase_goods(...),1.0,0.22013227914881536,0.17790467375457195,0.15455079492880955,0.12108712929370008,0.10445525674530337,0.09778860830481942,0.08944400772423387,0.06662217129923677,0.06007957691148321
看看我唯品会有哪些待评价的商品,open_orders_bought(...),open_orders_bought(...),open_favorite_goods(...),open_cart_content(...),open_favorite_stores(...),open_special_page(...),open_logistics_receive(...),open_search_history(...),apply_after_sales(...),open_goods_page(...),rate_order(...),1.0,0.4323176508077772,0.3353165126883846,0.33056728781092837,0.19136018023135629,0.18023630395224755,0.07699188384502836,0.07558800580485729,0.0730348616128146,0.04610431538353665
在唯品会买的东西刚收到货，评价在哪里写啊,rate_order(...),rate_order(...),add_into_favorite_goods(...),sign_in(...),add_into_favorite_stores(...),apply_after_sales(...),order_to_purchase_goods(...),add_into_cart(...),manage_order_logistics_status(...),search_stores(...),delete_favorite_goods(...),1.0,0.2679814091243876,0.1797503500208439,0.17167805642364978,0.13612006400535157,0.12453046436289536,0.12304827036574188,0.11013007723940402,0.10604331984233951,0.10192710065904786
打开唯品会待评价页面,open_orders_bought(...),open_orders_bought(...),open_favorite_stores(...),open_goods_page(...),open_favorite_goods(...),open_search_history(...),open_special_page(...),open_invoice_page(...),open_logistics_receive(...),rate_order(...),open_cart_content(...),1.0,0.394949509070884,0.3123349897430508,0.29151234240566354,0.2653282978992135,0.25435285608550595,0.15007356464577612,0.14977001808424037,0.1339576666637742,0.10730706394146453
打开我的退货订单,open_orders_bought(...),open_orders_bought(...),open_invoice_page(...),open_goods_page(...),open_special_page(...),search_order(...),open_favorite_stores(...),open_cart_content(...),apply_after_sales(...),open_logistics_receive(...),open_customer_service(...),1.0,0.25278799097628724,0.23072585153812308,0.19223886040480695,0.16680493718741246,0.1598750756607824,0.148128893151883,0.14739710948922735,0.13839193246329304,0.11860235738979026
看下我的换货订单,open_orders_bought(...),open_orders_bought(...),open_favorite_stores(...),open_invoice_page(...),apply_after_sales(...),open_special_page(...),open_logistics_receive(...),search_order(...),open_favorite_goods(...),open_goods_page(...),open_search_history(...),1.0,0.17890804275472727,0.17495345331569487,0.16394230027793397,0.16062713145651455,0.13498261540480258,0.13094708550971593,0.12914291955859916,0.11735064905276876,0.10923094657253558
刚到的东西有点问题想退款，售后入口在哪啊,apply_after_sales(...),apply_after_sales(...),open_orders_bought(...),rate_order(...),open_customer_service(...),apply_price_protection(...),delete_favorite_goods(...),delete_search_history(...),order_to_purchase_goods(...),open_special_page(...),open_invoice_page(...),1.0,0.3756912799194667,0.19410061032925652,0.19066451786164287,0.17147604397170488,0.1455386172044762,0.11326340520828908,0.10476736916789285,0.08034768604345856,0.06237893068586429
能查一下我的唯品会有哪些退款过的商品吗,open_orders_bought(...),open_orders_bought(...),open_favorite_goods(...),open_cart_content(...),open_special_page(...),apply_after_sales(...),open_search_history(...),open_favorite_stores(...),open_invoice_page(...),open_logistics_receive(...),open_goods_page(...),1.0,0.25973652667672587,0.24594296374676722,0.2226026302855103,0.22071043739965326,0.21260970442081772,0.19910082120534298,0.16897272461507912,0.09269017180001293,0.046258583703952603
我想申请退款，应该怎么操作,apply_after_sales(...),apply_after_sales(...),open_orders_bought(...),order_to_purchase_goods(...),apply_price_protection(...),delete_favorite_goods(...),rate_order(...),manage_order_logistics_status(...),sign_in(...),open_customer_service(...),open_invoice_page(...),1.0,0.42219026461810144,0.24563011808293791,0.21599173804591992,0.18246876983782445,0.17929976553888893,0.16496902839692332,0.16178305105705207,0.15903512039248385,0.1341523509480236
