大类,app,query,plan（在xx中做什么）,指令,ground_truth_tool
购物-下单,阿里巴巴,YOYO，帮我下单一双安踏运动鞋送到杭州市西湖区文三路159号湖畔雅居6栋201，要黑色42码的。,在阿里巴巴中下单安踏运动鞋送至杭州市西湖区文三路159号湖畔雅居6栋201,在阿里巴巴中下单<搜索内容>送至<地址>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-下单,阿里巴巴,在阿里巴巴上用支付宝下单连衣裙。,在阿里巴巴中用支付宝下单连衣裙,在阿里巴巴中用<支付方式>下单<搜索内容>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-下单,阿里巴巴,我想在1688上买5盒规格为250g/盒的澳洲进口奶粉，用支付宝付款，发货地址是北京市朝阳区建国门外大街456号。,在1688中下单5盒规格为250g/盒的澳洲进口奶粉用支付宝付款送至北京市朝阳区建国门外大街456号,在阿里巴巴中下单<数量><规格>的<搜索内容>用<支付方式>送至<地址>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-收藏,阿里巴巴,帮我收藏一下在阿里巴巴搜索的夏季连衣裙。,在阿里巴巴中收藏夏季连衣裙,在阿里巴巴中收藏<搜索内容>,"[{""name"": ""add_into_favorite_goods(app, search_info_slot)"", ""description"": ""在app程序中搜索商品,并将其添加到商品收藏夹中""}]"
购物-搜索,阿里巴巴,我想在阿里巴巴里搜索一下办公椅，能帮我吗？,在阿里巴巴中搜索1688严选的办公椅,在阿里巴巴中搜索1688严选的<搜索内容>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,阿里巴巴,我想在1688上找找看有没有新款的运动手环。,在1688中搜索新品的运动手环,在阿里巴巴中搜索新品的<搜索内容>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,阿里巴巴,帮我搜索阿里巴巴里找工厂的儿童玩具。,在阿里巴巴中搜索找工厂的儿童玩具,在阿里巴巴中搜索找工厂的<搜索内容>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,阿里巴巴,帮我搜索阿里巴巴上的手机壳，筛选条件选500元以下。,在阿里巴巴中搜索手机壳筛选500元以下,在阿里巴巴中搜索<搜索内容>筛选<筛选条件>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-打开,阿里巴巴,我想去阿里巴巴的安踏运动旗舰店逛逛，能打开吗？,在阿里巴巴中打开安踏运动旗舰店,在阿里巴巴中打开<店铺名>店铺,"[{""name"": ""open_stores_page(app, store_name_slot, search_info_slot, category_slot)"", ""description"": ""通过店铺名称找到并打开店铺的内容页面,可以在其中进行店铺内搜索或打开类别子页面""}]"
购物-打开,阿里巴巴,我想在阿里巴巴里的三只松鼠店铺里搜索坚果。,在阿里巴巴中三只松鼠店铺内搜索坚果,在阿里巴巴中<店铺名>店铺内搜索<搜索内容>,"[{""name"": ""open_stores_page(app, store_name_slot, search_info_slot, category_slot)"", ""description"": ""通过店铺名称找到并打开店铺的内容页面,可以在其中进行店铺内搜索或打开类别子页面""}]"
购物-打开,阿里巴巴,YOYO，快去1688上打开波司登官方店的羽绒服分类。,在1688中打开波司登官方店铺的羽绒服类别,在阿里巴巴中打开<店铺名>店铺的<类别>类别,"[{""name"": ""open_stores_page(app, store_name_slot, search_info_slot, category_slot)"", ""description"": ""通过店铺名称找到并打开店铺的内容页面,可以在其中进行店铺内搜索或打开类别子页面""}]"
购物-收藏,阿里巴巴,阿里巴巴里的“小米官方旗舰店”我要怎么操作才能关注到它？,在阿里巴巴中关注小米官方旗舰店,在阿里巴巴中关注<店铺名>店铺,"[{""name"": ""add_into_favorite_stores(app, search_info_slot)"", ""description"": ""在app程序中按照店铺名搜索店铺,并将其添加到店铺收藏夹中""}]"
购物-搜索,阿里巴巴,帮我找找阿里巴巴里的店铺拼夕夕，所在地筛选北京市海淀区,在阿里巴巴中查找店铺拼夕夕筛选所在地北京市海淀区,在阿里巴巴中搜索店铺<店铺名>筛选所在地为<省><市>,"[{""name"": ""search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)"", ""description"": ""在app程序中依据名称搜索店铺,可以使用筛选器限制搜索结果,也可以指定搜索结果的排序方式""}]"
购物-搜索,阿里巴巴,我想在1688上找一些关于户外装备的店铺，并且只看工厂直营的。,在1688中查找关于户外装备的店铺筛选工厂直营的,在阿里巴巴中搜索店铺<搜索内容>筛选工厂,"[{""name"": ""search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)"", ""description"": ""在app程序中依据名称搜索店铺,可以使用筛选器限制搜索结果,也可以指定搜索结果的排序方式""}]"
购物-搜索,阿里巴巴,帮我找找阿里巴巴里的女装店铺，筛选全店包邮。,在阿里巴巴中查找女装店铺筛选全店包邮,在阿里巴巴中搜索店铺<搜索内容>筛选全店包邮,"[{""name"": ""search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)"", ""description"": ""在app程序中依据名称搜索店铺,可以使用筛选器限制搜索结果,也可以指定搜索结果的排序方式""}]"
购物-搜索,阿里巴巴,帮我找找阿里巴巴里的蓝牙耳机店铺，要求筛选厂商资质为品牌代理商。,在阿里巴巴中查找蓝牙耳机店铺筛选厂商资质为品牌代理商,在阿里巴巴中搜索店铺<搜索内容>筛选厂商资质为<厂商资质>,"[{""name"": ""search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)"", ""description"": ""在app程序中依据名称搜索店铺,可以使用筛选器限制搜索结果,也可以指定搜索结果的排序方式""}]"
购物-物流,阿里巴巴,YOYO，在阿里巴巴里怎么查看我买的手机壳订单的物流编号？,在阿里巴巴中查看手机壳订单的物流编号,在阿里巴巴中查看<搜索内容>订单的物流单号,"[{""name"": ""open_order_tracking_number(app, search_info_slot)"", ""description"": ""在app中查询指定订单的物流单号""}]"
购物-物流,阿里巴巴,YoYo，我在1688下的手机壳订单怎么联系快递？,在1688中拨打手机壳订单的快递电话,在阿里巴巴中拨打<搜索内容>订单的快递电话,"[{""name"": ""call_order_courier(app, search_info_slot)"", ""description"": ""在app中拨打指定订单的快递电话""}]"
购物-物流,阿里巴巴,帮我给阿里巴巴里那双运动鞋的订单催发货。,在阿里巴巴中给运动鞋的订单催发货,在阿里巴巴中给<搜索内容>订单催发货,"[{""name"": ""manage_order_logistics_status(app, search_info_slot, action_type)"", ""description"": ""在app中管理指定订单的物流状态,包括催发货,催配送,确认收货""}]"
购物-物流,阿里巴巴,我在1688下单的手机壳什么时候能发货，快帮我催一催。,在1688中给手机壳订单催配送,在阿里巴巴中给<搜索内容>订单催配送,"[{""name"": ""manage_order_logistics_status(app, search_info_slot, action_type)"", ""description"": ""在app中管理指定订单的物流状态,包括催发货,催配送,确认收货""}]"
购物-物流,阿里巴巴,YoYo，在1688上帮我确认收货一台打印机的订单。,在1688中给打印机的订单确认收货,在阿里巴巴中给<搜索内容>订单确认收货,"[{""name"": ""manage_order_logistics_status(app, search_info_slot, action_type)"", ""description"": ""在app中管理指定订单的物流状态,包括催发货,催配送,确认收货""}]"
购物-订单,阿里巴巴,YoYo，帮我给阿里巴巴上买的手表订单申请换货。,在阿里巴巴中给手表订单申请换货,在阿里巴巴中给<搜索内容>订单申请售后,"[{""name"": ""apply_after_sales(app, search_info_slot, after_sales_type, reason_slot)"", ""description"": ""在app应用程序中搜索订单,并申请售后""}]"
购物-订单,阿里巴巴,YoYo，在1688上帮我给手机壳的订单申请换货，因为有质量问题。,在1688中给手机壳的订单申请换货且原因为有质量问题,在阿里巴巴中给<搜索内容>订单申请<售后类型>且原因为<原因>,"[{""name"": ""apply_after_sales(app, search_info_slot, after_sales_type, reason_slot)"", ""description"": ""在app应用程序中搜索订单,并申请售后""}]"
购物-评价,阿里巴巴,帮我给阿里巴巴上买的运动鞋写个好评，内容要突出舒适度。,在阿里巴巴中给运动鞋订单好评,在阿里巴巴中评价<搜索内容>订单,"[{""name"": ""rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)"", ""description"": ""在app应用程序评价商城中的指定订单""}]"
购物-评价,阿里巴巴,YoYo，我想在1688上对购买的“不锈钢保温杯”订单进行3星评价，该怎么操作？,在1688中评价不锈钢保温杯订单进行3星评价,在阿里巴巴中评价<搜索内容>订单且星级为<星级>,"[{""name"": ""rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)"", ""description"": ""在app应用程序评价商城中的指定订单""}]"
购物-评价,阿里巴巴,带我到阿里巴巴找到最近一个月内的蓝牙耳机订单并评价，评价内容是“耳机音质不错，佩戴也舒服”。,在阿里巴巴中评价蓝牙耳机订单且评价内容为耳机音质不错，佩戴也舒服,在阿里巴巴中评价<搜索内容>订单且评价内容为<文本内容>,"[{""name"": ""rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)"", ""description"": ""在app应用程序评价商城中的指定订单""}]"
购物-评价,阿里巴巴,YOYO，帮我找到阿里巴巴中那条买充电宝的订单，我要评价并上传图片。,在阿里巴巴中查找充电宝订单评价并上传图片,在阿里巴巴中评价<搜索内容>订单并上传图片,"[{""name"": ""rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)"", ""description"": ""在app应用程序评价商城中的指定订单""}]"
购物-评价,阿里巴巴,我想在1688上对我买的蓝牙耳机订单进行评价，评分为4星，评价内容是“耳机音质不错，但充电有点慢”，并且上传一张实物图。,在1688中评价蓝牙耳机订单，评分为4星，评价内容为耳机音质不错，但充电有点慢，并上传实物图,在阿里巴巴中评价<搜索内容>订单，星级为<星级>，评价内容为<文本内容>，并上传图片,"[{""name"": ""rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)"", ""description"": ""在app应用程序评价商城中的指定订单""}]"
购物-搜索,唯品会,我在唯品网找一款男士运动鞋，能帮我搜索一下吗？,在唯品网中搜索男士运动鞋,在唯品会中搜索<搜索内容>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-打开,唯品会,打开唯品会，帮我看看“夏季防晒衣”的商品评价。,在唯品会中打开夏季防晒衣的商品评价,在唯品会中打开<搜索内容>的评论,"[{""name"": ""open_goods_page(app, search_info_slot, page_type)"", ""description"": ""通过商品名称找到并打开其详情页面,可以指定子页面,例如评论、规格、参数、详情等""}]"
购物-打开,唯品会,唯品会上搜索运动鞋，能给我看看具体规格吗？,在唯品会中打开运动鞋的具体规格,在唯品会中打开<搜索内容>的规格,"[{""name"": ""open_goods_page(app, search_info_slot, page_type)"", ""description"": ""通过商品名称找到并打开其详情页面,可以指定子页面,例如评论、规格、参数、详情等""}]"
购物-打开,唯品会,唯品会上怎么打开运动鞋的搜索设置？,在唯品会中打开运动鞋的参数,在唯品会中打开<搜索内容>的参数,"[{""name"": ""open_goods_page(app, search_info_slot, page_type)"", ""description"": ""通过商品名称找到并打开其详情页面,可以指定子页面,例如评论、规格、参数、详情等""}]"
购物-打开,唯品会,帮我直接跳转到唯品会里面这款红色高跟鞋的详情页。,在唯品会中打红色高跟鞋的详情页,在唯品会中打开<搜索内容>的详情,"[{""name"": ""open_goods_page(app, search_info_slot, page_type)"", ""description"": ""通过商品名称找到并打开其详情页面,可以指定子页面,例如评论、规格、参数、详情等""}]"
购物-搜索,唯品会,YoYo，帮我看看我在唯品会搜的那件红色羽绒服什么时候能送到上海市浦东新区张江镇盛夏路560号。,在唯品会中查看红色羽绒服送达上海市浦东新区张江镇盛夏路560号的时间,在唯品会中查看<搜索内容>送达<地址>的时间,"[{""name"": ""search_delivery_time(app, search_info_slot, address_slot)"", ""description"": ""搜索一件商品并根据给出的地址查询该商品送达该地址的预估运送时间""}]"
购物-购物车,唯品会,在唯品会里搜索“安踏运动鞋女款2024春季新款”并加入购物车。,在唯品会中搜索安踏运动鞋女款2024春季新款并加入购物车,在唯品会中将<搜索内容>加入购物车,"[{""name"": ""add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)"", ""description"": ""搜索商品并将其添加入购物车,可以指定添加的商品规格、数量并选择收货地址""}]"
购物-购物车,唯品会,唯品网中那双42码的运动鞋，能加到购物车吗？,在唯品网中把42码的运动鞋加入购物车,在唯品会中将<规格>的<搜索内容>加入购物车,"[{""name"": ""add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)"", ""description"": ""搜索商品并将其添加入购物车,可以指定添加的商品规格、数量并选择收货地址""}]"
购物-购物车,唯品会,我想在唯品网搜索儿童绘本，并加入购物车两本。,在唯品网中搜索儿童绘本并选择两本加入购物车,在唯品会中将<数量>的<搜索内容>加入购物车,"[{""name"": ""add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)"", ""description"": ""搜索商品并将其添加入购物车,可以指定添加的商品规格、数量并选择收货地址""}]"
购物-购物车,唯品会,YoYo，我想在唯品网搜索连衣裙并加入购物车，请安排送至上海市浦东新区张江镇香楠路555弄10号。,在唯品网中搜索连衣裙并选择上海市浦东新区张江镇香楠路555弄10号加入购物车,在唯品会中将送至<地址>的<搜索内容>加入购物车,"[{""name"": ""add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)"", ""description"": ""搜索商品并将其添加入购物车,可以指定添加的商品规格、数量并选择收货地址""}]"
购物-购物车,唯品会,唯品网能不能把我看中的那款红色连衣裙M码一件加入购物车，送到海淀区知春路10号。,在唯品网中搜索红色连衣裙并加入购物车，规格为M码，数量为一件，地址为海淀区知春路10号,在唯品会中将送至<地址>的<数量><规格>的<搜索内容>加入购物车,"[{""name"": ""add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)"", ""description"": ""搜索商品并将其添加入购物车,可以指定添加的商品规格、数量并选择收货地址""}]"
购物-下单,唯品会,唯品网能下单运动鞋吗？,在唯品网中下单运动鞋,在唯品会中下单<搜索内容>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-下单,唯品会,我想在唯品网购买一双42码的运动鞋。,在唯品网中下单一双42码的运动鞋,在唯品会中下单<规格>的<搜索内容>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-下单,唯品会,帮我给唯品网的订单备注发顺丰，买的是2双运动鞋。,在唯品网中下单2双运动鞋备注发顺丰,在唯品会中下单<数量>的<搜索内容>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-下单,唯品会,YOYO，我要在唯品网买一双运动鞋，送到杭州市西湖区文三路159号，请尽快安排下单。,在唯品网中下单一双运动鞋送至杭州市西湖区文三路159号,在唯品会中下单<搜索内容>送至<地址>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-下单,唯品会,帮我用银行卡在唯品网下单运动鞋。,在唯品网中用银行卡下单运动鞋,在唯品会中用<支付方式>下单<搜索内容>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-下单,唯品会,帮我直接下单1双42码的运动鞋用支付宝支付送到上海市浦东新区张江镇碧波路690号普天大厦703室,在唯品会中下单1双42码的运动鞋用支付宝支付送至上海市浦东新区张江镇碧波路690号普天大厦703室,在唯品会中下单<数量><规格>的<搜索内容>用<支付方式>送至<地址>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-收藏,唯品会,我想在唯品网收藏一款修身牛仔裤，YoYo能帮我操作一下吗？,在唯品网中收藏修身牛仔裤,在唯品会中收藏<搜索内容>,"[{""name"": ""add_into_favorite_goods(app, search_info_slot)"", ""description"": ""在app程序中搜索商品,并将其添加到商品收藏夹中""}]"
购物-搜索,唯品会,YoYo，快在唯品会里找找看有没有政府补贴的家电可以买。,在唯品会中查找政府补贴的冰箱,在唯品会中打开政府补贴并搜索<搜索内容>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-收藏,唯品会,帮我把唯品会收藏夹里的太平鸟连衣裙删除掉。,在唯品会中删除收藏夹中的太平鸟连衣裙,在唯品会中删除收藏中的<搜索内容>,"[{""name"": ""delete_favorite_goods(app, search_info_slot)"", ""description"": ""在app程序的商品收藏夹中搜索指定商品并将其删除""}]"
购物-物流,唯品会,唯品网里那个运动鞋的物流信息你能帮我查到吗？,在唯品网中查看运动鞋订单的物流单号,在唯品会中查看<搜索内容>订单的物流单号,"[{""name"": ""open_order_tracking_number(app, search_info_slot)"", ""description"": ""在app中查询指定订单的物流单号""}]"
购物-物流,唯品会,YoYo，帮忙催催我那件在唯品网下单的羽绒服订单，发货太慢了！,在唯品网中给羽绒服订单催发货,在唯品会中给<搜索内容>订单催发货,"[{""name"": ""manage_order_logistics_status(app, search_info_slot, action_type)"", ""description"": ""在app中管理指定订单的物流状态,包括催发货,催配送,确认收货""}]"
购物-物流,唯品会,唯品网下单的连衣裙怎么还没发货，快点催促一下配送呗。,在唯品网中给连衣裙订单催促配送,在唯品会中给<搜索内容>订单催配送,"[{""name"": ""manage_order_logistics_status(app, search_info_slot, action_type)"", ""description"": ""在app中管理指定订单的物流状态,包括催发货,催配送,确认收货""}]"
购物-物流,唯品会,帮我给唯品会里买的那条连衣裙订单确认收货。,在唯品会中给连衣裙订单确认收货,在唯品会中给<搜索内容>订单确认收货,"[{""name"": ""manage_order_logistics_status(app, search_info_slot, action_type)"", ""description"": ""在app中管理指定订单的物流状态,包括催发货,催配送,确认收货""}]"
购物-订单,唯品会,帮我给唯品会上的运动鞋订单申请换货。,在唯品会中给运动鞋订单申请换货,在唯品会中给<搜索内容>订单申请售后,"[{""name"": ""apply_after_sales(app, search_info_slot, after_sales_type, reason_slot)"", ""description"": ""在app应用程序中搜索订单,并申请售后""}]"
购物-订单,唯品会,帮我给唯品会上买的运动鞋订单申请仅退款，因为发货太慢了。,在唯品会中给运动鞋订单申请仅退款且原因为发货太慢,在唯品会中给<搜索内容>订单申请<售后类型>且原因为<原因>,"[{""name"": ""apply_after_sales(app, search_info_slot, after_sales_type, reason_slot)"", ""description"": ""在app应用程序中搜索订单,并申请售后""}]"
购物-评价,唯品会,帮我给唯品网里买的那件外套写个好评，五星评价。,在唯品网中给外套订单好评,在唯品会中评价<搜索内容>订单,"[{""name"": ""rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)"", ""description"": ""在app应用程序评价商城中的指定订单""}]"
购物-评价,唯品会,YoYo，帮我给唯品会里的运动鞋订单评个3星，评价内容是鞋子有点偏码。,在唯品会中评价运动鞋订单且评3星,在唯品会中评价<搜索内容>订单且星级为<星级>,"[{""name"": ""rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)"", ""description"": ""在app应用程序评价商城中的指定订单""}]"
购物-评价,唯品会,在唯品网评价我最近买的那件连衣裙，评价内容是款式很漂亮，就是发货慢了几天。,在唯品网中评价连衣裙订单且评价内容为款式很漂亮，就是发货慢了几天,在唯品会中评价<搜索内容>订单且评价内容为<文本内容>,"[{""name"": ""rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)"", ""description"": ""在app应用程序评价商城中的指定订单""}]"
购物-评价,唯品会,帮我评价一下唯品会里那双运动鞋的订单，并上传实物图。,在唯品会中评价运动鞋订单并上传实物图,在唯品会中评价<搜索内容>订单并上传图片,"[{""name"": ""rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)"", ""description"": ""在app应用程序评价商城中的指定订单""}]"
购物-评价,唯品会,帮我给唯品会里那条连衣裙订单评个3星，内容就写“包装有点破损，但衣服还行”，再上传几张实物图。,在唯品会中评价连衣裙订单，评3星，评价内容为包装有点破损，但衣服还行，并上传实物图,在唯品会中评价<搜索内容>订单，星级为<星级>，评价内容为<文本内容>，并上传图片,"[{""name"": ""rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)"", ""description"": ""在app应用程序评价商城中的指定订单""}]"
购物-搜索,唯品会,我想在唯品会里找运动鞋，筛选条件是24h内发货和价格500元以下。,在唯品会中搜索运动鞋筛选24h内发货和价格500元以下,在唯品会中搜索<搜索内容>筛选<筛选条件>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-收藏,得物,毒帮我删除想要里面的一个搜索内容，是“黑色卫衣”。,在毒中删除想要中的黑色卫衣,在得物中删除想要中的<搜索内容>,"[{""name"": ""delete_favorite_goods(app, search_info_slot)"", ""description"": ""在app程序的商品收藏夹中搜索指定商品并将其删除""}]"
购物-搜索,得物,毒app上能搜到苹果手机吗？,在毒app中搜索苹果手机,在得物中搜索<搜索内容>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-打开,得物,打开得物毒上那双Nike Air Max 270的用户评价看看。,在得物毒中打开Nike Air Max 270的用户评价,在得物中打开<搜索内容>的评论,"[{""name"": ""open_goods_page(app, search_info_slot, page_type)"", ""description"": ""通过商品名称找到并打开其详情页面,可以指定子页面,例如评论、规格、参数、详情等""}]"
购物-打开,得物,帮我打开得物上卫衣的商品规格。,在得物中打开卫衣的商品规格,在得物中打开<搜索内容>的规格,"[{""name"": ""open_goods_page(app, search_info_slot, page_type)"", ""description"": ""通过商品名称找到并打开其详情页面,可以指定子页面,例如评论、规格、参数、详情等""}]"
购物-打开,得物,帮我打开得物里面“夏季连衣裙”的搜索页面。,在得物中打开夏季连衣裙的参数页面,在得物中打开<搜索内容>的参数,"[{""name"": ""open_goods_page(app, search_info_slot, page_type)"", ""description"": ""通过商品名称找到并打开其详情页面,可以指定子页面,例如评论、规格、参数、详情等""}]"
购物-打开,得物,帮我打开得物上AirPods Pro保护套的商品详情。,在得物中打开AirPods Pro保护套的商品详情,在得物中打开<搜索内容>的详情,"[{""name"": ""open_goods_page(app, search_info_slot, page_type)"", ""description"": ""通过商品名称找到并打开其详情页面,可以指定子页面,例如评论、规格、参数、详情等""}]"
购物-搜索,得物,帮我查一下得物毒里这件李宁连帽衫送到杭州市西湖区文三路159号要多久？,在得物毒中查看李宁连帽衫送达杭州市西湖区文三路159号的时间,在得物中查看<搜索内容>送达<地址>的时间,"[{""name"": ""search_delivery_time(app, search_info_slot, address_slot)"", ""description"": ""搜索一件商品并根据给出的地址查询该商品送达该地址的预估运送时间""}]"
购物-下单,得物,帮我直接在得物下单一件L码的卫衣。,在得物中下单一件L码的卫衣,在得物中下单<搜索内容>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-下单,得物,我想在毒APP里买一双42码的休闲鞋。,在毒APP中买一双42码的休闲鞋,在得物中下单<规格>的<搜索内容>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-下单,得物,我想在得物毒上购买一双Nike Air Max，数量是1双。,在得物毒中买1双Nike Air Max,在得物中下单<数量>的<搜索内容>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-下单,得物,YoYo，我想在毒上买一件李宁品牌的连帽卫衣，尺码选L号，地址填杭州市西湖区文三路159号华星时代广场A座6楼。,在毒中下单李宁品牌的连帽卫衣送至杭州市西湖区文三路159号华星时代广场A座6楼,在得物中下单<搜索内容>送至<地址>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-下单,得物,帮我用银行卡在毒app上买一双Nike Air Max 97,在毒app中用银行卡下买一双Nike Air Max 97,在得物中用<支付方式>下单<搜索内容>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-下单,得物,YoYo，帮我下单一双42码的运动鞋，用支付宝付款，送到杭州西湖区文三路159号。,在得物中下单一双42码的运动鞋用支付宝付款送至杭州西湖区文三路159号,在得物中下单<数量><规格>的<搜索内容>用<支付方式>送至<地址>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-收藏,得物,打开毒App，帮我收藏那款黑色的PS5手柄。,在毒App中收藏黑色的PS5手柄,在得物中收藏<搜索内容>,"[{""name"": ""add_into_favorite_goods(app, search_info_slot)"", ""description"": ""在app程序中搜索商品,并将其添加到商品收藏夹中""}]"
购物-搜索,得物,帮我把得物上的连衣裙搜索结果按好评排序。,在得物中搜索连衣裙按好评排序,在得物中搜索商品<搜索内容>按好评排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
