大类,app,query,plan（在xx中做什么）,指令,ground_truth_tool
购物-订单,闲鱼,闲鱼中我买到的商品的退款中订单在哪查看,在$闲鱼$中查看我买到商品的退款中订单,在闲鱼中查看我买到商品的退款中订单,"[{""name"": ""open_orders_bought(app, order_status, filter_detail_slot)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表,例如待付款、待收货、待评价等。""}]"
购物-订单,闲鱼,帮我找一下闲鱼中查看待评价订单,在$闲鱼$中查看待评价订单,在闲鱼中查看待评价订单,"[{""name"": ""open_orders_all_review(app)"", ""description"": ""在app应用程序中查看待评价状态的订单列表,在不指定购买还是售卖的订单时,及全都要看时使用。""}]"
购物-订单,闲鱼,闲鱼中待评价订单在哪查看,在$闲鱼$中查看待评价订单,在闲鱼中查看待评价订单,"[{""name"": ""open_orders_all_review(app)"", ""description"": ""在app应用程序中查看待评价状态的订单列表,在不指定购买还是售卖的订单时,及全都要看时使用。""}]"
购物-搜索,抖音火山版,帮我搜索一下抖音火山版中的商城搜索历史,在$抖音火山版$中搜索商城搜索历史,在抖音火山版中查看商城搜索历史,"[{""name"": ""open_search_history(app)"", ""description"": ""打开app程序的搜索历史界面""}]"
购物-搜索,抖音火山版,抖音火山版中商城搜索历史在哪可以找到,在$抖音火山版$中查找商城搜索历史,在抖音火山版中查看商城搜索历史,"[{""name"": ""open_search_history(app)"", ""description"": ""打开app程序的搜索历史界面""}]"
购物-搜索,抖音火山版,帮我清除一下抖音火山版中的商城搜索历史,在$抖音火山版$中清除商城搜索历史,在抖音火山版中清除商城搜索历史,"[{""name"": ""delete_search_history(app)"", ""description"": ""清除app中的搜索历史""}]"
购物-搜索,抖音火山版,抖音火山版中清除商城搜索历史在哪,在$抖音火山版$中清除商城搜索历史,在抖音火山版中清除商城搜索历史,"[{""name"": ""delete_search_history(app)"", ""description"": ""清除app中的搜索历史""}]"
购物-购物车,抖音火山版,帮我查一下抖音火山版中的购物车,在$抖音火山版$中查看购物车,在抖音火山版中查看购物车,"[{""name"": ""open_cart_content(app, filter_type, filter_detail_slot)"", ""description"": ""在app应用程序中查看购物车/采购车(阿里巴巴的叫法)指定类型的商品""}]"
购物-购物车,抖音火山版,抖音火山版中购物车在哪可以找到,在$抖音火山版$中查找购物车,在抖音火山版中查看购物车,"[{""name"": ""open_cart_content(app, filter_type, filter_detail_slot)"", ""description"": ""在app应用程序中查看购物车/采购车(阿里巴巴的叫法)指定类型的商品""}]"
购物-购物车,抖音火山版,帮我查一下抖音火山版中的购物车中降价商品,在$抖音火山版$中查看购物车中降价商品,在抖音火山版中查看购物车中降价商品,"[{""name"": ""open_cart_content(app, filter_type, filter_detail_slot)"", ""description"": ""在app应用程序中查看购物车/采购车(阿里巴巴的叫法)指定类型的商品""}]"
购物-购物车,抖音火山版,抖音火山版中的购物车中降价商品在哪可以找到,在$抖音火山版$中查找购物车中降价商品,在抖音火山版中查看购物车中降价商品,"[{""name"": ""open_cart_content(app, filter_type, filter_detail_slot)"", ""description"": ""在app应用程序中查看购物车/采购车(阿里巴巴的叫法)指定类型的商品""}]"
购物-订单,抖音火山版,快点儿去帮我查一下抖音火山版中的我的订单,在$抖音火山版$中查看我的订单,在抖音火山版中查看我的订单,"[{""name"": ""open_orders_bought(app, order_status, filter_detail_slot)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表,例如待付款、待收货、待评价等。""}]"
购物-订单,抖音火山版,抖音火山版中的我的订单在哪可以找到,在$抖音火山版$中查找我的订单,在抖音火山版中查看我的订单,"[{""name"": ""open_orders_bought(app, order_status, filter_detail_slot)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表,例如待付款、待收货、待评价等。""}]"
购物-订单,抖音火山版,帮我查一下抖音火山版中的商城中待支付订单,在$抖音火山版$中查看商城中待支付订单,在抖音火山版中查看商城中待支付订单,"[{""name"": ""open_orders_bought(app, order_status, filter_detail_slot)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表,例如待付款、待收货、待评价等。""}]"
购物-订单,抖音火山版,抖音火山版中的商城中待支付订单在哪可以找到,在$抖音火山版$中查找商城中待支付订单,在抖音火山版中查看商城中待支付订单,"[{""name"": ""open_orders_bought(app, order_status, filter_detail_slot)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表,例如待付款、待收货、待评价等。""}]"
购物-订单,抖音火山版,麻烦帮我查一下抖音火山版中的商城中待发货订单,在$抖音火山版$中查看商城中待发货订单,在抖音火山版中查看商城中待发货订单,"[{""name"": ""open_orders_bought(app, order_status, filter_detail_slot)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表,例如待付款、待收货、待评价等。""}]"
购物-订单,抖音火山版,抖音火山版中的商城中待发货订单在哪可以找到,在$抖音火山版$中查找商城中待发货订单,在抖音火山版中查看商城中待发货订单,"[{""name"": ""open_orders_bought(app, order_status, filter_detail_slot)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表,例如待付款、待收货、待评价等。""}]"
购物-订单,抖音火山版,搜索抖音火山版中的商城中待收货订单,在$抖音火山版$中搜索商城中待收货订单,在抖音火山版中查看商城中待收货订单,"[{""name"": ""open_orders_bought(app, order_status, filter_detail_slot)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表,例如待付款、待收货、待评价等。""}]"
购物-订单,抖音火山版,抖音火山版中的商城中待收货订单在哪可以找到,在$抖音火山版$中查找商城中待收货订单,在抖音火山版中查看商城中待收货订单,"[{""name"": ""open_orders_bought(app, order_status, filter_detail_slot)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表,例如待付款、待收货、待评价等。""}]"
购物-订单,抖音火山版,给我搜索抖音火山版中的商城中待评价订单,在$抖音火山版$中搜索商城中待评价订单,在抖音火山版中查看商城中待评价订单,"[{""name"": ""open_orders_bought(app, order_status, filter_detail_slot)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表,例如待付款、待收货、待评价等。""}]"
购物-订单,抖音火山版,抖音火山版中的商城中待评价订单在哪可以找到,在$抖音火山版$中查找商城中待评价订单,在抖音火山版中查看商城中待评价订单,"[{""name"": ""open_orders_bought(app, order_status, filter_detail_slot)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表,例如待付款、待收货、待评价等。""}]"
购物-订单,抖音火山版,搜索抖音火山版中的商城中待评价订单,在$抖音火山版$中搜索商城中待评价订单,在抖音火山版中查看商城中售后订单,"[{""name"": ""open_orders_bought(app, order_status, filter_detail_slot)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表,例如待付款、待收货、待评价等。""}]"
购物-订单,抖音火山版,抖音火山版中的商城中待评价订单在哪可以找到,在$抖音火山版$中查找商城中待评价订单,在抖音火山版中查看商城中售后订单,"[{""name"": ""open_orders_bought(app, order_status, filter_detail_slot)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表,例如待付款、待收货、待评价等。""}]"
购物-物流,抖音火山版,快点儿去搜索抖音火山版中的商城订单物流,在$抖音火山版$中搜索商城订单物流,在抖音火山版中查看商城订单物流,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面,查看相关物流信息,并根据物流情况进行筛选""}]"
购物-物流,抖音火山版,抖音火山版中的商城订单物流在哪可以找到,在$抖音火山版$中查找商城订单物流,在抖音火山版中查看商城订单物流,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面,查看相关物流信息,并根据物流情况进行筛选""}]"
购物-物流,抖音火山版,我想要搜索抖音火山版中的商城订单已签收物流,在$抖音火山版$中搜索商城订单已签收物流,在抖音火山版中查看商城订单已签收物流,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面,查看相关物流信息,并根据物流情况进行筛选""}]"
购物-物流,抖音火山版,抖音火山版中的商城订单已签收物流在哪可以找到,在$抖音火山版$中查找商城订单已签收物流,在抖音火山版中查看商城订单已签收物流,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面,查看相关物流信息,并根据物流情况进行筛选""}]"
购物-物流,抖音火山版,立刻去搜索抖音火山版中的商城订单待取件物流,在$抖音火山版$中搜索商城订单待取件物流,在抖音火山版中查看商城订单待取件物流,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面,查看相关物流信息,并根据物流情况进行筛选""}]"
购物-物流,抖音火山版,抖音火山版中的商城订单待取件物流在哪可以找到,在$抖音火山版$中查找商城订单待取件物流,在抖音火山版中查看商城订单待取件物流,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面,查看相关物流信息,并根据物流情况进行筛选""}]"
购物-物流,抖音火山版,快点儿去搜索抖音火山版中的商城订单派送中物流,在$抖音火山版$中搜索商城订单派送中物流,在抖音火山版中查看商城订单派送中物流,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面,查看相关物流信息,并根据物流情况进行筛选""}]"
购物-物流,抖音火山版,抖音火山版中的商城订单派送中物流在哪可以找到,在$抖音火山版$中查找商城订单派送中物流,在抖音火山版中查看商城订单派送中物流,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面,查看相关物流信息,并根据物流情况进行筛选""}]"
购物-物流,抖音火山版,帮我搜索抖音火山版中的商城订单运送中物流,在$抖音火山版$中搜索商城订单运送中物流,在抖音火山版中查看商城订单运送中物流,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面,查看相关物流信息,并根据物流情况进行筛选""}]"
购物-物流,抖音火山版,抖音火山版中的商城订单运送中物流在哪可以找到,在$抖音火山版$中查找商城订单运送中物流,在抖音火山版中查看商城订单运送中物流,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面,查看相关物流信息,并根据物流情况进行筛选""}]"
购物-搜索,抖音火山版,搜索抖音火山版中的收藏的商品,在$抖音火山版$中搜索收藏的商品,在抖音火山版中查看收藏的商品,"[{""name"": ""open_favorite_goods(app, filter_type, filter_detail_slot, order_type)"", ""description"": ""在app程序中打开收藏的喜爱、想要或关注商品的页面,并按照条件进行筛选""}]"
购物-收藏,抖音火山版,抖音火山版中的收藏的商品在哪可以找到,在$抖音火山版$中查找收藏的商品,在抖音火山版中查看收藏的商品,"[{""name"": ""open_favorite_goods(app, filter_type, filter_detail_slot, order_type)"", ""description"": ""在app程序中打开收藏的喜爱、想要或关注商品的页面,并按照条件进行筛选""}]"
购物-搜索,抖音火山版,帮我打开抖音火山版中的商城的相机功能,在$抖音火山版$中打开商城的相机功能,在抖音火山版中打开商城的相机功能,"[{""name"": ""open_camera_search(app)"", ""description"": ""打开app程序的图片搜索功能""}]"
购物-搜索,抖音火山版,抖音火山版中的商城的相机功能在哪可以打开,在$抖音火山版$中打开商城的相机功能,在抖音火山版中打开商城的相机功能,"[{""name"": ""open_camera_search(app)"", ""description"": ""打开app程序的图片搜索功能""}]"
购物-签到,抖音火山版,帮我在抖音火山版中签到领火苗,在$抖音火山版$中签到领火苗,在抖音火山版中签到领火苗,"[{""name"": ""sign_in(app, page_type)"", ""description"": ""在app程序中完成每日签到,领取积分、金币等奖励的操作""}]"
购物-签到,抖音火山版,抖音火山版中签到领火苗在哪,在$抖音火山版$中签到领火苗,在抖音火山版中签到领火苗,"[{""name"": ""sign_in(app, page_type)"", ""description"": ""在app程序中完成每日签到,领取积分、金币等奖励的操作""}]"
购物-客服,抖音火山版,帮我在抖音火山版中联系我的客服,在$抖音火山版$中联系我的客服,在抖音火山版中联系我的客服,"[{""name"": ""open_customer_service(app, order_slot, store_slot)"", ""description"": ""在app应用程序中联系官方客服,或联系指令订单的店铺客服,或联系指定店铺的客服""}]"
购物-客服,抖音火山版,抖音火山版中联系我的客服页面在哪,在$抖音火山版$中联系我的客服页面,在抖音火山版中联系我的客服,"[{""name"": ""open_customer_service(app, order_slot, store_slot)"", ""description"": ""在app应用程序中联系官方客服,或联系指令订单的店铺客服,或联系指定店铺的客服""}]"
购物-购物车,阿里巴巴,帮我在阿里巴巴中查看常购商品,在$阿里巴巴$中查看常购商品,在阿里巴巴中查看常购商品,"[{""name"": ""open_cart_content(app, filter_type, filter_detail_slot)"", ""description"": ""在app应用程序中查看购物车/采购车(阿里巴巴的叫法)指定类型的商品""}]"
购物-搜索,阿里巴巴,请搜索常购商品在阿里巴巴中,在$阿里巴巴$中搜索常购商品,在阿里巴巴中查看常购商品,"[{""name"": ""open_cart_content(app, filter_type, filter_detail_slot)"", ""description"": ""在app应用程序中查看购物车/采购车(阿里巴巴的叫法)指定类型的商品""}]"
购物-购物车,阿里巴巴,帮我在阿里巴巴中查看代发采购车,在$阿里巴巴$中查看代发采购车,在阿里巴巴中查看代发采购车,"[{""name"": ""open_cart_content(app, filter_type, filter_detail_slot)"", ""description"": ""在app应用程序中查看购物车/采购车(阿里巴巴的叫法)指定类型的商品""}]"
购物-搜索,阿里巴巴,请搜索代发采购车在阿里巴巴中,在$阿里巴巴$中搜索代发采购车,在阿里巴巴中查看代发采购车,"[{""name"": ""open_cart_content(app, filter_type, filter_detail_slot)"", ""description"": ""在app应用程序中查看购物车/采购车(阿里巴巴的叫法)指定类型的商品""}]"
购物-购物车,阿里巴巴,帮我在阿里巴巴中查看采购车中的现货,在$阿里巴巴$中查看采购车中的现货,在阿里巴巴中查看采购车中的现货,"[{""name"": ""open_cart_content(app, filter_type, filter_detail_slot)"", ""description"": ""在app应用程序中查看购物车/采购车(阿里巴巴的叫法)指定类型的商品""}]"
购物-搜索,阿里巴巴,麻烦去搜索采购车中的现货在阿里巴巴中,在$阿里巴巴$中搜索采购车中的现货,在阿里巴巴中查看采购车中的现货,"[{""name"": ""open_cart_content(app, filter_type, filter_detail_slot)"", ""description"": ""在app应用程序中查看购物车/采购车(阿里巴巴的叫法)指定类型的商品""}]"
购物-购物车,阿里巴巴,帮我在阿里巴巴中查看采购车,在$阿里巴巴$中查看采购车,在阿里巴巴中查看采购车,"[{""name"": ""open_cart_content(app, filter_type, filter_detail_slot)"", ""description"": ""在app应用程序中查看购物车/采购车(阿里巴巴的叫法)指定类型的商品""}]"
购物-搜索,阿里巴巴,请搜索采购车中在阿里巴巴中,在$阿里巴巴$中搜索采购车,在阿里巴巴中查看采购车,"[{""name"": ""open_cart_content(app, filter_type, filter_detail_slot)"", ""description"": ""在app应用程序中查看购物车/采购车(阿里巴巴的叫法)指定类型的商品""}]"
购物-搜索,阿里巴巴,帮我在阿里巴巴中查看搜索历史,在$阿里巴巴$中查看搜索历史,在阿里巴巴中查看搜索历史,"[{""name"": ""open_search_history(app)"", ""description"": ""打开app程序的搜索历史界面""}]"
购物-搜索,阿里巴巴,请找一下阿里巴巴的搜索历史,在$阿里巴巴$中查找搜索历史,在阿里巴巴中查看搜索历史,"[{""name"": ""open_search_history(app)"", ""description"": ""打开app程序的搜索历史界面""}]"
购物-搜索,阿里巴巴,帮我在阿里巴巴中清除搜索历史,在$阿里巴巴$中清除搜索历史,在阿里巴巴中清除搜索历史,"[{""name"": ""delete_search_history(app)"", ""description"": ""清除app中的搜索历史""}]"
购物-搜索,阿里巴巴,请清除阿里巴巴的搜索历史,在$阿里巴巴$中清除搜索历史,在阿里巴巴中清除搜索历史,"[{""name"": ""delete_search_history(app)"", ""description"": ""清除app中的搜索历史""}]"
购物-搜索,阿里巴巴,帮我在阿里巴巴中使用拍照功能搜索商品,在$阿里巴巴$中使用拍照功能搜索商品,在阿里巴巴中使用拍照功能,"[{""name"": ""open_camera_search(app)"", ""description"": ""打开app程序的图片搜索功能""}]"
购物-搜索,阿里巴巴,阿里巴巴中的拍照功能怎么使用,在$阿里巴巴$中使用拍照功能,在阿里巴巴中使用拍照功能,"[{""name"": ""open_camera_search(app)"", ""description"": ""打开app程序的图片搜索功能""}]"
购物-订单,阿里巴巴,帮我在阿里巴巴中查看待发货订单,在$阿里巴巴$中查看待发货订单,在阿里巴巴中查看待发货订单,"[{""name"": ""open_orders_bought(app, order_status, filter_detail_slot)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表,例如待付款、待收货、待评价等。""}]"
购物-订单,阿里巴巴,请搜索待发货订单在阿里巴巴中,在$阿里巴巴$中搜索待发货订单,在阿里巴巴中查看待发货订单,"[{""name"": ""open_orders_bought(app, order_status, filter_detail_slot)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表,例如待付款、待收货、待评价等。""}]"
购物-订单,阿里巴巴,帮我在阿里巴巴中查看待付款订单,在$阿里巴巴$中查看待付款订单,在阿里巴巴中查看待付款订单,"[{""name"": ""open_orders_bought(app, order_status, filter_detail_slot)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表,例如待付款、待收货、待评价等。""}]"
购物-订单,阿里巴巴,请搜索待付款订单在阿里巴巴中,在$阿里巴巴$中搜索待付款订单,在阿里巴巴中查看待付款订单,"[{""name"": ""open_orders_bought(app, order_status, filter_detail_slot)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表,例如待付款、待收货、待评价等。""}]"
购物-订单,阿里巴巴,帮我在阿里巴巴中查看待评价订单,在$阿里巴巴$中查看待评价订单,在阿里巴巴中查看待评价订单,"[{""name"": ""open_orders_bought(app, order_status, filter_detail_slot)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表,例如待付款、待收货、待评价等。""}]"
购物-订单,阿里巴巴,请搜索待评价订单在阿里巴巴中,在$阿里巴巴$中搜索待评价订单,在阿里巴巴中查看待评价订单,"[{""name"": ""open_orders_bought(app, order_status, filter_detail_slot)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表,例如待付款、待收货、待评价等。""}]"
购物-订单,阿里巴巴,帮我在阿里巴巴中查看待收货订单,在$阿里巴巴$中查看待收货订单,在阿里巴巴中查看待收货订单,"[{""name"": ""open_orders_bought(app, order_status, filter_detail_slot)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表,例如待付款、待收货、待评价等。""}]"
购物-订单,阿里巴巴,请搜索待收货订单在阿里巴巴中,在$阿里巴巴$中搜索待收货订单,在阿里巴巴中查看待收货订单,"[{""name"": ""open_orders_bought(app, order_status, filter_detail_slot)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表,例如待付款、待收货、待评价等。""}]"
购物-收藏,阿里巴巴,帮我在阿里巴巴中查看关注的店铺,在$阿里巴巴$中查看关注的店铺,在阿里巴巴中查看关注的店铺,"[{""name"": ""open_favorite_stores(app, filter_type)"", ""description"": ""在app程序中打开收藏的喜爱或关注店铺的页面,并按照条件进行筛选""}]"
购物-搜索,阿里巴巴,请搜索关注的店铺在阿里巴巴中,在$阿里巴巴$中搜索关注的店铺,在阿里巴巴中查看关注的店铺,"[{""name"": ""open_favorite_stores(app, filter_type)"", ""description"": ""在app程序中打开收藏的喜爱或关注店铺的页面,并按照条件进行筛选""}]"
购物-客服,阿里巴巴,帮我在阿里巴巴中联系官方客服,在$阿里巴巴$中联系官方客服,在阿里巴巴中联系官方客服,"[{""name"": ""open_customer_service(app, order_slot, store_slot)"", ""description"": ""在app应用程序中联系官方客服,或联系指令订单的店铺客服,或联系指定店铺的客服""}]"
购物-客服,阿里巴巴,阿里巴巴中联系官方客服页面在哪,在$阿里巴巴$中联系官方客服,在阿里巴巴中联系官方客服,"[{""name"": ""open_customer_service(app, order_slot, store_slot)"", ""description"": ""在app应用程序中联系官方客服,或联系指令订单的店铺客服,或联系指定店铺的客服""}]"
购物-收藏,阿里巴巴,帮我在阿里巴巴中查看收藏,在$阿里巴巴$中查看收藏,在阿里巴巴中查看收藏,"[{""name"": ""open_favorite_goods(app, filter_type, filter_detail_slot, order_type)"", ""description"": ""在app程序中打开收藏的喜爱、想要或关注商品的页面,并按照条件进行筛选""}]"
购物-搜索,阿里巴巴,请搜索收藏在阿里巴巴中,在$阿里巴巴$中搜索收藏,在阿里巴巴中查看收藏,"[{""name"": ""open_favorite_goods(app, filter_type, filter_detail_slot, order_type)"", ""description"": ""在app程序中打开收藏的喜爱、想要或关注商品的页面,并按照条件进行筛选""}]"
购物-收藏,阿里巴巴,帮我在阿里巴巴中查看收藏中降价商品,在$阿里巴巴$中查看收藏中降价商品,在阿里巴巴中查看收藏中降价商品,"[{""name"": ""open_favorite_goods(app, filter_type, filter_detail_slot, order_type)"", ""description"": ""在app程序中打开收藏的喜爱、想要或关注商品的页面,并按照条件进行筛选""}]"
购物-搜索,阿里巴巴,请搜索收藏中降价商品在阿里巴巴中,在$阿里巴巴$中搜索收藏中降价商品,在阿里巴巴中查看收藏中降价商品,"[{""name"": ""open_favorite_goods(app, filter_type, filter_detail_slot, order_type)"", ""description"": ""在app程序中打开收藏的喜爱、想要或关注商品的页面,并按照条件进行筛选""}]"
购物-收藏,阿里巴巴,帮我在阿里巴巴中查看收藏中低价补货商品,在$阿里巴巴$中查看收藏中低价补货商品,在阿里巴巴中查看收藏中低价补货商品,"[{""name"": ""open_favorite_goods(app, filter_type, filter_detail_slot, order_type)"", ""description"": ""在app程序中打开收藏的喜爱、想要或关注商品的页面,并按照条件进行筛选""}]"
购物-搜索,阿里巴巴,请搜索收藏中低价补货商品在阿里巴巴中,在$阿里巴巴$中搜索收藏中低价补货商品,在阿里巴巴中查看收藏中低价补货商品,"[{""name"": ""open_favorite_goods(app, filter_type, filter_detail_slot, order_type)"", ""description"": ""在app程序中打开收藏的喜爱、想要或关注商品的页面,并按照条件进行筛选""}]"
购物-收藏,阿里巴巴,帮我在阿里巴巴中查看收藏中买过商品,在$阿里巴巴$中查看收藏中买过商品,在阿里巴巴中查看收藏中买过商品,"[{""name"": ""open_favorite_goods(app, filter_type, filter_detail_slot, order_type)"", ""description"": ""在app程序中打开收藏的喜爱、想要或关注商品的页面,并按照条件进行筛选""}]"
购物-搜索,阿里巴巴,请搜索收藏中买过商品在阿里巴巴中,在$阿里巴巴$中搜索收藏中买过商品,在阿里巴巴中查看收藏中买过商品,"[{""name"": ""open_favorite_goods(app, filter_type, filter_detail_slot, order_type)"", ""description"": ""在app程序中打开收藏的喜爱、想要或关注商品的页面,并按照条件进行筛选""}]"
购物-订单,阿里巴巴,帮我在阿里巴巴中查看退款-售后页面,在$阿里巴巴$中查看退款-售后页面,在阿里巴巴中查看退款-售后页面,"[{""name"": ""open_orders_bought(app, order_status, filter_detail_slot)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表,例如待付款、待收货、待评价等。""}]"
购物-搜索,阿里巴巴,请搜索退款-售后页面在阿里巴巴中,在$阿里巴巴$中搜索退款-售后页面,在阿里巴巴中查看退款-售后页面,"[{""name"": ""open_orders_bought(app, order_status, filter_detail_slot)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表,例如待付款、待收货、待评价等。""}]"
购物-订单,阿里巴巴,帮我在阿里巴巴中查看全部订单,在$阿里巴巴$中查看全部订单,在阿里巴巴中查看全部订单,"[{""name"": ""open_orders_bought(app, order_status, filter_detail_slot)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表,例如待付款、待收货、待评价等。""}]"
购物-订单,阿里巴巴,请搜索查看全部订单在阿里巴巴中,在$阿里巴巴$中搜索查看全部订单,在阿里巴巴中查看全部订单,"[{""name"": ""open_orders_bought(app, order_status, filter_detail_slot)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表,例如待付款、待收货、待评价等。""}]"
购物-物流,阿里巴巴,帮我在阿里巴巴中查看物流,在$阿里巴巴$中查看物流,在阿里巴巴中查看物流,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面,查看相关物流信息,并根据物流情况进行筛选""}]"
购物-物流,阿里巴巴,请搜索查看物流在阿里巴巴中,在$阿里巴巴$中搜索查看物流,在阿里巴巴中查看物流,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面,查看相关物流信息,并根据物流情况进行筛选""}]"
购物-签到,阿里巴巴,帮我在阿里巴巴中签到领元宝,在$阿里巴巴$中签到领元宝,在阿里巴巴中签到领元宝,"[{""name"": ""sign_in(app, page_type)"", ""description"": ""在app程序中完成每日签到,领取积分、金币等奖励的操作""}]"
购物-签到,阿里巴巴,请签到领元宝在阿里巴巴中,在$阿里巴巴$中签到领元宝,在阿里巴巴中签到领元宝,"[{""name"": ""sign_in(app, page_type)"", ""description"": ""在app程序中完成每日签到,领取积分、金币等奖励的操作""}]"
购物-订单,阿里巴巴,帮我在阿里巴巴中已取消的待付款订单,在$阿里巴巴$中查看已取消的待付款订单,在唯品会中查看已取消的待付款订单,"[{""name"": ""open_orders_bought(app, order_status, filter_detail_slot)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表,例如待付款、待收货、待评价等。""}]"
购物-订单,阿里巴巴,请搜索已取消的待付款订单在阿里巴巴中,在$阿里巴巴$中搜索已取消的待付款订单,在唯品会中查看已取消的待付款订单,"[{""name"": ""open_orders_bought(app, order_status, filter_detail_slot)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表,例如待付款、待收货、待评价等。""}]"
购物-订单,唯品会,帮我在唯品会中查找已完成的待付款订单,在$唯品会$中查看已完成的待付款订单,在唯品会中查看已完成的待付款订单,"[{""name"": ""open_orders_bought(app, order_status, filter_detail_slot)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表,例如待付款、待收货、待评价等。""}]"
购物-订单,唯品会,唯品会中已完成的待付款订单在哪里,在$唯品会$中查看已完成的待付款订单,在唯品会中查看已完成的待付款订单,"[{""name"": ""open_orders_bought(app, order_status, filter_detail_slot)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表,例如待付款、待收货、待评价等。""}]"
购物-订单,唯品会,帮我在唯品会中查找待付款订单,在$唯品会$中查看待付款订单,在唯品会中查看待付款订单,"[{""name"": ""open_orders_bought(app, order_status, filter_detail_slot)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表,例如待付款、待收货、待评价等。""}]"
购物-订单,唯品会,唯品会中已完成的待付款订单在哪里,在$唯品会$中查看已完成的待付款订单,在唯品会中查看待付款订单,"[{""name"": ""open_orders_bought(app, order_status, filter_detail_slot)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表,例如待付款、待收货、待评价等。""}]"
购物-订单,唯品会,帮我在唯品会中查找待评价订单,在$唯品会$中查找待评价订单,在唯品会中查看待评价订单,"[{""name"": ""open_orders_bought(app, order_status, filter_detail_slot)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表,例如待付款、待收货、待评价等。""}]"
购物-订单,唯品会,唯品会中已完成的待评价订单在哪里,在$唯品会$中查看已完成的待评价订单,在唯品会中查看待评价订单,"[{""name"": ""open_orders_bought(app, order_status, filter_detail_slot)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表,例如待付款、待收货、待评价等。""}]"
购物-订单,唯品会,帮我在唯品会中查找待收货订单,在$唯品会$中查看待收货订单,在唯品会中查看待收货订单,"[{""name"": ""open_orders_bought(app, order_status, filter_detail_slot)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表,例如待付款、待收货、待评价等。""}]"
购物-订单,唯品会,唯品会中待收货订单在哪里,在$唯品会$中查看待收货订单,在唯品会中查看待收货订单,"[{""name"": ""open_orders_bought(app, order_status, filter_detail_slot)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表,例如待付款、待收货、待评价等。""}]"
购物-客服,唯品会,帮我在唯品会中联系唯品客服,在$唯品会$中联系唯品客服,在唯品会中联系唯品客服,"[{""name"": ""open_customer_service(app, order_slot, store_slot)"", ""description"": ""在app应用程序中联系官方客服,或联系指令订单的店铺客服,或联系指定店铺的客服""}]"
