大类,app,query,plan（在xx中做什么）,指令,ground_truth_tool
购物-搜索,京东,嘿YOYO，在京东里找找纯棉床上四件套，筛选用户评价4星以上的商品,在京东中查找纯棉床上四件套，筛选用户评价4星以上的商品,在京东中搜索商品<搜索内容>筛选<筛选条件>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,京东,YOYO，帮我看看京东上那个戴森吹风机送到北京市朝阳区要多久,在京东中查看戴森吹风机配送到北京市朝阳区的时间,在京东中搜索并查看<搜索内容>送达<地址>的时间,"[{""name"": ""search_delivery_time(app, search_info_slot, address_slot)"", ""description"": ""xxx""}]"
购物-订单,京东,在京东中给我的AirPods Pro订单申请退货，原因是商品有质量问题,在京东中给我的AirPodsPro订单申请退货，原因是商品有质量问题,在京东中给<搜索内容>订单申请<售后类型>且原因为<原因>,"[{""name"": ""apply_after_sales(app, search_info_slot, after_sales_type, reason_slot)"", ""description"": ""xxx""}]"
购物-评价,京东,嘿YOYO，在京东里给我的新买的小米空气净化器Pro评价一下，并且打个五星好评。,在京东中评价我的新买的小米空气净化器Pro，打五星好评,在京东中评价<搜索内容>订单且星级为<星级>,"[{""name"": ""rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)"", ""description"": ""xxx""}]"
购物-评价,京东,嘿YOYO，在京东上找到我买的那款白色无线蓝牙耳机的订单，评价一下，内容写‘音质很棒，佩戴舒适’,在京东中查找我买的白色无线蓝牙耳机的订单进行评价，评价内容为音质很棒，佩戴舒适,在京东中评价<搜索内容>订单且评价内容为<文本内容>,"[{""name"": ""rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)"", ""description"": ""xxx""}]"
购物-评价,京东,在京东中评价我买的索尼降噪耳机订单，星级给5星，评价内容写‘音质很棒，佩戴舒适，非常满意这次购物！’，并上传耳机的实拍图,在京东中评价我买的索尼降噪耳机订单，星级给5星，评价内容写'音质很棒，佩戴舒适，非常满意这次购物！'，并上传耳机的实拍图,在京东中评价<搜索内容>订单，星级为<星级>，评价内容为<文本内容>，并上传图片,"[{""name"": ""rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)"", ""description"": ""xxx""}]"
购物-下单,唯品会,帮我在唯品会找一条黑色高腰牛仔裤并购买，规格为28码，数量为1条，地址为上海市浦东新区陆家嘴环路100号，支付方式为支付宝,在唯品会中查找并购买黑色高腰牛仔裤，规格为28码，数量为1条，地址为上海市浦东新区陆家嘴环路100号，支付方式为支付宝,在唯品会中搜索<搜索内容>并下单，规格为<规格>，数量为<数量>，地址为<地址>，支付方式为<支付方式>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""xxx""}]"
购物-购物车,唯品会,在唯品会中搜索‘纯棉加厚四件套’并加入购物车，规格为‘1.8米床’，数量为2套，地址为北京市朝阳区光华路5号。,在唯品会中搜索‘纯棉加厚四件套’，规格为‘1.8米床’，选择2套加入购物车，收货地址为北京市朝阳区光华路5号,在唯品会中搜索<搜索内容>并加入购物车，规格为<规格>，数量为<数量>，地址为<地址>,"[{""name"": ""add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)"", ""description"": ""xxx""}]"
购物-下单,唯品会,在唯品会中搜索白色连衣裙并添加2件下单,在唯品会中搜索白色连衣裙，添加2件白色连衣裙下单,在唯品会中搜索<搜索内容>并添加<数量>下单,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""xxx""}]"
购物-购物车,唯品会,在唯品会中搜索‘夏季纯棉T恤’并添加3件加入购物车,在唯品会中搜索‘夏季纯棉T恤’，添加3件到购物车,在唯品会中搜索<搜索内容>并添加<数量>加入购物车,"[{""name"": ""add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)"", ""description"": ""xxx""}]"
购物-下单,唯品会,在唯品会中搜索‘夏季碎花连衣裙’并选择北京市海淀区下单,在唯品会中搜索‘夏季碎花连衣裙’，选择北京市海淀区下单,在唯品会中搜索<搜索内容>并选择<地址>下单,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""xxx""}]"
购物-购物车,唯品会,在唯品会中搜索‘夏季棉麻连衣裙’并选择北京市加入购物车,在唯品会中搜索‘夏季棉麻连衣裙’，选择北京市的加入购物车,在唯品会中搜索<搜索内容>并选择<地址>加入购物车,"[{""name"": ""add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)"", ""description"": ""xxx""}]"
购物-下单,唯品会,嘿YOYO，在唯品会找一下‘运动蓝牙耳机’然后用微信支付下单,在唯品会中查找‘运动蓝牙耳机’，支付方式为微信,在唯品会中搜索<搜索内容>并选择<支付方式>下单,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""xxx""}]"
购物-下单,唯品会,在唯品会中搜索白色连衣裙并选择L码下单,在唯品会中搜索白色连衣裙，选择L码下单,在唯品会中搜索<搜索内容>并选择<规格>下单,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""xxx""}]"
购物-购物车,唯品会,在唯品会中搜索白色连衣裙并选择L码加入购物车,在唯品会中搜索白色连衣裙，选择L码加入购物车,在唯品会中搜索<搜索内容>并选择<规格>加入购物车,"[{""name"": ""add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)"", ""description"": ""xxx""}]"
购物-搜索,唯品会,在唯品会中搜索连衣裙并筛选价格区间在200到500元的,在唯品会中搜索连衣裙，筛选价格区间在200到500元,在唯品会中搜索<搜索内容>筛选<筛选条件>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,唯品会,在唯品会中搜索并查看空气净化器送达北京市朝阳区的时间,在唯品会中搜索并查看空气净化器送达北京市朝阳区的时间,在唯品会中搜索并查看<搜索内容>送达<地址>的时间,"[{""name"": ""search_delivery_time(app, search_info_slot, address_slot)"", ""description"": ""xxx""}]"
购物-订单,唯品会,在唯品会中给那件粉色连衣裙订单申请退货，原因是尺码不合适,在唯品会中给粉色连衣裙订单申请退货，原因：尺码不合适,在唯品会中给<搜索内容>订单申请<售后类型>且原因为<原因>,"[{""name"": ""apply_after_sales(app, search_info_slot, after_sales_type, reason_slot)"", ""description"": ""xxx""}]"
购物-评价,唯品会,在唯品会中给那件蓝色连帽卫衣订单评价一下，打四星吧。,在唯品会中评价蓝色连帽卫衣的订单且给订单打四星,在唯品会中评价<搜索内容>订单且星级为<星级>,"[{""name"": ""rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)"", ""description"": ""xxx""}]"
购物-评价,唯品会,嘿YOYO，在唯品会里找到我购买的那双男士黑色运动鞋订单，并评价内容为‘鞋子很轻便，适合日常穿搭’,在唯品会中查找我购买的那双男士黑色运动鞋的订单并评价，内容为‘鞋子很轻便，适合日常穿搭’,在唯品会中评价<搜索内容>订单且评价内容为<文本内容>,"[{""name"": ""rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)"", ""description"": ""xxx""}]"
购物-评价,唯品会,嘿YOYO，在唯品会里找到我的运动鞋订单，打满分，评论说‘鞋子轻便又防滑，特别适合跑步’，然后附上一张细节图,在唯品会中给我的运动鞋订单打满分并评论'鞋子轻便又防滑，特别适合跑步'并附上一张细节图,在唯品会中评价<搜索内容>订单，星级为<星级>，评价内容为<文本内容>，并上传图片,"[{""name"": ""rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)"", ""description"": ""xxx""}]"
购物-打开,天猫,天猫里打开‘小熊电器旗舰店’，然后在店里搜一下电热水壶,在天猫中打开小熊电器旗舰店搜索电热水壶,在天猫中打开<店铺名>店铺，然后在店内搜索<搜索内容>,"[{""name"": ""open_stores_page(app, store_name_slot, search_info_slot, category_slot)"", ""description"": ""xxx""}]"
购物-下单,天猫,天猫上找一款粉色的戴森吹风机，规格选V12型号，数量买2个，送到北京市朝阳区光华路5号院，用支付宝付款。,在天猫中查找粉色的戴森吹风机，选择V12型号，购买2个，配送到北京市朝阳区光华路5号院并使用支付宝付款,在天猫中搜索<搜索内容>并下单，规格为<规格>，数量为<数量>，地址为<地址>，支付方式为<支付方式>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""xxx""}]"
购物-购物车,天猫,天猫上帮我搜一下那款网红 ergonomic 人体工学椅，规格选黑色高背的，数量要两把，地址填北京市朝阳区望京SOHO。,在天猫中搜索网红 ergonomic 人体工学椅，选择黑色高背，购买两把，收货地址为北京市朝阳区望京SOHO,在天猫中搜索<搜索内容>并加入购物车，规格为<规格>，数量为<数量>，地址为<地址>,"[{""name"": ""add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)"", ""description"": ""xxx""}]"
购物-下单,天猫,帮我在天猫找找智能手环，选三个直接下单,在天猫中查找智能手环并下单三个,在天猫中搜索<搜索内容>并添加<数量>下单,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""xxx""}]"
购物-购物车,天猫,天猫里搜一下无线蓝牙耳机，然后加两个到购物车,在天猫中搜索无线蓝牙耳机并添加2个到购物车,在天猫中搜索<搜索内容>并添加<数量>加入购物车,"[{""name"": ""add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)"", ""description"": ""xxx""}]"
购物-下单,天猫,帮忙在天猫找一款黑色真皮沙发，送到上海市浦东新区,在天猫中查找黑色真皮沙发并配送到上海市浦东新区,在天猫中搜索<搜索内容>并选择<地址>下单,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""xxx""}]"
购物-购物车,天猫,嘿YOYO，帮我找到天猫里的无线蓝牙耳机，选上海市浦东新区加到购物车,在天猫中查找无线蓝牙耳机，选择上海市浦东新区并加入购物车,在天猫中搜索<搜索内容>并选择<地址>加入购物车,"[{""name"": ""add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)"", ""description"": ""xxx""}]"
购物-下单,天猫,嘿YOYO，在天猫里找一款黑色L码的运动夹克，用花呗支付完成购买,在天猫中查找并购买黑色L码的运动夹克，使用花呗支付,在天猫中搜索<搜索内容>并选择<支付方式>下单,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""xxx""}]"
购物-下单,天猫,天猫上找一下新款无线蓝牙耳机，选白色款直接下单,在天猫中查找并下单白色新款无线蓝牙耳机,在天猫中搜索<搜索内容>并选择<规格>下单,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""xxx""}]"
购物-购物车,天猫,嘿YOYO，在天猫搜索‘智能空气净化器’，选适合40平米的规格加到购物车,在天猫中搜索智能空气净化器，选择适合40平米的规格添加到购物车,在天猫中搜索<搜索内容>并选择<规格>加入购物车,"[{""name"": ""add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)"", ""description"": ""xxx""}]"
购物-搜索,天猫,在天猫中搜索日本进口电饭煲，筛选价格在1000元以上的商品,在天猫中搜索日本进口电饭煲并筛选价格1000元以上的,在天猫中搜索<搜索内容>筛选<筛选条件>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""xxx""}]"
购物-订单,天猫,帮我在天猫上为那件蓝色连衣裙订单申请换货，因为尺码不合适,在天猫中申请换货蓝色连衣裙订单(原因：尺码不合适),在天猫中给<搜索内容>订单申请<售后类型>且原因为<原因>,"[{""name"": ""apply_after_sales(app, search_info_slot, after_sales_type, reason_slot)"", ""description"": ""xxx""}]"
购物-评价,天猫,在天猫中给买的智能保温杯订单评价一下，打四颗星吧,在天猫中评价买的智能保温杯订单，打四颗星,在天猫中评价<搜索内容>订单且星级为<星级>,"[{""name"": ""rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)"", ""description"": ""xxx""}]"
购物-评价,天猫,打开天猫，找到上周购买的黑色无线耳机订单，评价内容就写‘音质很棒，佩戴舒适，值得推荐’,在天猫中查找上周购买的黑色无线耳机订单并评价”音质很棒，佩戴舒适，值得推荐”,在天猫中评价<搜索内容>订单且评价内容为<文本内容>,"[{""name"": ""rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)"", ""description"": ""xxx""}]"
购物-评价,天猫,在天猫中给我的新买的蓝牙耳机订单评个5星，写上‘音质超棒，续航给力！’然后上传一张耳机的实拍图。,在天猫中给新买的蓝牙耳机订单评分5星，并评价'音质超棒，续航给力！'并上传一张耳机的实拍图。,在天猫中评价<搜索内容>订单，星级为<星级>，评价内容为<文本内容>，并上传图片,"[{""name"": ""rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)"", ""description"": ""xxx""}]"
购物-下单,得物,帮我在得物上搜一款GUCCI的双G标志腰带，选黑色款、长度110cm，数量要两条，收货地址写上海市静安区南京西路88号，用微信支付。,在得物中搜索GUCCI的双G标志腰带，选择黑色款，长度110cm，数量两条，收货地址为上海市静安区南京西路88号并使用微信支付,在得物中搜索<搜索内容>并下单，规格为<规格>，数量为<数量>，地址为<地址>，支付方式为<支付方式>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""xxx""}]"
购物-下单,得物,在得物中搜一下限量版AJ1黑红配色并添加2件下单,在得物中搜索限量版AJ1黑红配色，添加2件下单,在得物中搜索<搜索内容>并添加<数量>下单,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""xxx""}]"
购物-下单,得物,在得物中搜索限量版AJ1黑红配色并选择北京市朝阳区下单,在得物中搜索限量版AJ1黑红配色，选择北京市朝阳区下单,在得物中搜索<搜索内容>并选择<地址>下单,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""xxx""}]"
购物-下单,得物,帮我在得物找一下迪奥烈艳蓝金999口红，记得用信用卡支付哦,在得物中查找迪奥烈艳蓝金999口红，使用信用卡支付,在得物中搜索<搜索内容>并选择<支付方式>下单,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""xxx""}]"
购物-下单,得物,在得物中搜索限量版AJ1并选择42码下单,在得物中搜索限量版AJ1选择42码下单,在得物中搜索<搜索内容>并选择<规格>下单,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""xxx""}]"
购物-搜索,得物,在得物中找一下最近很火的AJ1，然后筛选价格从高到低,在得物中查找最近很火的AJ1，并按照价格从高到低筛选,在得物中搜索商品<搜索内容>筛选<筛选条件>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,得物,嘿YOYO，帮我查一查得物上粉色Switch主机送到上海市浦东新区要多久,在得物中查询粉色Switch主机配送到上海市浦东新区的时效,在得物中搜索并查看<搜索内容>送达<地址>的时间,"[{""name"": ""search_delivery_time(app, search_info_slot, address_slot)"", ""description"": ""xxx""}]"
购物-订单,得物,帮我在得物里找到我买的那款黑色L号连衣裙订单，然后申请换货，原因是有污渍,在得物中查找我买的黑色L号连衣裙订单申请换货，原因是有污渍,在得物中给<搜索内容>订单申请<售后类型>且原因为<原因>,"[{""name"": ""apply_after_sales(app, search_info_slot, after_sales_type, reason_slot)"", ""description"": ""xxx""}]"
购物-评价,得物,嘿YOYO，在得物里找到我买的那款戴森吹风机订单，评个五星好评,在得物中查找我买的戴森吹风机订单评个五星好评,在得物中评价<搜索内容>订单且星级为<星级>,"[{""name"": ""rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)"", ""description"": ""xxx""}]"
购物-评价,得物,帮我在得物上评价一下上周买的白色连衣裙订单，评价内容写‘很满意的购物体验，布料柔软舒适！’,"在得物中评价上周购买的白色连衣裙订单，评价内容为""很满意的购物体验，布料柔软舒适""",在得物中评价<搜索内容>订单且评价内容为<文本内容>,"[{""name"": ""rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)"", ""description"": ""xxx""}]"
购物-评价,得物,在得物中评价我买的那双白色限量版球鞋订单，星级给5星，评价内容写‘非常满意的一次购物，鞋子超酷，包装也很用心’，再上传几张实物图。,"在得物中评价我买的那双白色限量版球鞋订单，给5星，评价内容写""非常满意的一次购物，鞋子超酷，包装也很用心""，然后上传实物图",在得物中评价<搜索内容>订单，星级为<星级>，评价内容为<文本内容>，并上传图片,"[{""name"": ""rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)"", ""description"": ""xxx""}]"
购物-打开,快手,打开快手的商城，进入‘AI未来馆’店铺，然后搜索‘编程学习套件’,在快手中的商城打开‘AI未来馆’店铺搜索‘编程学习套件’,在快手中打开商城中的<店铺名>店铺，然后在店内搜索<搜索内容>,"[{""name"": ""open_stores_page(app, store_name_slot, search_info_slot, category_slot)"", ""description"": ""xxx""}]"
购物-搜索,快手,帮我在快手中找商城里的‘AI编程书籍’，筛选最新出版的,在快手中的商城查找‘AI编程书籍’，筛选最新出版的,在快手中搜索商城中的<搜索内容>筛选<筛选条件>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""xxx""}]"
购物-订单,快手,在快手中给商城的蓝牙耳机订单申请退货，且原因为商品有问题,在快手中给商城的蓝牙耳机订单申请退货，原因选商品有问题,在快手中给商城<搜索内容>订单申请<售后类型>且原因为<原因>,"[{""name"": ""apply_after_sales(app, search_info_slot, after_sales_type, reason_slot)"", ""description"": ""xxx""}]"
购物-评价,快手,"帮我找到快手中商城购物车里的‘无线蓝牙耳机’，然后评价一下订单写音质很好,佩戴方便，打个5星好评。","在快手中的商城查找购物车里的无线蓝牙耳机，然后评价订单音质很好,佩戴方便,并打五星好评",在快手中评价商城<搜索内容>订单且星级为<星级>,"[{""name"": ""rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)"", ""description"": ""xxx""}]"
购物-评价,快手,嘿YOYO，在快手中评价商城购物车里下单的智能手环，评价内容为‘功能齐全，性价比超高’,"在快手中评价商城购物车中下单的智能手环并写评价,评价内容为功能齐全，性价比超高",在快手中评价商城<搜索内容>订单且评价内容为<文本内容>,"[{""name"": ""rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)"", ""description"": ""xxx""}]"
购物-评价,快手,在快手中找到商城购物车买过的‘空气炸锅’订单，给它评个满分5星，评价写‘操作简单，做出来的食物很健康！’，再上传一张炸鸡翅的照片。,"在快手中查找商城购物车中的买过‘空气炸锅’订单,给他打个5星评分,评价一下,内容写操作简单，做出来的食物很健康并上传炸鸡翅照片",在快手中评价商城<搜索内容>订单，星级为<星级>，评价内容为<文本内容>，并上传图片,"[{""name"": ""rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)"", ""description"": ""xxx""}]"
购物-打开,快手极速版,YOYO，在快手极速版商城里找到‘优品生活馆’店铺，搜索一下加厚毛毯,"在快手极速版中的商城查找‘优品生活馆’店铺,搜索加厚毛毯",在快手极速版中打开商城中的<店铺名>店铺，然后在店内搜索<搜索内容>,"[{""name"": ""open_stores_page(app, store_name_slot, search_info_slot, category_slot)"", ""description"": ""xxx""}]"
购物-搜索,快手极速版,在快手极速版的商城里找一下‘智能手环’，筛选价格最低的,"在快手极速版中的商城查找‘智能手环’,筛选价格最低的",在快手极速版中搜索商城中的<搜索内容>筛选<筛选条件>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""xxx""}]"
购物-订单,快手极速版,帮我在快手极速版的商城购物车里搜一下双肩包订单，然后申请换货，理由是颜色发错了。,在快手极速版中的商城购物车搜索双肩包订单然后申请换货，理由是颜色发错了,在快手极速版中给商城<搜索内容>订单申请<售后类型>且原因为<原因>,"[{""name"": ""apply_after_sales(app, search_info_slot, after_sales_type, reason_slot)"", ""description"": ""xxx""}]"
购物-评价,快手极速版,在快手极速版中给商城里买的智能手环评价一下，打四颗星吧,在快手极速版中评价商城中购买的智能手环打四颗星,在快手极速版中评价商城<搜索内容>订单且星级为<星级>,"[{""name"": ""rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)"", ""description"": ""xxx""}]"
购物-评价,快手极速版,在快手极速版中评价商城里买的蓝牙耳机订单，评价内容为‘音质很棒，佩戴舒适’,在快手极速版中评价商城购买的蓝牙耳机订单评价内容为音质很棒佩戴舒适,在快手极速版中评价商城<搜索内容>订单且评价内容为<文本内容>,"[{""name"": ""rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)"", ""description"": ""xxx""}]"
购物-评价,快手极速版,帮我在快手极速版里评价那个空气炸锅的订单，评五颗星，留言‘操作简单，炸出来的食物很酥脆’，顺便上传一张美食成品图,"在快手极速版中给空气炸锅的订单评五颗星并在评价操作简单，炸出来的食物很酥脆,然后上传一张美食成品图",在快手极速版中评价商城<搜索内容>订单，星级为<星级>，评价内容为<文本内容>，并上传图片,"[{""name"": ""rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)"", ""description"": ""xxx""}]"
购物-下单,快手极速版,嘿YOYO，在快手极速版商城搜索有机全麦面包，规格是500g装，数量要3袋，地址写上海市浦东新区陆家嘴环路88号，用微信支付。,"在快手极速版中搜索商城中的有机全麦面包,规格为500g装,数量为3袋收货地址为上海市浦东新区陆家嘴环路88号,使用微信支付",在快手极速版的商城中搜索<搜索内容>并下单，规格为<规格>，数量为<数量>，地址为<地址>，支付方式为<支付方式>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""xxx""}]"
购物-购物车,快手极速版,在快手极速版的商城里找一下智能保温杯，规格是500ml的，数量要3个,"在快手极速版中的商城查找智能保温杯,规格为500ml,数量为3个",在快手极速版的商城中搜索<搜索内容>并加入购物车，规格为<规格>，数量为<数量>,"[{""name"": ""add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)"", ""description"": ""xxx""}]"
购物-下单,快手极速版,在快手极速版的商城中搜索‘智能空气炸锅’并添加2个直接下单,在快手极速版中的商城搜索‘智能空气炸锅’并添加2个直接下单,在快手极速版的商城中搜索<搜索内容>并添加<数量>下单,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""xxx""}]"
购物-购物车,快手极速版,在快手极速版的商城里找一下‘多肉植物养护套装’，然后加3件到购物车,在快手极速版中的商城查找’多肉植物养护套装’然后添加3件到购物车,在快手极速版的商城中搜索<搜索内容>并添加<数量>加入购物车,"[{""name"": ""add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)"", ""description"": ""xxx""}]"
购物-下单,快手极速版,帮我在快手极速版的商城中找找‘无线蓝牙耳机’，地址选上海市浦东新区,"在快手极速版中的商城查找‘无线蓝牙耳机’,地址选上海市浦东新区",在快手极速版的商城中搜索<搜索内容>并选择<地址>下单,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""xxx""}]"
购物-下单,快手极速版,在快手极速版的商城里搜一下‘无线蓝牙耳机’，然后用支付宝付款完成下单,"在快手极速版中的商城搜索‘无线蓝牙耳机’,用支付宝付款完成下单",在快手极速版的商城中搜索<搜索内容>并选择<支付方式>下单,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""xxx""}]"
购物-下单,快手极速版,YOYO，在快手极速版的商城里搜一下智能加湿器，选个大容量的下单,在快手极速版中的商城搜索智能加湿器,在快手极速版的商城中搜索<搜索内容>并选择<规格>下单,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""xxx""}]"
购物-购物车,快手极速版,在快手极速版商城店铺找一找‘折叠笔记本支架’，选择材质为铝合金的那种加入购物车,在快手极速版中的商城店铺查找并添加‘折叠笔记本支架’到购物车，选择材质为铝合金,在快手极速版的商城中搜索<搜索内容>并选择<规格>加入购物车,"[{""name"": ""add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)"", ""description"": ""xxx""}]"
购物-下单,快手,打开快手的商城，帮我搜一下儿童书包，下单时确认款式为大容量双肩包，数量设置为1个，收货地址是深圳市南山区科技园北区某大厦A座，支付方式用信用卡。,"在快手中的商城搜索儿童书包,款式为大容量双肩包,设置数量为1个,收货地址为深圳市南山区科技园北区某大厦A座,使用信用卡支付",在快手的商城中搜索<搜索内容>并下单，规格为<规格>，数量为<数量>，地址为<地址>，支付方式为<支付方式>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""xxx""}]"
购物-购物车,快手,在快手的商城中搜索‘智能保温杯’并加入购物车，规格为500ml，数量为2个,"在快手中的商城搜索’智能保温杯’并加入购物车,商品规格设置为500ml,数量设置为2个",在快手的商城中搜索<搜索内容>并加入购物车，规格为<规格>，数量为<数量>,"[{""name"": ""add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)"", ""description"": ""xxx""}]"
购物-下单,快手,嘿YOYO，在快手的商城里搜一下‘无线蓝牙耳机’，然后加3个到购物车下单。,"在快手中的商城搜索‘无线蓝牙耳机’,添加3个到购物车下单",在快手的商城中搜索<搜索内容>并添加<数量>下单,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""xxx""}]"
购物-购物车,快手,嘿YOYO，在快手的商城里搜一下‘复古风耳环’，然后帮我加3件到购物车,在快手中的商城搜索复古风耳环并并添加3件到购物车,在快手的商城中搜索<搜索内容>并添加<数量>加入购物车,"[{""name"": ""add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)"", ""description"": ""xxx""}]"
购物-下单,快手,YOYO，在快手商城关注店铺里挑一款智能手环并选择成都市武侯区下单,"在快手商城中挑选关注店铺里的智能手环,地址选择成都市武侯区下单",在快手的商城中搜索<搜索内容>并选择<地址>下单,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""xxx""}]"
购物-下单,快手,帮我在快手的商城店铺中找一款红色复古台灯，选择微信支付完成购买,在快手中的商城店铺查找红色复古台灯，选择微信支付购买,在快手的商城中搜索<搜索内容>并选择<支付方式>下单,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""xxx""}]"
购物-下单,快手,在快手的商城中搜索‘智能恒温杯’并选择粉色款下单,在快手中的商城搜索’智能恒温杯’并选择粉色款下单,在快手的商城中搜索<搜索内容>并选择<规格>下单,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""xxx""}]"
购物-购物车,快手,YOYO，请在快手的商城里找‘舞台剧表演服’，挑M号的加到购物车,在快手中的商城查找并选择M号的舞台剧表演服添加到购物车,在快手的商城中搜索<搜索内容>并选择<规格>加入购物车,"[{""name"": ""add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)"", ""description"": ""xxx""}]"
