大类,app,query,plan（在xx中做什么）,指令,ground_truth_tool
购物-下单,阿里巴巴,帮我下单一个蓝牙耳机，在阿里巴巴上买。,在阿里巴巴中下单一个蓝牙耳机,在阿里巴巴中下单<搜索内容>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-下单,阿里巴巴,在阿里巴巴下单2件红色连衣裙，规格S码。,在阿里巴巴中下单两件S码的红色连衣裙,在阿里巴巴中下单<规格>的<搜索内容>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-下单,阿里巴巴,帮我直接在1688上下单一个华为P30手机壳，规格标准版。,在1688中下单一个规格标准版的华为P30手机壳,在阿里巴巴中下单<规格>的<搜索内容>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-下单,阿里巴巴,在阿里巴巴下单2件男士卫衣。,在阿里巴巴中下单2件男士卫衣,在阿里巴巴中下单<数量>的<搜索内容>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-下单,阿里巴巴,我想在1688下单3双运动鞋。,在1688中下单3双运动鞋,在阿里巴巴中下单<数量>的<搜索内容>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-下单,阿里巴巴,在阿里巴巴下单小米手机送至北京市朝阳区建国路88号SOHO现代城3号楼1205室。,在阿里巴巴中下单小米手机送至北京市朝阳区建国路88号SOHO现代城3号楼1205室,在阿里巴巴中下单<搜索内容>送至<地址>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-下单,阿里巴巴,YOYO，帮我下单一双安踏运动鞋送到杭州市西湖区文三路159号湖畔雅居6栋201，要黑色42码的。,在阿里巴巴中下单安踏运动鞋送至杭州市西湖区文三路159号湖畔雅居6栋201,在阿里巴巴中下单<搜索内容>送至<地址>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-下单,阿里巴巴,好的，以下是根据你的 instruction 生成的2条多样化用户查询语句：,在1688中用花呗下单手机壳,在阿里巴巴中用<支付方式>下单<搜索内容>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-下单,阿里巴巴,在阿里巴巴上用支付宝下单连衣裙。,在阿里巴巴中用支付宝下单连衣裙,在阿里巴巴中用<支付方式>下单<搜索内容>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-下单,阿里巴巴,在阿里巴巴下单两件L码的男士纯棉T恤，用微信支付送到杭州市西湖区文三路123号小区。,在阿里巴巴中下单两件L码的男士纯棉T恤用微信支付送至杭州市西湖区文三路123号小区,在阿里巴巴中下单<数量><规格>的<搜索内容>用<支付方式>送至<地址>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-下单,阿里巴巴,我想在1688上买5盒规格为250g/盒的澳洲进口奶粉，用支付宝付款，发货地址是北京市朝阳区建国门外大街456号。,在1688中下单5盒规格为250g/盒的澳洲进口奶粉用支付宝付款送至北京市朝阳区建国门外大街456号,在阿里巴巴中下单<数量><规格>的<搜索内容>用<支付方式>送至<地址>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-收藏,阿里巴巴,我在阿里巴巴里怎么收藏搜索过的商品？,在阿里巴巴中收藏搜索过的手机壳,在阿里巴巴中收藏<搜索内容>,"[{""name"": ""add_into_favorite_goods(app, search_info_slot)"", ""description"": ""在app程序中搜索商品,并将其添加到商品收藏夹中""}]"
购物-收藏,阿里巴巴,帮我收藏一下在阿里巴巴搜索的夏季连衣裙。,在阿里巴巴中收藏夏季连衣裙,在阿里巴巴中收藏<搜索内容>,"[{""name"": ""add_into_favorite_goods(app, search_info_slot)"", ""description"": ""在app程序中搜索商品,并将其添加到商品收藏夹中""}]"
购物-搜索,阿里巴巴,在1688上帮我找一下运动鞋。,在1688中搜索1688严选的运动鞋,在阿里巴巴中搜索1688严选的<搜索内容>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,阿里巴巴,我想在阿里巴巴里搜索一下办公椅，能帮我吗？,在阿里巴巴中搜索1688严选的办公椅,在阿里巴巴中搜索1688严选的<搜索内容>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,阿里巴巴,在阿里巴巴里帮我搜索新品的蓝牙耳机。,在阿里巴巴中搜索新品的蓝牙耳机,在阿里巴巴中搜索新品的<搜索内容>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,阿里巴巴,我想在1688上找找看有没有新款的运动手环。,在1688中搜索新品的运动手环,在阿里巴巴中搜索新品的<搜索内容>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,阿里巴巴,在1688上找工厂的蓝牙耳机。,在1688中搜索找工厂的蓝牙耳机,在阿里巴巴中搜索找工厂的<搜索内容>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,阿里巴巴,帮我搜索阿里巴巴里找工厂的儿童玩具。,在阿里巴巴中搜索找工厂的儿童玩具,在阿里巴巴中搜索找工厂的<搜索内容>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,阿里巴巴,在阿里巴巴里找找儿童玩具，筛选条件是24小时发货。,在阿里巴巴中搜索儿童玩具筛选24小时发货,在阿里巴巴中搜索<搜索内容>筛选<筛选条件>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,阿里巴巴,帮我搜索阿里巴巴上的手机壳，筛选条件选500元以下。,在阿里巴巴中搜索手机壳筛选500元以下,在阿里巴巴中搜索<搜索内容>筛选<筛选条件>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-打开,阿里巴巴,请在阿里巴巴帮我打开华为官方旗舰店。,在阿里巴巴中打开华为官方旗舰店,在阿里巴巴中打开<店铺名>店铺,"[{""name"": ""open_stores_page(app, store_name_slot, search_info_slot, category_slot)"", ""description"": ""通过店铺名称找到并打开店铺的内容页面,可以在其中进行店铺内搜索或打开类别子页面""}]"
购物-打开,阿里巴巴,我想去阿里巴巴的安踏运动旗舰店逛逛，能打开吗？,在阿里巴巴中打开安踏运动旗舰店,在阿里巴巴中打开<店铺名>店铺,"[{""name"": ""open_stores_page(app, store_name_slot, search_info_slot, category_slot)"", ""description"": ""通过店铺名称找到并打开店铺的内容页面,可以在其中进行店铺内搜索或打开类别子页面""}]"
购物-打开,阿里巴巴,在阿里巴巴帮我找一下零食。,在阿里巴巴中盐津铺子店铺内搜索瓜子,在阿里巴巴中<店铺名>店铺内搜索<搜索内容>,"[{""name"": ""open_stores_page(app, store_name_slot, search_info_slot, category_slot)"", ""description"": ""通过店铺名称找到并打开店铺的内容页面,可以在其中进行店铺内搜索或打开类别子页面""}]"
购物-打开,阿里巴巴,我想在阿里巴巴里的三只松鼠店铺里搜索坚果。,在阿里巴巴中三只松鼠店铺内搜索坚果,在阿里巴巴中<店铺名>店铺内搜索<搜索内容>,"[{""name"": ""open_stores_page(app, store_name_slot, search_info_slot, category_slot)"", ""description"": ""通过店铺名称找到并打开店铺的内容页面,可以在其中进行店铺内搜索或打开类别子页面""}]"
购物-打开,阿里巴巴,在阿里巴巴帮我打开华为旗舰店的手机类别。,在阿里巴巴中打开华为旗舰店的手机类别,在阿里巴巴中打开<店铺名>店铺的<类别>类别,"[{""name"": ""open_stores_page(app, store_name_slot, search_info_slot, category_slot)"", ""description"": ""通过店铺名称找到并打开店铺的内容页面,可以在其中进行店铺内搜索或打开类别子页面""}]"
购物-打开,阿里巴巴,YOYO，快去1688上打开波司登官方店的羽绒服分类。,在1688中打开波司登官方店铺的羽绒服类别,在阿里巴巴中打开<店铺名>店铺的<类别>类别,"[{""name"": ""open_stores_page(app, store_name_slot, search_info_slot, category_slot)"", ""description"": ""通过店铺名称找到并打开店铺的内容页面,可以在其中进行店铺内搜索或打开类别子页面""}]"
购物-收藏,阿里巴巴,YoYo，我在阿里巴巴里怎么关注“优衣库官方旗舰店”呀？,在阿里巴巴中关注优衣库官方旗舰店,在阿里巴巴中关注<店铺名>店铺,"[{""name"": ""add_into_favorite_stores(app, search_info_slot)"", ""description"": ""在app程序中按照店铺名搜索店铺,并将其添加到店铺收藏夹中""}]"
购物-收藏,阿里巴巴,阿里巴巴里的“小米官方旗舰店”我要怎么操作才能关注到它？,在阿里巴巴中关注小米官方旗舰店,在阿里巴巴中关注<店铺名>店铺,"[{""name"": ""add_into_favorite_stores(app, search_info_slot)"", ""description"": ""在app程序中按照店铺名搜索店铺,并将其添加到店铺收藏夹中""}]"
购物-搜索,阿里巴巴,在1688上搜索店铺得物潮流，筛选所在地为广东省广州市,在1688中搜索店铺得物潮流筛选所在地为广东省广州市,在阿里巴巴中搜索店铺<店铺名>筛选所在地为<省><市>,"[{""name"": ""search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)"", ""description"": ""在app程序中依据名称搜索店铺,可以使用筛选器限制搜索结果,也可以指定搜索结果的排序方式""}]"
购物-搜索,阿里巴巴,帮我找找阿里巴巴里的店铺拼夕夕，所在地筛选北京市海淀区,在阿里巴巴中查找店铺拼夕夕筛选所在地北京市海淀区,在阿里巴巴中搜索店铺<店铺名>筛选所在地为<省><市>,"[{""name"": ""search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)"", ""description"": ""在app程序中依据名称搜索店铺,可以使用筛选器限制搜索结果,也可以指定搜索结果的排序方式""}]"
购物-搜索,阿里巴巴,在阿里巴巴里搜索店铺厨房用品，筛选工厂。,在阿里巴巴中搜索店铺厨房用品筛选工厂,在阿里巴巴中搜索店铺<搜索内容>筛选工厂,"[{""name"": ""search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)"", ""description"": ""在app程序中依据名称搜索店铺,可以使用筛选器限制搜索结果,也可以指定搜索结果的排序方式""}]"
购物-搜索,阿里巴巴,我想在1688上找一些关于户外装备的店铺，并且只看工厂直营的。,在1688中查找关于户外装备的店铺筛选工厂直营的,在阿里巴巴中搜索店铺<搜索内容>筛选工厂,"[{""name"": ""search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)"", ""description"": ""在app程序中依据名称搜索店铺,可以使用筛选器限制搜索结果,也可以指定搜索结果的排序方式""}]"
购物-搜索,阿里巴巴,在1688上搜索店铺运动鞋，筛选全店包邮。,在1688中搜索店铺运动鞋筛选全店包邮,在阿里巴巴中搜索店铺<搜索内容>筛选全店包邮,"[{""name"": ""search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)"", ""description"": ""在app程序中依据名称搜索店铺,可以使用筛选器限制搜索结果,也可以指定搜索结果的排序方式""}]"
购物-搜索,阿里巴巴,帮我找找阿里巴巴里的女装店铺，筛选全店包邮。,在阿里巴巴中查找女装店铺筛选全店包邮,在阿里巴巴中搜索店铺<搜索内容>筛选全店包邮,"[{""name"": ""search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)"", ""description"": ""在app程序中依据名称搜索店铺,可以使用筛选器限制搜索结果,也可以指定搜索结果的排序方式""}]"
购物-搜索,阿里巴巴,在1688上搜索店铺智能手表，筛选厂商资质为源头工厂。,在1688中搜索店铺智能手表筛选厂商资质为源头工厂,在阿里巴巴中搜索店铺<搜索内容>筛选厂商资质为<厂商资质>,"[{""name"": ""search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)"", ""description"": ""在app程序中依据名称搜索店铺,可以使用筛选器限制搜索结果,也可以指定搜索结果的排序方式""}]"
购物-搜索,阿里巴巴,帮我找找阿里巴巴里的蓝牙耳机店铺，要求筛选厂商资质为品牌代理商。,在阿里巴巴中查找蓝牙耳机店铺筛选厂商资质为品牌代理商,在阿里巴巴中搜索店铺<搜索内容>筛选厂商资质为<厂商资质>,"[{""name"": ""search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)"", ""description"": ""在app程序中依据名称搜索店铺,可以使用筛选器限制搜索结果,也可以指定搜索结果的排序方式""}]"
购物-物流,阿里巴巴,我想在阿里巴巴上查一下连衣裙订单的物流单号。,在阿里巴巴中查找连衣裙订单的物流单号,在阿里巴巴中查看<搜索内容>订单的物流单号,"[{""name"": ""open_order_tracking_number(app, search_info_slot)"", ""description"": ""在app中查询指定订单的物流单号""}]"
购物-物流,阿里巴巴,YOYO，在阿里巴巴里怎么查看我买的手机壳订单的物流编号？,在阿里巴巴中查看手机壳订单的物流编号,在阿里巴巴中查看<搜索内容>订单的物流单号,"[{""name"": ""open_order_tracking_number(app, search_info_slot)"", ""description"": ""在app中查询指定订单的物流单号""}]"
购物-物流,阿里巴巴,在阿里巴巴里找到我买桌垫的订单，帮我拨打快递电话。,在阿里巴巴中拨打桌垫的订单快递电话,在阿里巴巴中拨打<搜索内容>订单的快递电话,"[{""name"": ""call_order_courier(app, search_info_slot)"", ""description"": ""在app中拨打指定订单的快递电话""}]"
购物-物流,阿里巴巴,YoYo，我在1688下的手机壳订单怎么联系快递？,在1688中拨打手机壳订单的快递电话,在阿里巴巴中拨打<搜索内容>订单的快递电话,"[{""name"": ""call_order_courier(app, search_info_slot)"", ""description"": ""在app中拨打指定订单的快递电话""}]"
购物-物流,阿里巴巴,在阿里巴巴上怎么催促卖家给我的连衣裙订单发货？,在阿里巴巴中给连衣裙订单催发货,在阿里巴巴中给<搜索内容>订单催发货,"[{""name"": ""manage_order_logistics_status(app, search_info_slot, action_type)"", ""description"": ""在app中管理指定订单的物流状态,包括催发货,催配送,确认收货""}]"
购物-物流,阿里巴巴,帮我给阿里巴巴里那双运动鞋的订单催发货。,在阿里巴巴中给运动鞋的订单催发货,在阿里巴巴中给<搜索内容>订单催发货,"[{""name"": ""manage_order_logistics_status(app, search_info_slot, action_type)"", ""description"": ""在app中管理指定订单的物流状态,包括催发货,催配送,确认收货""}]"
购物-物流,阿里巴巴,YoYo，在阿里巴巴帮我催一下运动鞋订单的配送。,在阿里巴巴中给运动鞋订单的催配送,在阿里巴巴中给<搜索内容>订单催配送,"[{""name"": ""manage_order_logistics_status(app, search_info_slot, action_type)"", ""description"": ""在app中管理指定订单的物流状态,包括催发货,催配送,确认收货""}]"
购物-物流,阿里巴巴,我在1688下单的手机壳什么时候能发货，快帮我催一催。,在1688中给手机壳订单催配送,在阿里巴巴中给<搜索内容>订单催配送,"[{""name"": ""manage_order_logistics_status(app, search_info_slot, action_type)"", ""description"": ""在app中管理指定订单的物流状态,包括催发货,催配送,确认收货""}]"
购物-物流,阿里巴巴,阿里巴巴里的订单怎么确认收货啊？,在阿里巴巴中给笔记本电脑订单确认收货,在阿里巴巴中给<搜索内容>订单确认收货,"[{""name"": ""manage_order_logistics_status(app, search_info_slot, action_type)"", ""description"": ""在app中管理指定订单的物流状态,包括催发货,催配送,确认收货""}]"
购物-物流,阿里巴巴,YoYo，在1688上帮我确认收货一台打印机的订单。,在1688中给打印机的订单确认收货,在阿里巴巴中给<搜索内容>订单确认收货,"[{""name"": ""manage_order_logistics_status(app, search_info_slot, action_type)"", ""description"": ""在app中管理指定订单的物流状态,包括催发货,催配送,确认收货""}]"
购物-订单,阿里巴巴,我在阿里巴巴里给连衣裙订单申请退货退款怎么操作？,在阿里巴巴中给连衣裙订单申请退货退款,在阿里巴巴中给<搜索内容>订单申请售后,"[{""name"": ""apply_after_sales(app, search_info_slot, after_sales_type, reason_slot)"", ""description"": ""在app应用程序中搜索订单,并申请售后""}]"
购物-订单,阿里巴巴,YoYo，帮我给阿里巴巴上买的手表订单申请换货。,在阿里巴巴中给手表订单申请换货,在阿里巴巴中给<搜索内容>订单申请售后,"[{""name"": ""apply_after_sales(app, search_info_slot, after_sales_type, reason_slot)"", ""description"": ""在app应用程序中搜索订单,并申请售后""}]"
购物-订单,阿里巴巴,我在阿里巴巴里给运动鞋订单申请退货退款，原因是发货太慢了。,在阿里巴巴中给运动鞋订单申请退货退款且原因为发货太慢,在阿里巴巴中给<搜索内容>订单申请<售后类型>且原因为<原因>,"[{""name"": ""apply_after_sales(app, search_info_slot, after_sales_type, reason_slot)"", ""description"": ""在app应用程序中搜索订单,并申请售后""}]"
购物-订单,阿里巴巴,YoYo，在1688上帮我给手机壳的订单申请换货，因为有质量问题。,在1688中给手机壳的订单申请换货且原因为有质量问题,在阿里巴巴中给<搜索内容>订单申请<售后类型>且原因为<原因>,"[{""name"": ""apply_after_sales(app, search_info_slot, after_sales_type, reason_slot)"", ""description"": ""在app应用程序中搜索订单,并申请售后""}]"
购物-评价,阿里巴巴,我在阿里巴巴里怎么评价搜索过的手机壳订单？,在阿里巴巴中评价搜索过的手机壳订单,在阿里巴巴中评价<搜索内容>订单,"[{""name"": ""rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)"", ""description"": ""在app应用程序评价商城中的指定订单""}]"
购物-评价,阿里巴巴,帮我给阿里巴巴上买的运动鞋写个好评，内容要突出舒适度。,在阿里巴巴中给运动鞋订单好评,在阿里巴巴中评价<搜索内容>订单,"[{""name"": ""rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)"", ""description"": ""在app应用程序评价商城中的指定订单""}]"
购物-评价,阿里巴巴,在阿里巴巴里帮我给搜索内容为“无线蓝牙耳机”的订单评个4星评价。,在阿里巴巴中评价无线蓝牙耳机订单且评个4星评价,在阿里巴巴中评价<搜索内容>订单且星级为<星级>,"[{""name"": ""rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)"", ""description"": ""在app应用程序评价商城中的指定订单""}]"
购物-评价,阿里巴巴,YoYo，我想在1688上对购买的“不锈钢保温杯”订单进行3星评价，该怎么操作？,在1688中评价不锈钢保温杯订单进行3星评价,在阿里巴巴中评价<搜索内容>订单且星级为<星级>,"[{""name"": ""rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)"", ""description"": ""在app应用程序评价商城中的指定订单""}]"
购物-评价,阿里巴巴,我在阿里巴巴里怎么评价搜索蓝牙耳机的订单啊，评价内容要写“耳机音质不错，佩戴也舒服”。,在阿里巴巴中评价蓝牙耳机订单且评价内容为耳机音质不错，佩戴也舒服,在阿里巴巴中评价<搜索内容>订单且评价内容为<文本内容>,"[{""name"": ""rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)"", ""description"": ""在app应用程序评价商城中的指定订单""}]"
购物-评价,阿里巴巴,带我到阿里巴巴找到最近一个月内的蓝牙耳机订单并评价，评价内容是“耳机音质不错，佩戴也舒服”。,在阿里巴巴中评价蓝牙耳机订单且评价内容为耳机音质不错，佩戴也舒服,在阿里巴巴中评价<搜索内容>订单且评价内容为<文本内容>,"[{""name"": ""rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)"", ""description"": ""在app应用程序评价商城中的指定订单""}]"
购物-评价,阿里巴巴,我在阿里巴巴里怎么给之前买的手机壳订单评价并且上传图片？,在阿里巴巴中评价手机壳订单并上传图片,在阿里巴巴中评价<搜索内容>订单并上传图片,"[{""name"": ""rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)"", ""description"": ""在app应用程序评价商城中的指定订单""}]"
购物-评价,阿里巴巴,YOYO，帮我找到阿里巴巴中那条买充电宝的订单，我要评价并上传图片。,在阿里巴巴中查找充电宝订单评价并上传图片,在阿里巴巴中评价<搜索内容>订单并上传图片,"[{""name"": ""rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)"", ""description"": ""在app应用程序评价商城中的指定订单""}]"
购物-评价,阿里巴巴,YoYo，我在阿里巴巴买了一个手机壳，帮我评价一下这个订单，给它五星好评，内容写“手机壳质量很好，贴合度很高，我很满意”，还要上传一张图片。,在阿里巴巴中评价手机壳订单，星级为五星，评价内容为手机壳质量很好，贴合度很高，我很满意，并上传图片,在阿里巴巴中评价<搜索内容>订单，星级为<星级>，评价内容为<文本内容>，并上传图片,"[{""name"": ""rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)"", ""description"": ""在app应用程序评价商城中的指定订单""}]"
购物-评价,阿里巴巴,我想在1688上对我买的蓝牙耳机订单进行评价，评分为4星，评价内容是“耳机音质不错，但充电有点慢”，并且上传一张实物图。,在1688中评价蓝牙耳机订单，评分为4星，评价内容为耳机音质不错，但充电有点慢，并上传实物图,在阿里巴巴中评价<搜索内容>订单，星级为<星级>，评价内容为<文本内容>，并上传图片,"[{""name"": ""rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)"", ""description"": ""在app应用程序评价商城中的指定订单""}]"
购物-搜索,唯品会,帮我到唯品会搜一下夏季连衣裙。,在唯品会中搜索夏季连衣裙,在唯品会中搜索<搜索内容>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,唯品会,我在唯品网找一款男士运动鞋，能帮我搜索一下吗？,在唯品网中搜索男士运动鞋,在唯品会中搜索<搜索内容>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-打开,唯品会,唯品网里能查看连衣裙的用户评论吗？,在唯品网中打开连衣裙的用户评论,在唯品会中打开<搜索内容>的评论,"[{""name"": ""open_goods_page(app, search_info_slot, page_type)"", ""description"": ""通过商品名称找到并打开其详情页面,可以指定子页面,例如评论、规格、参数、详情等""}]"
购物-打开,唯品会,打开唯品会，帮我看看“夏季防晒衣”的商品评价。,在唯品会中打开夏季防晒衣的商品评价,在唯品会中打开<搜索内容>的评论,"[{""name"": ""open_goods_page(app, search_info_slot, page_type)"", ""description"": ""通过商品名称找到并打开其详情页面,可以指定子页面,例如评论、规格、参数、详情等""}]"
购物-打开,唯品会,帮我打开唯品会里连衣裙的规格详情。,在唯品会中打开连衣裙的规格详情,在唯品会中打开<搜索内容>的规格,"[{""name"": ""open_goods_page(app, search_info_slot, page_type)"", ""description"": ""通过商品名称找到并打开其详情页面,可以指定子页面,例如评论、规格、参数、详情等""}]"
购物-打开,唯品会,唯品会上搜索运动鞋，能给我看看具体规格吗？,在唯品会中打开运动鞋的具体规格,在唯品会中打开<搜索内容>的规格,"[{""name"": ""open_goods_page(app, search_info_slot, page_type)"", ""description"": ""通过商品名称找到并打开其详情页面,可以指定子页面,例如评论、规格、参数、详情等""}]"
购物-打开,唯品会,帮我打开唯品会里连衣裙的搜索参数。,在唯品会中打开连衣裙的搜索参数,在唯品会中打开<搜索内容>的参数,"[{""name"": ""open_goods_page(app, search_info_slot, page_type)"", ""description"": ""通过商品名称找到并打开其详情页面,可以指定子页面,例如评论、规格、参数、详情等""}]"
购物-打开,唯品会,唯品会上怎么打开运动鞋的搜索设置？,在唯品会中打开运动鞋的参数,在唯品会中打开<搜索内容>的参数,"[{""name"": ""open_goods_page(app, search_info_slot, page_type)"", ""description"": ""通过商品名称找到并打开其详情页面,可以指定子页面,例如评论、规格、参数、详情等""}]"
购物-打开,唯品会,唯品网里能打开看看冬季加厚羽绒服的详情吗？,在唯品网中打开冬季加厚羽绒服的详情,在唯品会中打开<搜索内容>的详情,"[{""name"": ""open_goods_page(app, search_info_slot, page_type)"", ""description"": ""通过商品名称找到并打开其详情页面,可以指定子页面,例如评论、规格、参数、详情等""}]"
购物-打开,唯品会,帮我直接跳转到唯品会里面这款红色高跟鞋的详情页。,在唯品会中打红色高跟鞋的详情页,在唯品会中打开<搜索内容>的详情,"[{""name"": ""open_goods_page(app, search_info_slot, page_type)"", ""description"": ""通过商品名称找到并打开其详情页面,可以指定子页面,例如评论、规格、参数、详情等""}]"
购物-搜索,唯品会,我想在唯品网上查一下那双白色运动鞋送到北京市朝阳区建国路88号SOHO现代城的时间。,在唯品网中查看白色运动鞋送达北京市朝阳区建国路88号SOHO现代城的时间,在唯品会中查看<搜索内容>送达<地址>的时间,"[{""name"": ""search_delivery_time(app, search_info_slot, address_slot)"", ""description"": ""搜索一件商品并根据给出的地址查询该商品送达该地址的预估运送时间""}]"
购物-搜索,唯品会,YoYo，帮我看看我在唯品会搜的那件红色羽绒服什么时候能送到上海市浦东新区张江镇盛夏路560号。,在唯品会中查看红色羽绒服送达上海市浦东新区张江镇盛夏路560号的时间,在唯品会中查看<搜索内容>送达<地址>的时间,"[{""name"": ""search_delivery_time(app, search_info_slot, address_slot)"", ""description"": ""搜索一件商品并根据给出的地址查询该商品送达该地址的预估运送时间""}]"
